@relation liking 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
2332.2,1350.1,737.27,565.5,483.19,1864.8,1065.9,640.99,610.89,595.16,14426,5001.2,3241.1,3488.6,3311,2081.2,1021.9,659.18,670.38,663.16,1651.4,958.31,507.11,410.75,364.72,1346.3,809.29,433.7,233.34,162.16,2459.7,1172.9,613.32,548.85,496.95,4127.4,1804.9,1145.8,1145.3,1128.2,2145.5,1129.4,647.49,574.83,551.31,8536.5,2990.3,1874,2070.5,1957.2,2154.9,1221.5,697.75,581.54,546.02,6825.7,2687.3,1738.4,1766.5,1695,1912,1088.3,588.13,415.18,363.94,2601.8,1360,820.75,670.58,638.71,1432.7,867.58,461.49,269.75,211.04,2289.5,1361.5,755.56,609.73,555.51,12168,4242.3,2405.6,2489.4,2254.4,5587.5,2017.6,1134.4,1144.1,1039.8,2791.8,1241.1,752.95,750.29,708.2,2315,1095.4,657.28,601.79,557.73,1585.6,908.22,512.97,412.26,379.17,5580.6,2211.5,1381.9,1431.8,1369.4,4955.2,2559.8,1589.6,1456.8,1389.3,8721.3,3423,2248.4,2331.3,2249.2,3162.5,1282.2,655.84,573.1,521.76,7622.5,2856.8,1850.9,1946.2,1837.6,3900.1,1806.3,1075.8,1031.2,966.28,8514.5,3220.4,2146.4,2279.2,2195.6,8024.3,2626.5,1649.6,1845.4,1734.8,4991.8,2094,1256.1,1226.5,1153.2,6486.6,2223.4,1296.4,1370.9,1255.8,2130.2,986.64,568.02,455.14,400.68,1
2161.4,1245.8,695.17,591.73,526.17,1807.4,989.1,572.73,535.8,543.06,12779,4869.7,3314.8,3823.9,3698.7,1971.8,1019.7,601.32,596.6,614.14,1491.1,866.59,490.87,419.39,382.86,1159.7,699.15,395.57,218.31,159.45,2070.3,1052,621.44,612.48,571.18,3765.9,1747.4,1057.3,1102.7,1087.9,1926.7,1051.8,576.69,503.69,494.39,7525,2856.4,1975.3,2312.2,2237,2028.9,1127.5,619.99,477.83,460.54,6172.6,2596.4,1666.3,1807.9,1758.4,1720.4,967.87,569.51,418.92,373.45,2438.9,1266.4,748.7,607.55,574.41,1283,797.32,437.66,262.43,220.98,2141,1243.6,677.5,512.49,493.16,10335,3848.7,2591.7,3010.7,2821.5,4755.4,1830.2,1214.2,1378.9,1287.9,2676.4,1201.7,726.46,748.62,720,2192.9,1083.6,648.25,634.63,595.97,1494.2,885.79,486.61,421.37,402.36,5074.2,2187.6,1368.3,1517.7,1463.8,4748.8,2472.5,1363.6,1195.5,1190.4,7942,3355.6,2192.8,2432.6,2357,2624.4,1177.9,693.95,667.73,611.85,6709.4,2832.1,1810.8,2032.2,1962.6,3538.1,1764.5,1005.3,1001.3,960.58,7758.5,3171.9,2120.4,2395.3,2335.1,6956.2,2515.5,1810.1,2155.9,2072.2,4465.3,2014.8,1217.6,1266.4,1218.3,5433.7,2045,1431.7,1664,1571.9,1745.6,901.81,583.56,559.67,517.53,1
2183.6,1298.8,676.75,503.53,408.22,1685,921.86,503.01,406.63,344.16,16353,5302.9,2614.9,2807.6,2351.2,1987.2,913.59,492.15,439.55,374.12,1759.5,878.33,442.06,341.58,269.16,1222.2,747.58,385.37,220.24,138.94,2678.1,1134.9,518.37,456.09,374.43,4092.1,1606.9,868.4,809.27,680.86,1983.3,977.43,529.15,393.28,333.25,9819.7,3191.6,1547.4,1687.8,1407,1851.1,1070.3,572.97,391.69,322.39,7230.2,2589.6,1359.2,1334.4,1118.5,2132.2,1057,545.99,356.76,272.43,2342.7,1234.3,662.2,482.87,401.32,1172.4,770.24,413.56,241.07,192.13,2005.1,1173.5,609.85,426.25,340.96,14895,5084.9,2348.4,2265.8,1833.3,6903,2403.8,1125.4,1048.6,843.91,2787.4,1136.7,592.37,550.24,456.21,2384.4,1039.1,541.81,469.81,383.51,1599.4,858.35,431.16,347.8,292.43,6000.8,2157.5,1088.5,1119.7,928.51,4405.2,2354.4,1250,969.34,804.25,9274.3,3291.7,1733.7,1783.9,1480.6,3761.6,1463.8,651.71,535.56,427.66,8508.6,2928.7,1472.2,1495.6,1268.9,3987.1,1685.3,857.06,773.73,632.87,9161.5,3157.3,1642.6,1741.4,1459.4,9515.8,3013.8,1447.4,1560.2,1300.6,5402.3,2053.2,1030.1,970.13,795.07,7833.5,2602.2,1222,1226.4,1003.5,2331.8,969.85,509.42,419.92,339.81,1
2038.6,1181.7,605.21,464.57,409.39,1735.9,869.07,515.28,479.99,429.63,15834,5298.5,2776.8,2757.2,2463.7,2128.9,904.11,523.36,523.86,486.64,1703.2,860.1,452.07,347.42,299.01,1142.2,685.71,358.1,201.32,147.66,2602.8,1090.4,530.79,432.4,387.29,4295.5,1682.5,917.15,897.37,823.69,2051.2,1012.3,542.69,453.97,399.13,9464.1,3140.3,1617.4,1629,1470.9,1881.8,1047,572.31,441.61,392.03,7298.2,2664,1425.3,1381.1,1233.9,1749.8,948.73,492.72,341.06,300.92,2454.4,1207.9,666.53,523.87,460.92,1198.5,724.63,409.04,246.08,193.52,2083.7,1156.8,641.2,456.3,397.62,12515,4378.6,2115.4,2044.3,1831.6,5730.4,2036.6,987.38,924.27,848.16,2904.2,1117,635.08,582.39,515.67,2477.8,1002.3,563.2,481.39,428,1728.3,863.22,456.69,378.58,331.56,6117.3,2226.1,1176,1133.1,1017.9,4471.2,2223.5,1209.1,1109.3,998.38,9502.9,3379.1,1845.9,1826.6,1640.1,3062.9,1254.8,602.03,502.37,434.07,8376.3,2951.9,1543.6,1518,1380.7,4087.1,1700.3,887.91,798,707.14,9368,3245.5,1754.8,1782,1609.7,8830.9,2886.8,1442.9,1486.1,1323.3,5366,2053.8,1043.9,956.23,855.69,6924.8,2378.4,1139.5,1120,992.19,2177.6,925.65,487.48,409.2,341.75,1
2576.6,1277.4,698.12,569.05,471.03,1862,949.8,543.35,461.29,367.65,17631,5039.1,3002.9,3561,2967.4,2202.6,939.3,536.6,514.19,408.78,1819.1,897.68,459.41,373.45,302.81,1301.7,744.22,378.51,227.62,137.26,2873.8,1107,565.65,556.91,460.45,4527.8,1673.1,965.16,976.35,787.35,2186.6,1005.5,550.28,460.17,356.27,10672,2964.6,1778.2,2169.6,1821.5,2146.9,1134.5,578.18,408.75,304.47,7891.2,2606.8,1522.6,1632.1,1346.5,2372.5,1082.6,555.27,389.04,307.56,2668.5,1310.4,702.65,501.38,389.15,1211.9,799.47,432.96,227.86,176.16,2290.3,1229.8,631.33,448.46,338.29,16363,4399.1,2494.5,2925.1,2438.3,7566.8,2102.7,1175.6,1340.4,1118.3,2992.4,1167.2,674.88,662.4,546.61,2530.8,1064.3,606.23,559.06,465.08,1762.8,873.75,461.62,374.64,311.15,6461.5,2143,1238.9,1356.1,1135.3,5104.2,2384.6,1311,991.56,751.26,10082,3275.3,1965.2,2184.5,1800.5,4041.1,1337.7,683.05,637.34,536.21,9238.2,2839,1670.8,1872.1,1579,4292.9,1733.5,940.04,883.71,712.92,10071,3149,1899.8,2183.1,1807.3,10441,2702.9,1633.3,2078.5,1731,5811.1,2042.3,1137,1167.2,948.72,8678,2282.7,1322.6,1622.5,1353.9,2611.6,940.04,546.17,533.52,439.12,1
2367.5,1204.4,707.7,546.15,479.8,2069.6,1018.7,544.67,528.91,458.73,23941,5932.9,3174.9,3695.5,3303.8,2722.4,1047,563.11,583.37,525.8,2294.1,948.37,491.6,429.41,361.4,1315,733.38,377.09,217.63,150.94,3630,1222.9,579.65,600.27,503.57,5860.8,1913.1,1050.9,1126.3,1012.7,2590.1,1066.8,605.74,535.42,483.43,14431,3570.8,1853.4,2233.2,1985.5,2229.8,1107.4,625.95,478.52,414.78,10570,2964.9,1628.3,1767.4,1565.1,2535.4,1025.1,556.31,388.91,331.19,2977.1,1304.3,738.94,592.48,505.44,1184.2,762.77,419.03,249.56,201.19,2578.4,1213.4,656.01,509.47,443.27,20366,4832.7,2535.5,2759.2,2472.1,9401.6,2269,1191.3,1242.1,1114.4,4039.7,1292.7,709.75,716.9,635.69,3398.2,1150.3,637.93,613.58,527.79,2170,930.12,472.72,428.88,355.22,8887.4,2527.2,1337.8,1471.9,1304.4,5288.3,2533.6,1386.3,1193,1035.4,13659,3831.1,2104.7,2368.9,2091.3,5040.2,1425.7,677.43,593.45,538.44,12423,3320.6,1734.6,2002.2,1754,5628.1,1909.6,994.03,993.08,861.41,13716,3699.9,2037.9,2328,2071.3,13955,3179.9,1695.4,2046.9,1830,7712.3,2285.2,1189.2,1240.5,1095.5,11226,2587.7,1353.6,1542.5,1383.7,3344.9,996.94,559.11,510.12,450.31,1
2004.5,1222.6,639.79,491.13,409.06,1737.2,916.87,512.05,424.31,345.02,16263,4957,2653.1,2624.9,2284.5,2062.7,908.51,503.26,452.23,377.53,1725.3,867.27,441.53,315.32,262.9,1243.1,723.04,378.84,201.92,139.91,2638.1,1066.2,547.56,433.54,366.44,4268.7,1614,880.52,785.35,665.85,2040.2,992.05,524.76,396.49,326.54,9760.1,3011.1,1577,1582.3,1376.8,1949.9,1088.9,561.06,395.85,318.29,7491.4,2547,1383.7,1260,1094.8,1867.2,1054.3,524,356.62,275.39,2500.4,1256.3,676.73,462.46,386.71,1150.6,737.5,420.1,225.34,178.3,2162,1206.1,608.14,418.85,334.65,13637,4512.3,2202.6,2154.3,1829.8,6269.7,2153.3,1035.3,996.01,856.71,2901.7,1139.3,598.98,532.69,448.18,2429.5,1034.9,565.18,445.25,374.57,1630.6,860.04,466.72,328.46,285.75,6095.6,2118.2,1143,1054.9,905.66,4526.8,2300.3,1255.8,974.34,786.81,9591.7,3253,1780.6,1694.7,1450.1,3360.8,1335.5,637.33,532.13,430.22,8486,2844,1492.7,1411.3,1247.2,4056.6,1658.6,880.04,731.57,606.5,9514.8,3110.4,1698.9,1652.1,1427.9,9252.4,2762.6,1423.9,1475.1,1284.4,5445.4,2020.8,1038.4,905.81,765.11,7380.6,2372.5,1175.8,1161.5,996.95,2214.3,922.53,504.14,399.76,338.45,1
2014.1,1136.7,622.83,455.37,392.02,1562.4,850.57,488.75,362.59,310.52,16332,4226.1,2512.5,2417.9,2151.9,2007,843.48,485.17,379.71,344.89,1694.7,810.41,441.43,309.11,249.63,1283.8,743.4,384.97,202.22,138.21,2630.9,1039.4,521.4,408.19,341.62,4187.3,1398.7,847.86,692.81,614.54,1976.4,896.26,508.13,366.06,297.88,9779.6,2577.7,1464.6,1442.1,1296.7,1810.7,975.11,554.77,365.51,288.76,7383.1,2203.2,1334.6,1157,1016.3,1915.5,942.78,519.07,318.68,252.04,2367.7,1134.2,667.91,435.33,351.15,1193.4,728.45,408.24,216.69,151.7,1994.2,1045.6,595.71,386.35,312.02,13934,3799.7,2034.7,1944.6,1710.1,6403.6,1814.6,953.41,892.08,791.66,2911,1005.3,587.3,482.28,419.08,2478.1,953.18,539.23,420.01,355.25,1679,854.61,443.98,326.82,284.25,6059.8,1865.8,1063.3,972.02,850.79,4051.3,2012.5,1175.9,867.82,701.97,9379.4,2802.3,1700.7,1532.9,1355.6,3493.5,1208.7,604.34,468.72,391.42,8496.8,2498.8,1392.7,1298.3,1170.9,3960.8,1493.7,858.12,679.46,570.37,9350.8,2654.6,1600.6,1493.9,1337.2,9499.1,2279.7,1296.4,1345.9,1206.3,5369.2,1789.2,1021.2,835.53,724.07,7665.9,1962.7,1071.6,1060.8,934.33,2373.4,833.14,481.61,363.91,310.43,1
2592.6,1402.6,724.1,525.52,515.18,2232.8,1116.3,591.24,509.41,528.33,19783,5687.5,3080.5,3314.3,3284.8,2661.6,1140.7,601.55,578.77,589.95,1986.1,943.06,474.73,386.5,358.04,1226.8,760.7,360.86,214.15,153.31,2916.9,1133.1,570.83,537.66,504.8,5501.8,2046.5,1047.1,1011,1026,2674.4,1154.4,595.37,490.33,497.93,11756,3355,1809.9,1998.6,1959.5,2510,1243.4,634.28,468.47,483.57,9238.7,3083.1,1619.5,1609.6,1622.9,2441,1121.2,569.79,385.17,358.75,3135,1483.2,762,575.62,586.22,1175.8,822.3,447.88,251.38,223.37,2650.8,1362.5,687.18,492.16,503.25,17047,4885.5,2494.5,2577.8,2447.9,7891.2,2306.7,1181,1173.2,1119.5,3552.5,1326,694.88,657.08,664.4,2937.5,1163,612.31,550.32,535,1893.3,927.01,482.33,387.32,364.61,7503.3,2474.1,1304.2,1310,1319.2,6122,2924.6,1454.1,1177.5,1229.6,11743,3888.7,2079.4,2150,2152.1,4294.6,1390.8,669.87,572.98,537.95,10248,3192.3,1695.3,1796,1784.4,4985.9,1967.2,987.97,902.68,907.12,11717,3702.6,2006,2096.9,2114.3,11410,3005.8,1643.7,1836.2,1787.9,6523.9,2309.1,1208.7,1132.5,1113,9268.4,2522.9,1325,1403,1342.2,2811.1,993.25,565.86,463.54,442.84,1
3199,1431,713.06,572.14,482.83,2365.1,1125.4,597.05,520.72,450.36,28241,6701.9,3479.3,4046.6,3535.8,3090.3,1128.7,601.4,578.26,499.1,2661.1,1027.6,492.38,434.72,369.64,1534.2,832.33,396.67,212.97,140.04,4368.1,1316.6,637.71,637.94,544.34,6744.8,2058.7,1091.7,1087.3,944.41,3039,1206.8,603.34,489.43,422.74,17162,3957.1,2069.9,2453.8,2138,2682.8,1326.6,630.36,434.56,368.46,12303,3342.9,1737.1,1858.2,1618.4,3327.5,1229.4,578.83,386.58,317.08,3460.7,1547.6,750.93,561.04,476.82,1448.9,882.47,419.92,251.5,196.17,2976.5,1414.5,689.89,494.1,414.69,25858,5831.5,2816.2,3142.6,2712.4,11965,2737.8,1310.7,1417.9,1221.4,4521.3,1435.8,758.41,760.99,657.76,3918.3,1288.3,678.51,655.12,558.78,2520.5,1014.5,519.03,444.52,405.18,10261,2773.2,1440.5,1577.4,1369.1,6406.7,2932.1,1417.8,1095,939.93,15863,4236.7,2263.7,2512.5,2186.6,6317.4,1696,719.13,678.58,568.52,14658,3656.4,1883,2129.8,1878.4,6509,2108.4,1030.1,1013.9,879.36,15946,4075.3,2200.2,2489,2181.7,16824,3666.1,1902.3,2301.8,1998.8,9069.8,2528.7,1260.1,1307.9,1148.1,13799,3053.8,1513.7,1763.4,1515.2,3937.7,1120,594.99,568.23,482.5,1
2079.7,1141.2,628.83,520.44,461.71,1625.6,868.6,516.26,438.55,422.73,18656,5277.1,3031.4,3508.5,3506.3,2107.4,905.87,524.41,495.81,485.19,1871.5,886.22,443,368.23,354.13,1235.4,706.36,360.72,202.97,135.18,2993.2,1109.1,570.07,556.26,538.77,4518.5,1539.6,942.43,934.64,920.47,1995.9,963,530.58,432.88,403.63,11376,3131.4,1835.1,2111.1,2132.5,1780.5,1032.5,535.9,387.45,337.59,8184,2548.1,1504.7,1600.9,1595,2152.5,1019.4,489.07,356.08,306.83,2380,1150.8,632.31,491.43,448.58,1116,706.82,381.91,220.94,165.68,2077.2,1135.3,614.52,428.22,389.7,16416,4539,2402,2737.8,2712.4,7628,2152.1,1119.6,1235.6,1219.9,3157.1,1137.1,671.07,643.84,636.12,2751.8,1037.7,612.46,552.8,539.28,1873.5,902.53,453.92,368.22,346.07,6866.9,2165.4,1260.9,1353.3,1341.2,4074.6,2057.5,1187.5,939.26,872.26,10597,3228.2,1982.6,2167.4,2150.5,3988.9,1366.7,635.77,599.64,569.18,9802.9,2906.6,1647.8,1858.4,1852.6,4383,1653.2,911.42,889.37,858.53,10646,3140.6,1934.3,2141.6,2143.8,10989,2937.9,1679.1,1982.6,1998.8,6086.1,2021.9,1103,1143.7,1132.8,8937.6,2433.1,1321.4,1528,1526.3,2646.8,923.8,502.94,494.96,479.11,1
1734,1044.8,556.18,481.27,396.81,1315.2,743,434.1,353.11,294.99,12961,4203.7,2501.6,2749.8,2363.7,1699.5,742.51,446.68,386.38,325.45,1445.9,823.66,410.23,311.89,252.42,1115.9,669.8,350.76,201.78,134.72,2161.9,1054,525.71,451.57,379.15,3342.3,1291.2,768.68,715.03,615.02,1548,850.02,459.82,336.63,285.23,7823,2505.5,1515.6,1681.6,1438.8,1410.1,891.69,476.14,315.65,258.68,5873.6,2123.4,1243.6,1248,1072.1,1561.9,818.01,453.43,320.79,256,1951.1,1031.5,562.24,393.36,326.12,977.08,647.05,352.44,198.08,152.15,1596.5,1007.8,532.34,355.81,286.79,11010,3374.9,2003.5,2273.3,1946.3,5079.1,1583.3,933.94,1043.9,890.63,2296.4,886.17,552.76,521.35,436.42,1984.4,868.63,518.83,445.82,374.36,1590.7,838.13,417.64,305.15,264.49,4929.4,1813.9,1043.8,1063.2,911.87,3289.3,1748.9,956.54,747.41,625.5,7559.1,2697.3,1616.9,1687.7,1433,2714.7,1060.7,563.03,532.4,441.29,6891.5,2491.8,1400.7,1469.5,1262,3204,1485.2,762.7,700.62,583.86,7464.7,2499.9,1555,1670.7,1425.9,7443.9,2168.2,1365.1,1587.7,1371.9,4388.3,1777.4,940.69,916.28,761.26,5993.9,1783,1098.8,1255.7,1080,1847.2,724.54,443.71,418.58,349.09,-1
1856.6,1172.2,655.9,609.8,488.87,1454.5,866.08,503.23,465.33,388.88,17095,5446.8,3338.3,3985.7,3443.9,1942.3,894.01,517.01,517.17,460.01,1776.4,895.61,469.09,406.08,340.81,1322.7,740.58,367.86,210.45,138.36,2879.8,1182.7,611.83,629.05,532.14,4152.8,1603.1,942.66,987.16,860.61,1892.2,965.54,518.26,427.74,368.77,10360,3289.4,2002.4,2444.8,2103.8,1670.2,987.67,524.1,358.3,302.4,7584.7,2625.9,1570.6,1768,1534,1915.5,997.8,517.76,402.56,315.2,2320,1127.1,614.96,490.4,410.46,1269.3,736.71,380.44,213.12,166.14,1977.9,1122.9,603.21,420.54,353.07,14637,4768.8,2738.4,3306.9,2792.6,6707.8,2217.7,1260.2,1499.3,1261.6,2864.1,1130.7,672.02,712.16,610.93,2477,1037.4,612.24,619.02,527.01,1668.3,896.3,483.01,417.18,361.72,6146.6,2197.8,1316.6,1504.9,1300.6,3533.8,1960.9,1111,886.28,765.11,9643.7,3306.2,2074.6,2381.6,2065.8,3617.2,1372.6,700.59,723.14,598.9,8907.7,3042.5,1836,2076.4,1831.2,3999,1696.1,953.28,947.46,810.18,9635.7,3215.6,2028.9,2385.8,2076.2,9925,3080.5,1856,2337.3,2002.2,5675.2,2119.1,1202.8,1273.6,1093.1,7988.4,2576.6,1479.2,1834.7,1551.3,2425.4,938.02,548.63,587.23,483.92,1
2141,1171.2,621.69,564.69,478.56,1495.1,890.94,511.57,439.73,390.75,17129,4786,3222,3784.4,3417,1980.9,833.47,528.74,497.08,455.68,1833,895.06,467.28,395.97,339.82,1236.2,772.06,358.94,203.66,134.08,2699.8,1107.5,599.53,604.45,529.6,4198.8,1446.3,917.75,951.46,858.48,1925.8,958.89,502.56,422.09,365.48,10322,2834.1,1936.3,2320.9,2087.8,1734.7,1040.7,509.07,357.56,300.79,7619.5,2390.8,1547.7,1686.6,1524.8,2028.4,984.64,486.78,396.21,314.98,2283.7,1169.8,614.48,462.95,403.6,1158.3,775.05,372.97,198.02,145.74,2022.4,1166,582.71,404.28,357.69,14915,3909,2531.8,3157.5,2767.1,6905.8,1845.4,1167.5,1444.7,1249.4,3030.7,1105.5,682.46,676.11,609.97,2605.9,1057,621.09,584.99,522.6,1742.8,909.81,468.46,392.97,345.62,6349.2,2077.6,1310.1,1432.4,1295.2,3798.6,1954.6,1098,879.54,760.63,9722.2,3055.2,2019.5,2279.4,2059.9,3643.9,1205,666.31,703.41,591.89,8917.8,2708.1,1736.3,1977.9,1779.5,4101.1,1650.5,930.47,901.16,807.21,9763,2862,1973.2,2271.9,2059.3,10063,2548.7,1787.1,2231.2,1978.9,5585.8,1929.5,1140.6,1206.3,1080.2,8184.3,2117.1,1412.1,1761.8,1537,2541.6,893.74,537.04,568.68,481.19,1
2135.1,1207.9,647.12,476.48,419.8,1673.9,916.78,495.33,443.45,412.77,16531,4385.4,2832.3,3385,3051.2,1956.9,868.54,497.62,492.6,467.8,1745.9,901.06,470.89,378.06,326.24,1248.5,725.87,364.02,195.71,136.94,2647.4,1022.7,561.84,536.62,473.75,4057,1499.7,865.91,927.28,854.13,1896.3,968.34,498.47,439.78,393.37,9949.2,2577.8,1704.2,2040.5,1851.5,1782.7,1070.2,530.73,387.36,347.18,7398.4,2333.2,1373.9,1575,1422.6,2031.2,1042.1,511.76,348.46,286.06,2326.5,1226.5,636.39,483.8,443.7,1139.3,800.26,398.98,241.53,184.47,1941.4,1178.4,605,422.14,377.08,14807,4117.4,2383.9,2616.3,2315.9,6835.6,1944.1,1123.1,1179,1048.5,2839.2,1055.9,629.49,648.52,581.87,2445.7,942.72,585.17,549.11,491.11,1682,828.24,455.17,373.54,318.67,6106.4,1852.5,1184.8,1320.5,1195,4211.7,2202,1164.7,920.37,876.9,9383.4,2851,1838.6,2086.6,1915.6,3804.6,1253,647.15,586.44,498.09,8638.3,2494.9,1559.1,1808.7,1616.9,4030,1572.7,891.96,866.53,775.26,9337.2,2671.6,1760.8,2073.2,1903,9650.1,2387,1546.7,1921,1720.4,5477.3,1875.4,1079.4,1114.4,1002.6,7939.3,2090.6,1273.6,1477.8,1305.3,2401.4,892.86,520.68,491.35,425.14,1
2205.3,1315.7,695.68,597.29,471.77,1735.7,913.06,545.35,473.69,353.2,15726,4832.5,3185.5,3903.2,3130,2057.9,866,543.79,515.49,407.83,1729,891.37,464.75,409.29,323.32,1340.1,753.09,375.17,214.15,138.09,2538.2,1136.5,609.96,626.39,498.56,4146.6,1503.4,950.64,973.84,776.27,2076,1018.8,529.44,433.9,342.5,9381.6,2862.2,1933.3,2398,1907.4,2003.6,1131.7,561.54,367.73,295.69,7207.8,2429.5,1549.5,1744.3,1394.6,1985.3,1068,548.14,408.25,305.09,2548,1240,660.53,484.59,386.07,1241.8,790.02,420.58,215.37,156.32,2146.5,1233.2,621.18,412.4,339.82,13763,4340.4,2765.8,3268,2592.9,6337.7,2064.2,1277.5,1490.9,1183.9,2768.5,1117.1,701.76,714.19,556.14,2261.7,1017.2,631.09,609.94,485.81,1647.2,898.31,485.13,423.74,348.9,5873,2082,1297.6,1483.4,1181.7,4678.8,2266.2,1224.8,928.85,724.13,9231.9,3115.4,2028.1,2351.2,1868.2,3498,1300.3,730.97,706.64,556.85,8253.8,2682.7,1763.9,2064.5,1671.1,3954.2,1672.1,938.72,926.49,737.82,9119.3,2934.8,1982.9,2363.7,1876.4,9028.1,2589.2,1783,2302.6,1816,5297.2,1949.6,1176.7,1244.7,996.46,7348.8,2227.1,1448.6,1809.6,1418.3,2275.8,922.28,554.22,580.72,444.18,1
