@relation valence 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
1492.3,991.98,473.76,337.49,295.84,941.73,663.32,373.24,346.37,300.51,4037,2151,1817.9,2030.6,1828.2,834.58,567.64,384.83,372.79,335.82,644.04,584.31,345.1,278.39,234.98,859.39,586.96,281.31,164.07,109.3,906.68,615.36,371.91,329.64,285.98,1361.5,893.32,625.41,700.6,622.01,945.52,695.66,396.55,339.59,303.1,2450.9,1275.4,1073.7,1210.3,1076.6,1134.2,836.47,426.65,340.97,282.52,2075.5,1268,956.18,1045.4,917.19,872.5,662.26,412.86,258.41,202.49,1156.8,807.4,506.46,424.08,345.17,817,613.58,358.66,211.23,153.17,1069.3,924.23,449.66,358.95,287.54,4114.8,1807.9,1484.7,1381.5,1249.7,1928.2,854.93,724.24,645.49,575.32,1010.3,685.19,470.17,451.15,369.3,817.19,620.43,439.24,381.75,308.38,671.43,568.68,386.4,287.26,270.07,1582.9,1045.2,828.21,843.02,752.67,2644.2,1619.8,913.89,833.08,702.45,2624,1551.6,1234,1394.1,1213.6,979.99,661.79,456.13,318.21,289.78,2209.5,1279,1138.7,1206.5,1043.6,1266.1,1003.1,635.85,616.88,526.06,2480,1390.7,1175.4,1337,1178.4,2324.6,1058.4,964.91,1090.3,964.72,1588.6,997.22,713.78,724.33,646.41,1990,930.77,796.17,799.72,705.65,710.34,537.68,405.57,316.43,257,-1
1394.3,840.97,436.49,328.59,262.91,853.16,603.19,354.5,235.83,180.72,3572.7,1817,1399,1504.5,1175.4,713.98,554.75,338.86,256.8,194.08,588.49,578.53,300.02,206.24,153.27,914.19,561.41,265.63,144.48,99.788,827.84,701.59,313.89,262.07,194.96,1090,805.78,499.58,416.19,347.49,726.93,610.82,317.31,205.96,174.54,2255,1123.8,822.41,926.49,722.8,830.14,650.59,351.21,215.72,169.39,1851.5,1110.7,748.38,695.04,556.48,948.41,595.68,362.66,233.54,159.13,1049.3,755.71,442.35,252.95,194.84,854.35,549.02,361.86,160.65,104.85,768.17,706.83,378.33,226.62,177.22,4474.4,1626.1,1235.9,1329.3,974.93,2129.8,817.01,576.41,600.92,451.92,1019.2,620.09,409.97,306.72,244.69,807.26,603.38,381.89,269.75,205.27,750.12,615.31,313.79,213.76,164.46,1401.1,1001,653.81,598.73,464.13,1991,1488.2,727.33,485.19,389.99,2252.7,1446.7,953.16,947.15,730.37,1202.4,641.88,389.39,329.58,221.58,1964.1,1255,843.88,848.51,682.19,965.08,950.76,537.61,396.29,312.87,2181.7,1309,915.36,944.21,743.65,2348.1,842.25,740.26,893.69,693.66,1314.3,1022.3,633.47,514.91,398.8,2173.8,777.88,661.23,735.48,542.12,855.03,493.78,403.5,271.55,189.27,-1
1493.1,851.44,486.07,391.03,330.09,1242.7,687.53,435.79,321.05,298.02,7581.3,2613.9,2265.9,2895.5,2570.6,1317.2,721.33,424.24,375.65,337.72,972.71,549.26,338.43,295.99,249.03,1009.1,519.59,273.74,133.52,101.28,1450.3,771.89,430.65,446.84,398.62,2345.3,1102.3,723.6,745.69,652.63,1356.2,706.04,408.2,334,283.22,4471.1,1711.9,1385.7,1742.8,1567,1440.3,736.76,416.67,287.36,228.22,3805.6,1506.8,1157.8,1305.1,1157,1230.9,675.88,385.64,264.76,218.46,1728.5,831.24,498.67,373.15,296.54,952.8,491.96,310.32,153.05,107.5,1405.7,834.4,461.2,324.93,276.09,6642.4,2472.7,1792.3,2260.1,1993.2,3099.2,1213.4,839.92,1005.1,893.19,1569.8,664.55,532.76,510.21,466.13,1371.9,616.15,471.35,431.77,396.85,1042.5,631.71,344.44,269.81,242.09,3134.4,1229,950.21,1098.7,980.63,3465.3,1637.6,922.06,717.53,579.51,4835.2,2009,1502,1765.6,1562.4,1840,808.36,465.51,496.51,421.65,4034.1,1566.6,1202.8,1495.8,1304.9,2231.3,1060.4,684.57,706.12,616.74,4675.2,1797,1464.9,1746.9,1562.3,4130.4,1351.5,1241,1636.1,1473.1,2789.9,1133.9,838.01,940.98,817.14,3353.9,1208.7,992.42,1254.2,1126.6,1100.5,525.63,404.17,381.66,345.21,-1
1453.7,916.75,449.08,328.59,288.52,1098.9,684.03,370.67,290.74,229.58,2238.9,2729.4,1962.5,1930.9,1643.3,893.78,628.72,352.2,324.37,269.3,584.2,626,335.9,237.97,189.85,901.85,568.98,278.82,158.61,97.563,477.51,756.29,383.67,315.47,264.27,1166.4,1030.1,634.94,568.41,451.85,881.65,689.14,373.03,281.26,211.12,1237.9,1675.8,1162.5,1153.9,1001.3,1113.1,794.98,394.36,277.57,198.32,1442.7,1510.7,1002.2,934.94,773.04,878.37,729.99,372.28,231.66,175.53,1089.3,843.81,458.91,331.16,256.75,857.98,560.33,293.2,167.5,118.24,1114.3,921.05,437.58,292.84,222.32,2107.8,2513.4,1666.8,1421.3,1275.6,1027,1229.7,800.41,646.32,576.59,915.61,772.8,454.3,381.24,313.54,750.27,738.91,435.8,328.91,261.28,718.29,712.44,344.13,239.51,209.36,1245.2,1344.6,866.94,778.45,632.32,2821.7,1682.3,897.48,652.84,497.98,1872,1990.7,1296.9,1254.6,1035.8,757.69,776.32,477.34,316.77,277.6,1298.3,1698.8,1086.6,1052.9,893,1107.3,1141.8,660.99,536.79,428.74,1720.5,1839.9,1223.8,1215.2,1025.8,1175.4,1372,1041.3,1044.6,924.36,954.89,1298.2,756.98,661.83,568.6,1043.9,1230.8,877.56,788.52,708.98,743.19,607.92,371.94,301.82,237.06,-1
1746.5,889.07,452.14,403.04,314.8,1275.8,695.04,426.49,316.26,282.34,12593,3080.6,2238,2287,2085.3,1604.9,619.83,416.71,346.9,325.74,1282.1,611.89,334.86,254.26,218.84,972.23,494.22,275.37,153.17,98.116,2106.6,738.75,431.15,358.62,321.27,3192.7,1098.1,701.78,607.7,583.34,1486.9,759.11,412.14,291.88,270.09,7641.6,1787.6,1321,1394.4,1255.9,1502.5,823.55,427.06,281.64,250,5540.3,1628.8,1120.9,1041.1,972.68,1648.5,717.75,382.83,286.06,212.45,1899.7,840.91,506.92,339.18,308.4,824.03,566.31,325.76,172.06,104.17,1503.1,858.07,432.02,316.64,279.52,11418,2861.3,1754.9,1910.1,1614.9,5348.3,1385.7,813.93,875.67,725.61,2131.6,826.52,516.67,436.02,399.16,1823.8,721.49,477.89,377.09,324.81,1251.2,604.82,337.26,263.39,236.34,4598.5,1366.3,942.36,894.64,814.5,3434.8,1642.6,930.97,689.99,621.62,7241.9,2059.2,1485.9,1413.9,1295.1,2841.4,922.57,494.49,435.66,365.54,6491.7,1759.9,1216,1214.3,1142.6,2980,1160.5,691.61,580.85,537.68,7173.1,1908.3,1415.5,1398.5,1292.1,7376.4,1566.4,1206.3,1322.1,1173,4094.3,1296,826.21,741.67,685.36,6031.6,1391.7,959.97,1034.4,899.67,1755.7,606.21,408.87,337.85,283.31,-1
342.65,357.36,472.75,590.1,577.62,254.8,345.94,438.41,490.6,556.63,531.06,486.34,603.89,680.88,725.77,226.18,787.16,1230.4,1421,1440.6,1176.4,1647.1,1779.4,2180.6,1875.5,473.21,316.52,409.02,421.6,367.14,399.47,455.95,635.67,780.21,917.77,1078.6,947.28,1891,2196.6,2255.4,481.49,621.34,915.78,1064.1,1055,516.66,127.34,273.35,371.64,335.55,775.47,203.65,494.95,583.4,592.76,799.91,396.49,679.53,770.29,817.85,493.12,404.34,438.37,450.77,516.75,353.43,457.19,546.33,570.48,646.55,552.33,319.03,434.55,452.61,462.39,387.76,597.95,790.45,952.94,1118.6,1472.2,237.78,631.34,815.33,822.67,1630.4,352.61,843.49,1071.7,1094.9,573.52,265.13,307.66,341.51,363.9,499.64,275.2,401.99,461.07,453.85,616.79,355.58,597.87,640.62,685.98,346.4,666.33,940.3,1029.6,1100.8,445.66,213.44,260.73,281.98,269.29,438.22,140.2,248.35,321.89,305.33,368.73,286.48,326.63,338.98,342.66,265.31,538.59,792.43,881.46,1071.6,109.36,427.84,583.87,731.41,726.09,1136.4,659.54,1090.5,1248.5,1457.1,355.53,412.63,460.79,508.7,591.51,60.445,451.44,669.71,772.17,798.65,229.67,396.41,412.76,492.46,538.52,440.31,450.61,478.24,536.86,577.31,1
1011.9,513.4,760.2,775.22,714.51,738.54,430.26,350.14,310.26,329.6,675.09,363.97,335.07,306.27,269.5,1669.6,686.22,425.02,370.1,375.94,516.88,282.14,240.47,217.71,208.87,1103.8,310.8,250.83,299.64,260.65,1140.3,604.21,348.44,305.87,309.08,1862.2,602.67,650.46,753.48,761.78,848,269.53,183.38,235.79,212.61,1427.7,371.45,288.85,359.12,335.88,1940.9,556.76,447.4,544.39,518.82,1638.1,550.9,445.73,485.16,512,936.5,447.2,288.41,267.91,253.68,885.66,536.09,383.93,364.89,361.43,1358,498.83,386.79,425.6,406.69,1958.4,835.53,436.79,362.65,372.83,3866.7,968.98,840.05,1126.3,1072.3,3736.5,1032.4,904.91,1080.4,1091.6,1004.6,401.07,320.36,308.46,311.12,1004.4,426.39,392.24,396.29,369.7,1235.3,506.73,417.67,426.24,398.8,1177.7,590.31,371.08,336.45,345.99,926.74,320.83,263.02,263.98,274.73,1256.4,366.08,284.36,320.9,286.06,446.25,247.36,208.38,182.59,154.61,1556,787.57,545.59,538.45,523.47,1052.2,465.75,316.48,257.35,246.7,2390.1,965.87,726.59,747.61,749.54,946.48,529.11,310.77,252.52,249.52,1357.5,608.52,380.4,376.8,375.1,1040.4,549.3,333.91,284.59,288.68,869.88,548.01,402.43,396.8,384.73,1
488.83,384.49,437.27,578.98,604.29,599.64,437.54,360.35,329.21,395.86,778.17,410.6,416.88,339.69,416.09,761.21,749.38,847.03,806.24,1047.5,644.92,885.92,1018.4,859.19,995.26,624.81,246.5,276.26,301.58,304.08,1246.9,680.39,596.66,585.91,771.66,1280.8,858.75,1407.7,1557.4,1435.4,503.35,399.22,532.45,489.1,566.57,766.32,306.82,316.31,426.55,381.97,1325.2,464.39,488.07,663.39,607.29,1414.7,590.67,574.21,706.58,679.35,934.88,527.93,413.85,393.95,459.42,938.91,610.03,544,523.45,619.18,950.56,487.9,457.22,498.63,463.07,1489.1,867.19,815.09,755.66,1023.6,2424.8,796.4,793.83,1038.3,964.5,2787.8,999.61,965.81,1240.8,1187.3,887.1,409.22,326.02,352.94,352.68,895.36,524.01,457.38,513.43,476.24,1214.1,677.42,726.81,754.57,741.99,1041.1,865.2,871.71,776.11,1068.4,648.65,314.87,281.98,332.02,299.73,697.85,290.83,280.22,379.89,335.56,379.18,280.26,241.32,235.53,221.99,1118.2,780.03,752.38,737.08,936.61,478.19,427.55,396.27,414,486.64,2686.9,1140.5,1069.1,1126.2,1371.9,823.57,553.65,447.78,431.54,529.68,584.14,494.8,558.51,543.45,642.11,521.17,574.41,468.46,441.56,523.67,1002.3,593.45,499.36,462.77,561.82,1
386.19,683.05,965.2,1199,1290.7,820.8,643.72,665.06,794.2,888.84,360.54,488.03,585.48,645.26,787,1236.2,927.43,1320.6,1719.5,1991.6,580.58,556.77,637.95,773.37,743.67,394.52,240.29,455.32,595.83,659.55,835.47,969.22,1116.8,1392.4,1671.1,620.44,900.21,1676.6,2426.6,2398.5,296.79,305.76,537.8,734.27,745.87,412.9,241.81,506.25,720.11,824,464.06,452.95,886.42,1134.9,1268.4,356.07,637.08,1118.8,1377.2,1594.5,391.71,626.04,660.55,823.36,969.71,673.06,898.69,946.63,1139,1330.9,427.26,547.76,767.67,891.3,1025.2,1520.9,1399.2,1525,1926.1,2300,848.72,601.29,1256.2,1658.5,1933.9,718.74,864.71,1597.7,2014,2435.2,319.65,405.56,537.95,609.67,731.28,289.54,441.7,572.69,660.8,772.02,360.45,602.12,856.78,1018.2,1254.4,1193.9,1077.4,1209.8,1497.6,1700.6,211.12,310.37,424.19,532.75,591.44,447.61,251.85,489.46,649.6,745.21,369.44,371.54,415.32,403.1,407.41,1447.9,1299.8,1496.3,1759.9,2157.6,768.2,768.13,1140.1,1290.3,1478.1,789.63,1427.9,1985.9,2367.9,2938.2,850.79,817.21,888.29,1022.2,1217,978.09,957.26,1255.3,1545.7,1755.3,863.74,773.53,859.45,1007.6,1198.4,746.51,1013.5,1080.4,1139.7,1453.2,1
1544.2,640.52,609.03,797.28,928.12,1019.8,571.38,462.44,508.46,607.88,677.49,548.45,509.46,573.39,629.18,1728.8,1279.4,1167.5,1432.5,1677.6,1001.1,910.77,1095.5,1195.1,1266.7,1120.2,421.21,362.15,429.68,482.3,1329.1,919.23,840.47,942.61,1193.5,2013.4,1530.9,1899.6,2527.4,2460.3,861.02,697.16,866.05,833.93,1074.2,1336.2,549.84,439.87,545.46,593.9,1891.2,827.85,711.43,908.91,915.21,1487.7,913.25,892.1,1010,1057.9,906.97,658.32,549.49,610.52,682.39,882.34,751.32,714.16,816.12,921.5,1226.7,755.26,613.19,671.51,667.07,2099,1243.9,1092.2,1318.4,1604,4516.2,1535.1,1182.9,1415.8,1407.3,3527.8,1639.2,1387.3,1663.3,1716,817.02,531.64,431.84,493.66,512.19,859.13,600.12,586.96,583.41,613.85,1238,981.22,891.63,957.06,1035.5,1557.4,1187.9,1265.9,1472.9,1571.1,768.69,434.24,385.29,426.36,428.67,1234.6,469.15,377.55,482.38,529.77,440.26,378.82,443.85,499.41,485.95,1829.4,1156.9,1200.2,1440.1,1650.9,1019.9,762.56,766.87,902.12,1033.8,2550.1,1593.2,1490.6,1756.9,2047.4,1192.6,756.95,611.56,738.76,862.38,1396,884.31,883,1074.1,1174.2,1121.7,751.5,604.32,703.66,836.59,1088.1,772.08,685.55,758.04,885.14,1
1561.1,503.01,359.07,432.38,350.66,714.21,387.53,263.4,241.73,235,1219.3,415.55,245.86,241.26,248.28,2420.5,798.25,431.09,381.95,363.35,549.02,269.39,256.22,191.58,178.6,2143.7,550.18,243.42,247.04,201.52,1522.5,576.23,403,418.29,406.46,4045.2,1099.7,953.19,701.53,824.85,1741.6,463.82,229.84,203.69,173.16,2988.3,820.98,300.85,296.78,260.61,4207.5,1109.9,466.18,490.13,436.78,3736.4,992.19,463.27,484.22,456.78,1466.3,539.69,303.76,301.24,296.74,1144.5,511.95,416.56,444.77,437.16,2937.5,889.37,388.4,383.59,373.23,1673.6,699.5,520.42,553.68,533,8518.5,2216.3,777.15,799.7,736.65,8458.6,2233.4,892.23,933.35,902.99,2096.6,621.94,312.41,281.92,264.16,2058.1,603.11,317.43,301.34,267.2,2707.6,757.94,414.06,429.99,398.49,1052.4,451.15,347.32,392.5,403.07,1842,528.36,260.15,244.31,219.94,2511.4,702.87,285.01,279.19,232.33,381.64,239.65,190.84,148.27,113.18,1336.2,543.87,504.91,470.32,466.85,1376.1,506.8,302.21,260.84,233.65,5169,1500.2,794.36,860.18,880.07,950.26,471.9,349.75,312.05,306.66,1959.8,715.27,356.85,390.36,359.18,1336.1,587.28,356.48,296.37,291.93,1196.2,565.81,392.48,388.81,406.11,1
1008.8,515.42,503.16,560.8,690.7,560.2,393.3,386.56,434.78,504.83,651.42,426.18,418.96,417.67,489.01,1862.4,919.54,929.96,994.07,1233.9,712.29,604.55,878.6,755.68,936.38,1311.3,447.75,336.26,366.61,400.36,770.75,693.42,758.42,748.38,999.87,2297.1,1352.1,1592.7,2003.3,2063.4,926.8,609.14,629.71,678.09,748.21,1646.9,594.59,362.05,480.38,502.85,2346.6,904.51,619.96,716.01,799.29,1816.2,963.95,990.17,1099.9,1175,715.69,488.48,468.34,510.37,619.15,661,580.78,672.6,766.1,834.96,1602.2,702.31,496.67,616.89,620.41,1110.5,875.89,1000.5,1098.7,1406.4,4438.4,1618.1,907.43,1156.7,1242.3,4163.2,1728.7,1151.3,1423.9,1581.1,1074.2,499.4,367.91,431.83,458.39,1048,689.89,643.34,730.15,801.71,1304.7,1020.5,1158,1263.9,1470.7,1166.8,1217.4,1442.6,1624.5,1862.3,974.41,467.53,335.27,391.7,417.08,1480,542.84,358.23,410.68,445.47,720.22,622.49,818.16,873.67,946.17,1193,1047.1,1490.3,1543.8,1845.4,1223.2,759.76,1056.4,1113.2,1327.6,2313.3,1417.2,1344,1528.2,1858.1,717.08,536.85,622.55,661.16,815.97,1585.5,897.35,922.14,1149.3,1211.5,955.06,587,539.83,603.41,726.77,676.45,638.32,640.71,703.92,800.63,1
1432,498.85,388.83,415.21,521.08,896.16,441.99,347.24,351.94,389.45,1167.9,525.03,369.84,368.27,421.03,2334.2,999.31,785.89,823.31,920.48,688.2,616.99,767.3,743.59,879.3,1869.3,569.65,279.65,282.64,287.91,1647.5,784.66,607.53,644.64,737.74,3747.7,1340.7,1474.2,1790.7,1784.5,1474.3,544.25,541.83,516.92,620.97,2575.7,779.99,309.13,303.73,337.02,3829.3,1116.6,482.63,482.82,547.48,3267.5,1072.5,626.28,665.58,656.08,1443.8,640.22,404.96,439.27,447.74,1247.9,660.57,536.88,584.14,598.79,2663.6,933.12,440.87,387.25,415.97,2052.5,1029.2,815.17,914.72,1035.1,7548.2,2216.2,756.73,712.3,802.47,7533.8,2276.3,948.91,944.57,1037.2,1955,692.82,338.45,299,324.7,1913.8,691.83,431.36,426.55,412.16,2437.6,904.06,582.32,663.41,652.95,1375.5,766.5,728.23,836.65,980.37,3483.9,1507.6,811.45,509.63,402.58,2189.9,666.55,291.6,291.12,314.86,393.83,291.65,290.38,267.63,255.01,1694.5,996.25,917.03,997.11,1041.1,1340.6,645.52,553.23,573.39,579.3,4809.7,1785.2,1078,1140.9,1293.8,1214.9,594.48,466.49,488.74,525.71,1950,841.75,672.95,717.38,751.94,1302.4,647.93,470.86,489.09,535.27,1274.4,667.35,546.98,562.53,599.99,1
2453.5,786.52,516.36,647.7,626.96,1031.6,534.66,380.46,395.8,437.85,1382.5,581.58,465.09,566.02,572.69,3433.8,1322.5,990.33,1151.8,1173,1282.5,1065.8,1202.1,1626.7,1566.3,2601.1,714.63,337.16,394.04,351.79,1601.4,816.03,658.27,686.8,733.45,4976.5,1625.6,1709.3,1872.9,1940.7,2168.4,750.32,852.26,790.5,850.46,3659.2,1024.6,436.95,464.65,445.55,5305,1440.5,608.81,744.66,741.46,4509.2,1270.1,662.2,730.55,732.86,1632.7,715.13,417.9,443.91,485.44,1315.7,744.39,529.97,590.24,641.93,3650.8,1171.3,527.76,576.58,560.67,2033.5,1085.7,758.51,877.5,969.39,10781,2876.6,1130.8,1315.5,1216.5,10332,2842.9,1234.8,1437,1415.5,2546.4,774.97,374.81,418.75,387.84,2426.3,824.42,532.93,619.54,639.14,3054.5,1135.5,835.59,1143.7,961.68,1508,987.02,903.85,1389,1249.5,2335.5,697.01,329.03,383.91,357.27,3032.9,877.3,392.53,406.01,387.53,455.22,314.95,294.75,295.02,313.72,1665.8,984.82,826.9,841.19,891.34,1956.4,684.77,433.27,454.79,455.32,5818.8,1911.2,1099.2,1335.1,1428,1204.4,614.86,405.92,450.73,484.95,2804.6,953.91,577.11,624.76,617.89,1822,759,439.12,466.37,480.73,1295.7,676.64,492.51,533.29,548.87,1
1121.7,470.1,539.04,604.45,726.41,812.83,441,395,448.82,557.15,905.22,374.07,406.82,413.65,517.79,1939.8,899.42,933.31,1075,1317.7,670.52,735.01,1083.2,969.12,1044.7,1355.5,363.41,269,353.09,345.52,1174.2,653.03,686.8,808.45,1023.3,2551.7,1109.3,1614.5,1930,2146.8,1079.3,473.23,658.01,625.77,727.97,1798.5,510.22,287.35,429.68,431.71,2554.3,647.92,424.8,665.24,773.98,2342.6,640.42,558.37,772.57,845.54,967.07,492.16,424.53,493.17,584.64,929.35,544.17,503.85,607.27,707.96,1924.5,592.64,367.09,505.51,495.4,1728.4,928.74,919.99,1037.9,1387.6,5236.8,1210,629.64,943.52,991.12,4982.7,1278.6,854.2,1236.8,1375.5,1274.9,404.7,298.06,380.29,444.3,1197.2,496.06,475.74,400.35,523.82,1560.7,840.42,607.17,612.09,960.93,1149.4,554.35,563.02,859.74,996.53,1097.1,335.71,253.79,327.82,343.48,1632.9,458.38,283.6,369.03,384.8,518.07,379.49,462.85,481.57,476.61,1458.9,821.08,883.76,932.62,1269.4,1114.6,544.22,559.68,634.25,705.21,3174.1,1134.6,1090.4,1363,1869.8,1009.6,543.65,518.59,578.45,701.74,1535.8,638.3,644.64,767.36,822.12,1050.5,541.44,502.7,519.08,662.87,915.28,523.54,484.62,566.14,719.67,1
1197.9,526.04,530.55,638.69,626.32,848.41,467.82,365.49,372.13,448.07,955.95,472.08,352.69,351.77,415.18,2256.9,841.33,720.42,803.47,926.49,554.96,344,377.87,396.5,386.29,1587.3,450.32,270.68,343.22,335.09,1367.5,813.29,651.63,669.37,858.13,2964,1264.7,1471.7,1740.1,1580.3,1221.5,428.92,304.57,351.47,337.51,2119.5,620.75,359.53,443.52,419.79,3078.5,932.93,543.03,714.34,692.67,2656.3,975.44,638.39,756.08,806.3,1170.3,627.94,452.32,464,519.15,1111.2,725.33,605.45,635.38,709.61,2223.3,815.61,505.5,551.61,514.63,2035.2,1069.5,864.41,937.87,1172,6047.4,1801.2,861.08,1100.5,1077.4,5980.4,1943.5,1090.1,1351.3,1381.1,1486.8,596.06,381.53,401.31,409.58,1482.1,604.77,399.85,407.38,432.97,2005.4,786.58,578.89,644.7,696.22,1253.6,673.24,628.67,712.64,861.41,1332.1,501.44,317.29,350.67,322.23,1848.9,543.45,316.27,387.67,377.8,389.87,286.93,235.87,221.45,196.72,1656.8,967.42,823.76,855.93,1003.4,1290.9,615.82,516.89,543.07,578.21,3749.1,1575.6,1169.6,1335.2,1595.7,1077.8,662.21,513.41,504.72,616.44,1900,804.01,678.3,796.71,760.64,1278.7,652.19,512.81,505.14,583.04,1081.7,678.27,549.35,575.81,695.2,1
1220.4,425.63,373.55,461.45,437.73,878.1,412.03,346.46,311,333.28,910.93,426.77,348.54,330.29,356.98,2111.4,916.59,807.25,791.34,865.89,883.35,874.24,1019.9,1002.3,1130.9,1364.3,335.66,257.36,278.13,258.05,1231.6,648.26,536.84,529.2,618.95,2642.7,812.91,1031,1049.4,1087.1,1181.3,447.04,459.21,442.89,498.35,1883,462.1,268.99,315.15,313.27,2672.8,654.96,435.95,490.04,493.28,2307.6,692.74,506.13,505.57,553.55,990.78,497.86,347.14,308.3,349.29,960.5,533.07,400.41,389.25,411.2,1891.6,631.2,354.19,369,325.22,1799.6,888.18,661.71,650.87,753.42,5174,1246.4,651.71,809.28,791.4,5081.6,1303.3,800.46,912.8,965.96,1400.9,440.98,271.2,281.44,278.57,1221.9,437.41,340.21,357.83,322.74,1569.9,575.87,450.4,446.48,485.14,1152.2,630.09,586.98,532.47,622.21,1230.3,364.92,219.14,247.12,229.95,1673.7,410.35,235.22,287.84,271.75,370.62,246.36,222.24,187.54,201.28,1547.2,751.24,637.02,605.39,659.68,1251,490.56,353.5,365.31,361.7,3173.2,1182.9,919.37,915.42,1050.4,984.72,539.94,399.52,375.9,392.28,1707.8,611.64,435.22,453.47,459.37,1293.2,556.73,399.28,372.86,377.91,962.37,546.24,427.84,381.53,422.8,1
