@relation dominance 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
1254.9,665.66,471.81,418.74,398.28,873.99,445.01,267.05,209.4,181.48,746.84,388.44,263.7,246.36,211.1,1479.2,849.74,537.41,535.88,466.56,1387.5,798.44,661.4,757.32,679.88,760.62,462.87,301.61,262.36,246.79,490.08,358.78,223.27,230.36,195.91,3686.2,1963.5,1416.6,1181.3,1085.2,761.15,442.39,309.81,327.81,292.49,369.08,314.35,173.37,146.31,129.3,1413,788.74,506.34,357.91,316.74,1216.8,770.5,470.16,359.47,319.22,2537.8,1425.1,1082.4,1087.5,977.67,913.21,515.12,350.81,358.61,296.72,740.74,406.51,235.08,171.18,139.75,1616.2,919.17,622.07,640.96,549.73,733.68,436.32,278.42,291.31,252.48,1724.5,887.61,588.93,472.39,412.86,514.81,298.58,177.66,144.3,112.13,1080.8,591.91,384.75,285.53,237.86,1361.6,715.78,481.45,420.81,364.25,2078,1176.6,924.03,1075.1,923.02,806.84,477.65,307.94,263.15,245.92,496.54,275.81,190.58,173.06,148.51,728.58,478.42,335.92,341.32,313.43,402.72,349.89,202.42,143.36,133.89,1153.8,658.61,436.28,460.47,403.47,655.02,409.09,231.64,174.79,161.99,557.48,459.5,239.8,198.19,162.35,1050.6,566.08,380.2,417.26,331.42,1068.3,725.71,415.77,275.19,241.18,753.93,405.8,247.27,213.38,186.79,-1
972.38,690.55,554.93,555.59,545.26,548.14,403.46,281.46,234.4,202.58,386.83,305.24,307.63,366.35,328.48,1027,692.46,658.28,709.84,656.78,-559.04,316.29,928.55,1296.2,1166.5,99.885,294.13,369.67,409.67,361.81,64.498,197.46,279.61,337.03,296.84,784.59,1421.5,1658.3,1794.5,1561.1,132.45,282.09,402.92,512.99,476.67,1.3846,180.48,193.59,229.81,195.46,1121.7,756.51,517.11,412.14,362.43,1237.7,677.76,484.11,436.43,395.06,-596.95,711.99,1463.4,1830.1,1563,309.5,349.87,443.07,533.29,482.1,500.64,360.27,245.26,200.54,164.26,710.02,628.77,774.9,951.7,885.34,59.032,237.89,339.61,420.47,383.21,600.07,715.17,652.34,649.03,546.18,247.97,205.82,183.74,192.47,148.03,833.56,573.8,376.6,330.47,279.09,980.88,646.87,535.75,568.5,540.08,-152.03,617.22,1303.9,1741.3,1592.2,117.18,313.48,377.93,424.59,355.16,95.376,190.5,223.53,256.6,218.59,-117.88,230.15,452.04,576.62,494.9,340.12,258.84,197.63,198.9,179.88,433.33,484.74,573.1,697.96,643.37,253,327.26,257.79,263.44,209.78,325.99,341.15,261.26,264.66,232.13,-98.627,339.2,482.55,576.77,505.81,1297.7,678.53,414.03,303.71,276.75,457.39,351.44,295.43,302.4,281.57,1
1467,757.1,399.55,353.47,328.56,1138.3,535.39,287.95,248.17,222.23,1771.2,612.73,348.23,416.47,319.36,3389.6,1225.3,658.59,790.7,638.97,7305.7,2153.4,1056.8,1418.3,1135.4,2266.4,761.73,414.9,493.87,378.91,1847.2,587.66,305.6,394.4,298.55,9665.1,3423.8,1866.3,2123.2,1672.5,2814.4,837.72,441.58,565.23,459.77,1295.3,466.43,219.76,259.49,205.06,1867.3,987.1,560.89,534.95,422.34,2105.7,943.27,531.15,498.07,426.8,10150,3196.9,1632.1,2037.6,1614,3097.3,993.66,483.61,581.58,468.7,1041.1,492.66,247.68,213.43,184.74,5127.4,1659.7,867.61,1087.7,858.06,2834.2,886.44,378.74,493.5,397.56,3478.6,1345.5,721.33,748.64,618.57,905.25,361.64,192.94,198.18,156.97,1448.3,748.69,415.95,371.93,320.48,2970.9,1056.9,579.14,649.86,525.15,9693.2,2921.5,1458.1,1962.8,1541.2,2242.9,773.67,413.82,477.58,379.89,1249.2,471.4,243.5,275.54,220.22,3013.9,979.75,505.89,657.64,500.96,715.33,372.91,224.19,209.86,169.59,3656,1218.4,620.97,785.89,623.54,1335.9,555.28,287.58,285.48,235.45,1511.1,577,272.36,288.51,239.05,3203.5,1079.6,535.74,638.03,534.44,1338.6,777.83,446.58,390.99,305.96,1435.6,564.64,294.28,343.77,264.51,1
2243,1316.5,3063.4,3572.9,3342.3,6301.9,3717.2,8480,9880.1,9168.1,6036.4,3504.6,8272.1,9735,9039.5,985.34,1104.3,1554.5,1615.1,1827,4505.3,2811.7,5896.2,7248.2,6744,2471.7,1426.5,3236.1,3776.4,3515.5,2404.9,1435,3328.4,4109.5,3873.8,999.53,1432.6,1494.8,2430.4,1987.1,4032.8,2344.2,5309.4,6066.8,5636.2,2632,1654.6,2680.6,3011.5,2752.8,1584.9,1243.5,2075.6,2450.6,2457.9,2053.8,1414.8,2577,2856.4,2772.6,4210.1,2527.4,6167.2,7134.5,6731.6,8090.8,4782.9,9838.4,11328,10380,4446.4,2666.2,6139,7042.8,6591.3,929.99,628.92,667.27,726.19,671.74,5029.5,3029.9,7166.6,8314.1,8141.9,3408.7,2184.6,5147,6043.4,6035.4,4915.4,2795.1,6759.4,7843.1,7261.2,2581.6,1733.4,3836.8,4661.4,4711.5,3457.9,2326.8,4339.2,5315.2,5028.3,2073.2,1957.6,2451.9,2573.1,2909.5,4496.3,2518.4,5933.9,6777.9,6195.3,2147.2,1393.7,2109.7,2363.1,2195.8,1599.6,979.91,2163.4,2451.5,2347.3,4579.5,2772.8,6698.9,7698,7413.7,2372.1,1593.3,2959.8,3289.6,2963.1,3243.4,1992.1,4046.9,4660.2,4277.2,3769.3,2224.5,5413.3,6277.5,5933.2,1375.3,890.59,1501.6,1648.1,1480.3,3811,2245.1,5350.2,6275.9,5763.1,3264.2,1878.9,4450.9,5271.7,4834.9,1
9163.4,3063,2109.4,2572.8,2551.6,22188,7983.7,6379.6,8061.9,8441.8,22433,7773.6,5952.7,7575.7,7797.1,2619.7,1416.1,1460,1433.3,1531.1,16008,5775.1,4809.2,5679.9,6358.1,8446.2,3076.5,2491.2,3111,3307.3,9928,3253.3,2300.1,2831.4,2842.3,1961,1964,1711.9,1820.1,1864.3,13830,5133.4,3849.8,4946.8,5058.8,5925.7,2941.6,2772.5,3272,3712.5,5959.3,2427.1,1977.1,2231.5,2432.2,5829.6,2542.8,2484.7,2948.5,3239.1,16952,5715.6,4269.9,5447.9,5396.3,24390,9796.3,8523.6,10380,11307,15880,5802.1,4705,5913.6,6114.2,1213,911.23,852.61,949.68,1133.3,20945,7078,4864.2,6111.5,5959,14461,4996.4,3575.2,4457.4,4412.9,18211,6311,4771,6125.5,6216.6,10849,3828.5,2853.2,3396.9,3448.4,12655,4621.1,3744.6,3955.4,4391.8,3577.2,2602.9,2846,3146,3485.8,15527,5622.7,4400.9,5589.6,5802.8,4391.5,2343.1,2354.1,2730.1,3145.1,5871.6,2072.2,1439.8,1734.7,1753.9,18875,6224.6,4375.7,5324.8,5309.2,6323.4,2824.2,2677.7,3195,3559.5,9915.6,3980.6,3517.6,4278.2,4648.8,15009,5114.7,3718.9,4733.7,4681.8,3031.7,1509.2,1470.7,1695,1940.7,14777,4952.2,3677.6,4735.3,4712.1,12442,4164.9,3058.7,3905.3,3917.2,1
5809,1386.9,2122.8,2855.1,2794.2,14484,3769.7,6332.8,8502.3,8277.5,14553,3674.2,6198.2,8281.8,8050.2,1532.1,340.99,493.07,671.84,602.55,10316,2646.1,4432.1,5697.5,5583.3,5541.7,1460.6,2423.3,3214.3,3145.5,6301.5,1614.6,2546.7,3365.5,3291,995.63,373.01,147.6,224.53,288.54,9011,2350,3710,5110.7,4863.7,4057.2,1563.7,1992.3,2738,2808.7,3759.8,1387.4,1471,1927.6,2075.4,3861.6,1328.7,1802.1,2363,2458.9,10846,2709.8,4362.1,5837.8,5744.5,16203,4727.6,7358.8,9968.3,9882.5,10268,2741.8,4418.9,5915.9,5844.3,971.5,571.79,442,633.07,675.71,13289,3357.6,4915.6,6659.9,6580.1,9102.5,2345.5,3558,4791.9,4674.7,11845,2973.2,4948.7,6624.8,6479.3,6788.8,1822.1,2680.8,3616.2,3536.5,8004.9,2510.6,3304,4110,4408.2,2530.9,1397.6,1115.9,1405.8,1809.3,10179,2657.5,4367.9,5865.2,5760.7,3014.2,1300.9,1512.6,2065.2,2180.6,3809.5,951.55,1447.3,1933.3,1898.1,12007,3122.2,4786.5,6281.3,6273.6,4244.5,1417.1,2020.3,2730.7,2735,6554.7,1921.8,3017.4,4053.7,4023.6,9623.1,2387.3,3798.2,5107.2,5010.4,2108.8,800.23,996.11,1357.8,1382.6,9524.7,2358.9,4035,5310.9,5144.3,8053.7,1978.9,3336.7,4472.7,4353.6,1
5367,1975.1,2297.2,3328.9,2778.5,12674,4744.4,6054.9,8810.9,7402.6,12879,4823.7,6053.2,8838.8,7406.5,1386.8,593.12,671.19,915,763.31,9218.3,3431.7,4301.3,6289.3,5278.7,4775.6,1811,2272.5,3312.9,2783.7,5754.2,2260.6,2601.9,3802.5,3188.7,1141.2,711.23,588.91,611.28,541.13,7910.1,2996.4,3774.7,5457.7,4568.3,3258.8,1380.3,1715,2301.3,1945.6,3540.9,1649,1554.1,2135.5,1811,3242.1,1214.9,1518.5,2161.5,1813,9776.3,3641.3,4442.5,6525.9,5455.1,13733,5177.4,6750.9,9604.6,8071.1,9056,3326,4230.8,6130.3,5138.9,694.87,543.76,417.03,455.46,387.15,12219,4612.8,5159.1,7652.3,6484.9,8400.9,3171.4,3679.9,5386.8,4565.2,10428,3892.7,4916.2,7170.7,6002.8,6286.7,2437.5,2786.1,4062.8,3418.2,7487.2,3089.7,3387.3,4788.9,4037.2,2105.9,1059.8,979.77,1192.3,1051,8854.1,3285.7,4200.5,6110.3,5114.8,2388.5,988.15,1279.5,1661.9,1410.4,3414.9,1326,1553.2,2278.3,1901.2,10963,4260.8,5035.7,7349.6,6134,3488.7,1349,1770.8,2506.9,2109.5,5581.3,2093.5,2744,3908.4,3287.4,8682.4,3241.6,3950.6,5786.4,4834.4,1623.1,701.25,883.78,1239.6,1042.3,8445.4,3237.8,4025.8,5843.2,4866.8,7190.8,2733.9,3365.2,4936.2,4124.2,-1
9319.2,3243.8,2851,3880.7,3249.3,22446,7984.2,7414.6,10150,8570,22777,8026,7461,10254,8627.5,2333,761.77,725.99,942.61,754.55,16305,5804.1,5280.5,7255.6,6149.6,8565.7,3017.4,2794.1,3818.1,3226.6,10026,3583.4,3200,4511,3755.6,1495.8,812.35,504.7,671.61,554.71,13953,4938.8,4624.6,6270.7,5284.1,5351.9,2208.1,1907.1,2504.6,2177,5622.2,2283.3,1793,2547.4,2102.8,5444.9,2101.8,1819.2,2415.9,2099.8,17107,6045.3,5531,7620.2,6386.9,24084,8843.8,8028.7,10851,9265.7,15971,5630.8,5171.2,7029.3,5940,767.77,539.17,399.86,437.54,400.39,21005,7460.5,6412.1,9115.4,7677.5,14498,5144.2,4559.2,6395.6,5371.9,18476,6478,6068.2,8336.8,6991.7,10772,3869.4,3407,4818.7,4030.9,12448,4648.1,4028.3,5722.5,4720.5,2669.5,1328.8,906.98,1273.5,1081.6,15715,5560.4,5143.1,7017.8,5924.7,3705.9,1605.2,1375.4,1768.9,1555.9,6019.7,2132.4,1929.1,2664.5,2229.7,18973,6777.2,6172.3,8681.8,7201.4,6060,2308.9,2085.2,2797.2,2397.6,9721.2,3574,3281.1,4410.8,3774.9,15196,5333.8,4883.3,6771.5,5662.8,2843.3,1191.9,1036.9,1340.9,1178.1,14967,5311.1,4907.7,6795.5,5695.8,12658,4513.9,4166.8,5755.9,4838.6,-1
3877.1,896.17,2120,3044.6,2965.1,9974.2,2969.2,5885.6,8049.3,8572.6,10048,2729.3,5789,8025.7,8429.9,1107.2,513.83,873.34,970.47,1287.2,7239.4,2042,4374.3,5604.7,6324.2,3768.4,1157.2,2249.9,3005.6,3290.6,4214.2,964.09,2405.6,3377.8,3488,1024.9,916.83,1043.6,2396.7,1558.7,6163.2,1764.8,3542.7,5385.6,5152.3,2533.1,1391.6,1756.5,2199.1,2489.4,2171.4,570.88,1455.6,1981.8,1782.1,2531.7,1353,1827,2028.7,2403.8,7463.2,2009.9,4183.8,5980.2,6086.3,10680,4081.2,6637.7,8845.4,9804.8,7020.4,2303.8,4071.6,5631.6,5989.7,582.81,453.84,452.5,505.4,555.01,8737.9,1950.5,4842.8,7223.6,6922.3,6088.2,1628.5,3436.9,4962.9,4942.7,8145.6,2197.1,4652.2,6598.8,6787.7,4504.4,1231.7,2580.1,3704.6,3680.3,4917.6,947.01,3414.5,4872.5,4149.9,1175.9,898.78,1957.4,1846.9,1450.8,6884.5,2070.1,4010,5651.9,5937.9,1845.6,1177.3,1398,1606.6,1893.8,2539.7,598.69,1556.7,2305.1,2154.7,8000.8,1782.2,4641.2,6803.8,6425.3,2746.4,1316.7,2099.7,2427.2,2632.6,4393.5,1701.2,2762.4,3596.7,3974.3,6577.6,1721.2,3647.4,5361.9,5367.8,1313.2,698.57,1112.8,1271.1,1376.9,6581.6,1686.6,3780.6,5356,5428.7,5482.9,1355.8,3168.9,4533.2,4590.4,-1
11214,3431.5,2105.3,2735.1,2655.3,28441,8466.9,5447.2,7457.8,7149.1,28543,8547.2,5449.3,7443.1,7172.3,2799.6,1056.2,836.81,836.08,882.7,20532,6134.5,3915.7,5333.3,5143.1,10895,3205.5,2068.7,2813.9,2701.2,12109,3767.3,2411.6,3150,3106.2,1490.8,796.22,591.21,785.31,589.99,17630,5275.8,3346.5,4605.6,4400.3,7489.4,2285.1,1554.8,2021.8,1908,6359.9,2347.2,1526.4,1784.9,1821.1,7361.2,2235.5,1489,1904.4,1790.7,21143,6480.8,4089.1,5477.4,5300.9,31526,9275.9,6044.6,8241.5,7802.8,20193,6051.8,3859.4,5201.6,4967.3,1251.2,589.54,399,440.89,410.48,25045,7910.1,5002.4,6471.2,6441.4,17412,5477.8,3487.5,4530.2,4462.1,23195,6924,4413.4,6047.6,5814.7,12790,4108.7,2653,3377,3338.9,14462,4853.5,3202.5,3937,3966.8,2861.6,1393.6,1071.8,1205.3,1160.6,19992,5907.1,3772.1,5177.7,4945.6,5376.6,1684.1,1191.2,1489,1402.7,7352.7,2257.8,1404.8,1899.8,1855.3,22914,7146.1,4605.1,6025.9,5958.2,8179.4,2418.7,1631.8,2177.3,2046,12808,3782.7,2481.3,3353.4,3172.9,18688,5710.6,3587.9,4829.9,4695.2,3935.3,1210,853.34,1099.1,1028.4,18627,5646.7,3578.6,4899.2,4732,15794,4788.5,3041.9,4146.6,3998.3,1
8290.2,2698,1749.3,2167.2,1849.8,19822,6467.9,4502.4,5590.2,4820.7,20197,6595.4,4534,5625.7,4837,2089.6,733.78,649.5,583.88,565.5,14406,4633.7,3271.7,3937.1,3411.9,7539.8,2434,1721.8,2081,1821.8,9019,3042.6,1997.7,2507.8,2123.4,1397.4,701.59,625.39,650.77,531.87,12323,4043.8,2857.5,3446.5,2970.9,4731.5,1627,1361,1441.3,1302.5,5276.6,2025.9,1348,1509.4,1275.6,4831.1,1633.5,1248.6,1495.7,1312.1,15248,5048.1,3368.8,4225.6,3613.6,21163,6808.1,5072.1,5905.8,5253.8,14016,4586.5,3145.7,3868.6,3392.7,716.18,432.45,370.73,321.58,291.24,18956,6367.6,4047.3,5097.7,4330.6,13012,4426,2852.3,3583.4,3085.4,16400,5344.5,3684.5,4554.5,3929.2,9723.6,3378.6,2185,2753,2367.6,11491,4129.4,2748.6,3331.6,2815,2773.8,1312.6,1210.2,983.59,1054.9,13869,4465.7,3150.3,3826.7,3319.3,3297.1,1199.5,1059.1,1086,990.64,5387.5,1808.6,1231.7,1450.8,1251.9,17173,5804.6,3897.6,4870.6,4104.4,5350.7,1745.4,1414.5,1594,1417.3,8578.7,2779.1,2068.5,2444.7,2151.3,13529,4491.3,2989.6,3708.7,3177.6,2528.1,849.02,810.8,824.15,746.12,13352,4425.8,3077.1,3735.8,3223.4,11294,3694.2,2602.8,3174.6,2740.4,1
7607.2,2968.4,3309,4283,3782.3,18091,7670.2,8849.1,11655,10401,18369,7564.1,8777.3,11632,10336,2289.7,1389,1706.9,1791.1,1946.1,13063,5540.8,6424.9,8568.2,7478,6882.5,2926.7,3374.9,4438.9,3942.6,8209.1,3184.8,3745.6,4986.5,4379.2,1876.5,1383.2,1576.2,1985.9,1720.7,11345,4762.3,5434.4,7112.2,6393.5,4625.8,2454.6,2552.1,3186.1,2919.5,5167.9,2025.7,2338.4,2877.5,2580.7,4593.3,2276.6,2516,3136.3,2925.5,13947,5610.5,6519.3,8549.2,7672.8,19680,9008,9910.4,12897,11567,12885,5544.9,6221.9,8122,7375.8,910.48,653.93,641.56,711.53,618.17,17324,6729.6,7779.3,10215,9178.7,11877,4686.4,5509.4,7183.2,6485.5,14966,6111.3,7103.3,9388.7,8370.8,8895.1,3487.2,4127.7,5385.9,4884.2,10875,4223.4,4969.5,6224.7,5714.3,3688.6,1910.3,2250.3,2347.4,2565.6,12726,5390.1,6101.8,8045.1,7155.5,3369.7,1922.6,2002,2392.7,2227.5,4946.2,2042.7,2313.2,3001.9,2669.7,15713,6033.8,7285.9,9420.9,8410.4,5063.3,2385.2,2772.3,3543.4,3172.9,7968.3,3604.6,4040.1,5281.1,4746.5,12372,5011.4,5753.4,7522.9,6761.9,2397.5,1211,1453.3,1800.4,1536.7,12154,4839.7,5715.7,7591.5,6727,10313,4089.3,4831.9,6428.9,5664.3,-1
6796.4,2489,3298.8,4084.4,3696.6,15968,6450.5,8708.5,11252,9936.1,16427,6462.3,8741.5,11206,9965.9,1779.6,646.95,822.96,1066.5,935.42,11670,4653.5,6232.1,8002,7111,6045.5,2448.6,3270.9,4259.6,3746.8,7601.9,2873.9,3823.3,4750,4315.2,1336.5,643.46,638.41,694.87,621.12,9854.4,3915,5339.5,6919.5,6121.4,3573.9,1857.8,2311.7,3087.7,2639.7,4690.9,1881.7,2234.4,2673.7,2470.9,3776.8,1782.8,2223.9,2886.6,2484.4,12514,4838.6,6501,8215.7,7361.3,16595,7175.3,9483,12482,10874,11210,4540.5,6089.2,7844.7,6905.4,583.22,509.63,460.88,627.47,511.95,15850,5882.5,7833.9,9771.8,8882.1,10872,4084.8,5451.5,6794.6,6166.6,13297,5223.5,7066.4,9099.9,8078.1,8218,3077.4,4112.3,5063.7,4626,9942.1,3776.2,4880.9,5925.2,5462.9,2700.7,1342.1,1283.6,1615.3,1450.4,11071,4471.6,6007.8,7817.1,6872.6,2514.4,1432.3,1701.9,2272.5,1915.6,4408.5,1655,2236.6,2839.8,2566.2,14551,5466,7341.7,9106,8297.6,4173.2,1965.1,2472.8,3313.5,2836.7,6761.7,2946.7,3881.7,5072.4,4417.4,11060,4222.3,5735.8,7251.6,6517.2,1954.3,1018.8,1222.5,1659.7,1404.2,10968,4280.2,5794.4,7359.6,6552.2,9345.7,3634.6,4882.3,6214.8,5568.4,-1
739.9,715.42,533.81,468.03,446.45,270.8,358.69,274.92,263.45,211.86,447.74,414.48,361.32,353.73,314.75,1067,802.69,841.4,817.79,823.51,666.12,774.33,785.73,815.55,775.67,544.28,1109.2,1170.4,1220.4,1087.5,484.22,610,520.78,584.07,574.14,611.39,901.4,859.91,1004,1001.7,471.36,679.4,556.45,602.97,612.98,354.97,408.31,277.89,282.41,261.03,297.94,452.66,239.56,228.82,214.18,364.45,475.7,301.04,282.53,274.1,354.74,501.27,322.01,293.11,255.58,521.8,491.52,325.82,275.69,238.25,690.95,449.24,265.1,216.26,193.44,328.31,475.62,383.79,380.31,343.84,446.81,429.44,288.63,239.5,269.73,337.84,416.3,325.5,263.64,310.44,312.17,480.39,371.3,352.56,294.17,474.24,451.37,494.81,428.26,450.02,614.83,847.36,778.96,772.64,822.39,520.23,562.75,555.19,591.76,601.26,356.7,406.18,304.66,287.71,244.34,294.16,308.91,237.99,211.68,196.94,322.11,682.41,604.76,548.87,625.33,363.08,541.82,641.02,537.95,530.64,298.77,599.53,450.93,390.99,407.03,222.08,367.65,204.45,174.84,165.17,272.88,421.26,229.17,196.81,183.03,295.4,435.36,308.07,269.76,233.33,321.39,340.23,211.74,174.03,154.78,393.37,544.25,359.87,366.47,304.64,1
821.66,763.76,667.44,707.64,839.3,329.33,341.73,297.98,280.42,265.84,458.21,432.32,405.81,397.97,399.3,1093.8,925.65,906.87,847.88,929.06,770.9,847.41,814.36,843.71,889.58,1265,1116.2,1268.6,1284.7,1256.7,543.42,625.62,545.42,642.19,603.22,858.36,870.53,955.5,1120,1131,544,728.98,613.53,709.77,643.41,419.91,429.42,299.83,344.91,355.16,304.52,432.49,250.01,243.45,218.59,764.48,611.21,403.47,335.81,301.41,428.3,488.41,323.54,340.77,302.13,492.52,424.61,287.48,264.77,260.74,643.95,416.26,254.71,238.91,209.6,499.06,485.35,463.84,497.44,548.29,460.24,385.38,307.64,312.79,319.11,338.77,402.06,352.5,326.7,308.44,456.17,475.99,400.29,413.7,397.71,503.23,480.31,416.9,445.55,480.36,704.78,733.96,759.54,746.63,705.05,573.13,611.99,637.05,634.71,632.39,404.89,426.67,300.05,316.92,297.75,334.63,322.96,249.89,255.62,257.96,423.76,761.77,665.14,691.96,685.62,387.66,531.94,566.57,624.95,572.13,417.32,592.02,437.08,488.11,437.33,248.32,339.75,216.71,212.91,209.24,273.79,373.35,230.41,239.09,204.07,359.07,381.75,320.95,277.17,277.43,327.18,328.61,206.24,197.73,179.51,599.56,449.24,374.57,363.97,365.71,1
1142.2,749.78,547.89,508.4,534.33,420.7,397.3,313.76,304.07,301.21,514.68,538.12,503.54,498.77,530.67,1197.1,1225.8,1342.2,1383,1459.3,951.23,1024.9,1060.1,1027.5,1148.8,3180.7,1445.2,1236.4,1135,1127,607.53,689.32,680.13,678.03,717.98,937.19,939.81,1051.7,1091.2,1160.4,702.07,744.88,713.7,723.54,746.09,539.12,418.98,328.06,309.96,330.15,315.98,426.94,283.38,272.76,262.65,476.72,491.3,373.86,370.69,340.81,837.02,584.18,358.26,326.83,302.51,692.46,509.17,345.81,299.65,284.36,680.14,420.57,285.56,242.04,232.14,903.57,530.91,405.19,360.46,376.43,455.22,386.45,291.27,285.33,304.87,505.24,441.15,364.64,356.32,330.32,936.73,555.33,393.49,344.61,344.59,583.66,571.08,521.44,544.44,517.53,908.78,892.05,899.6,859.13,898.9,734.73,865.02,820.44,824.92,927.86,521.55,425.95,344.43,337.97,308.41,510.34,332.9,261.27,235.68,233.78,972.76,906.69,779.91,760.19,797.04,724.31,738.08,674.75,730.52,753.73,760.43,749.61,599.45,566.47,583.9,344.49,407.36,223.54,232.65,220.95,425.86,468.46,287.37,254.89,257.69,630.98,486.82,384.95,327.3,369.03,481.81,365.58,222.45,200.51,192.81,996.42,560.41,399.53,341.83,357.91,1
