@relation liking 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
5.7765,2.5207,1.3428,1.1231,0.9047,4.034,1.2625,0.18247,-0.15686,-0.44595,3.647,2.1278,0.90631,0.45177,0.29177,4.1419,1.7912,0.82548,0.42666,0.27021,2.2087,0.144,-0.47063,-0.40245,-0.39908,0.76943,-0.055672,-1.0804,-1.6987,-2.0955,3.559,1.3915,0.5473,0.10002,0.14424,4.5627,1.9072,1.4319,1.0733,1.3069,2.7027,1.0192,0.2391,-0.094432,-0.009993,2.147,0.17905,-0.75131,-1.4993,-1.6766,3.1588,0.37558,-0.62448,-1.0617,-1.1988,2.5727,0.49489,1.1414e-05,0.034574,-0.15464,3.4685,0.61307,-0.43617,-0.7445,-0.87303,2.5293,0.62922,-0.0022998,-0.3741,-0.3553,2.0445,0.36961,-0.22531,-0.68537,-0.83965,3.4523,0.78098,-0.40405,-1.0094,-1.3467,5.8407,2.3954,1.0445,0.88984,0.68227,4.7488,1.6117,0.3635,0.19361,-0.059213,1.3395,0.046572,-1.1953,-1.8888,-2.4524,2.3303,0.5698,-0.64914,-0.95853,-1.2452,2.5609,0.27682,-0.7572,-0.86466,-0.95085,1.8918,0.42693,-0.67792,-1.285,-1.6322,3.1377,0.24648,-0.78505,-1.5401,-2.0672,4.1267,0.93199,-0.19218,-0.66235,-1.0306,1.8333,0.91414,-0.32717,-1.0252,-1.4995,2.3648,1.1237,0.0072844,-0.28284,-0.64349,1.8357,0.56023,-0.67873,-1.1954,-1.6745,3.8579,0.75683,-0.50708,-1.141,-1.4747,3.4864,0.58976,-0.85273,-1.2357,-1.4893,1.4982,0.38239,-0.4107,-0.83012,-0.9343,1.7925,0.65129,-0.48077,-1.0177,-1.2123,1.7639,0.75513,-0.027308,-0.49098,-0.6942,-1
5.9072,2.6328,1.4089,1.1141,0.94887,4.0999,1.3019,0.19729,-0.22169,-0.36061,3.5272,2.0226,0.86099,0.38265,0.33103,4.1557,1.7289,0.69215,0.20666,0.10244,2.2667,-0.17915,-1.1689,-1.6038,-1.6907,0.63113,-0.16749,-1.0549,-1.7983,-2.2541,3.5176,1.3156,0.20475,-0.30485,-0.33437,4.6472,1.8734,0.84782,0.39155,0.35169,2.7294,0.67378,-0.37169,-1.0048,-1.0569,2.1232,0.059174,-1.1123,-1.8354,-2.0055,3.2899,0.31851,-0.90754,-1.4131,-1.6779,2.5947,0.42181,-0.40524,-0.61581,-0.90816,3.6522,0.5453,-0.69083,-1.1584,-1.4274,2.5204,0.61893,-0.14192,-0.51098,-0.64678,2.0167,0.40857,-0.17747,-0.67857,-0.77658,3.5347,0.65465,-0.49919,-1.0757,-1.2599,5.9922,2.4932,1.125,0.85327,0.72919,4.8428,1.6671,0.40817,0.040456,-0.01246,1.3191,-0.034465,-1.0661,-1.8635,-2.3871,2.4135,0.423,-0.84323,-1.2565,-1.5048,2.7785,0.17344,-1.2324,-1.4721,-1.6308,1.859,0.42382,-0.66972,-1.4366,-1.8157,3.279,0.32673,-0.87116,-1.5926,-2.0669,4.2577,1.0031,-0.17765,-0.67029,-0.95653,1.7048,0.65955,-0.3826,-1.2118,-1.43,2.2598,0.90866,-0.19549,-0.79837,-1.0184,1.7148,0.40789,-0.66366,-1.3474,-1.5896,4.0268,0.68005,-0.61597,-1.0998,-1.464,3.6663,0.56172,-0.85864,-1.1994,-1.6034,1.5022,0.24323,-0.55459,-0.91554,-1.1001,1.6623,0.55819,-0.44966,-1.0659,-1.3157,1.701,0.69644,-0.073484,-0.65869,-0.70993,-1
5.7838,2.5856,1.2469,0.86856,0.86728,4.0445,1.2983,0.05742,-0.37137,-0.45423,3.4988,1.8276,0.6181,0.22432,0.11376,4.1333,1.6945,0.58243,0.086767,-0.0072359,2.2722,-0.34809,-1.365,-1.7682,-1.8407,0.66646,-0.23435,-1.1539,-1.8158,-2.2956,3.5649,1.1839,-0.039955,-0.49907,-0.54677,4.5519,1.7597,0.61325,0.064822,0.028201,2.4781,0.58296,-0.56104,-1.0592,-1.3347,2.106,0.17169,-1.1267,-1.9302,-2.1412,3.1649,0.4517,-0.87986,-1.434,-1.584,2.6048,0.32873,-0.67288,-0.94293,-1.0329,3.4616,0.70982,-0.48314,-0.90624,-1.0595,2.5662,0.73456,-0.069927,-0.40355,-0.44706,2.0497,0.52586,-0.26655,-0.71119,-0.75064,3.4183,0.86619,-0.57388,-1.2641,-1.3608,5.8754,2.5174,0.95358,0.61157,0.6085,4.7886,1.6777,0.18496,-0.2007,-0.1787,1.0306,0.033566,-1.1948,-1.985,-2.5385,2.0791,0.39096,-0.92201,-1.429,-1.7589,2.5233,0.068857,-1.248,-1.5194,-1.7188,1.8961,0.15903,-0.85093,-1.5791,-1.8678,3.1247,0.31337,-0.96599,-1.7716,-2.0995,4.1226,1.0671,-0.34048,-0.9453,-1.0925,1.6468,0.53558,-0.48155,-1.2991,-1.6024,2.0076,0.77619,-0.017946,-0.30414,-0.60239,1.7451,0.26057,-0.75954,-1.4784,-1.6939,3.8306,0.80113,-0.72188,-1.3747,-1.5433,3.4304,0.61017,-0.82028,-1.3362,-1.5522,1.4752,0.20518,-0.45334,-0.80469,-0.89727,1.5073,0.49985,-0.47049,-0.976,-1.095,1.6174,0.7997,0.12557,-0.28166,-0.28807,-1
5.6134,2.5076,1.2144,0.95081,0.65017,3.8206,1.227,0.085601,-0.22628,-0.59884,3.2105,1.8785,0.59416,0.15031,-0.23049,3.8747,1.6308,0.52983,0.24231,-0.20618,1.9671,-0.15154,-1.0798,-1.5944,-1.5346,0.4617,-0.050076,-1.1601,-1.9063,-2.4643,3.2516,1.2257,0.013538,-0.4739,-0.79859,4.3683,1.7557,0.60306,0.30618,0.029107,2.5133,0.74384,-0.64673,-1.0656,-1.3624,1.8502,0.21822,-1.0852,-1.957,-2.4159,2.9848,0.4642,-0.94832,-1.5719,-1.8881,2.3166,0.37219,-0.62814,-0.88296,-1.119,3.3521,0.61245,-0.72727,-1.2601,-1.5121,2.2553,0.43662,-0.42165,-0.78391,-1.0428,1.7898,0.32773,-0.49259,-0.88381,-1.184,3.2187,0.65213,-0.599,-1.273,-1.6721,5.7093,2.3889,0.93655,0.65318,0.4017,4.5606,1.5167,0.20553,-0.17352,-0.4742,1.143,0.18457,-1.2006,-2.0422,-2.5953,2.2184,0.44462,-0.96008,-1.6136,-1.9866,2.5675,0.23224,-1.2506,-1.6547,-1.6775,1.6259,0.3468,-0.79443,-1.3761,-1.7355,2.9989,0.38943,-1.0853,-1.721,-2.2362,3.96,0.97115,-0.45089,-0.92916,-1.2927,1.4021,0.70507,-0.60003,-1.322,-1.8569,2.0319,0.87776,-0.10391,-0.52944,-0.72152,1.479,0.44482,-0.87042,-1.3965,-1.8408,3.7469,0.58766,-0.78312,-1.3644,-1.7203,3.4172,0.45578,-0.96438,-1.3802,-1.6336,1.1975,0.31679,-0.56307,-0.87392,-0.90385,1.4546,0.43981,-0.55898,-1.0452,-1.2775,1.5115,0.75994,-0.094905,-0.33129,-0.48997,-1
0.93594,-0.021445,-1.0642,-1.4398,-1.6719,2.1344,0.66395,-0.27374,-0.34689,-0.63718,0.42618,-0.41347,-1.5635,-2.0404,-2.6024,3.1348,1.242,0.24114,0.28536,0.043497,1.5168,0.10513,-1.0398,-1.1184,-1.4564,2.018,0.19328,-0.90946,-1.138,-1.4664,2.8981,0.86344,-0.297,-0.46363,-0.66655,1.8215,0.40714,-0.60501,-0.59097,-0.91477,1.5564,0.030899,-1.1275,-1.2284,-1.5081,2.5824,0.86725,-0.19041,-0.31228,-0.58456,-0.59588,-0.38927,-2.0234,-2.4968,-2.711,0.30405,-0.17711,-1.5429,-1.794,-1.9843,3.8479,2.0174,1.0888,0.98105,0.75879,2.8321,1.2038,0.48587,0.50745,0.45545,3.5382,1.7088,0.74082,0.73483,0.47794,-0.25424,-0.3455,-1.8943,-2.5858,-2.9422,2.9585,1.0797,-0.04956,-0.20466,-0.50196,2.8951,1.2932,0.38325,0.28989,-0.072552,2.899,1.1512,0.22472,0.15281,-0.13365,1.11,-0.090625,-1.2829,-1.9492,-2.4376,3.2712,1.4762,0.43268,0.34175,0.047281,2.3156,0.64905,-0.37454,-0.38987,-0.64908,4.3091,2.2938,1.359,1.3113,1.0779,3.2379,1.2363,0.27957,0.16495,-0.056733,1.7856,0.53154,-0.61684,-0.60235,-0.96172,2.5976,1.1353,0.31025,0.23587,-0.029291,-0.7944,-0.79319,-2.2692,-2.8353,-3.0722,3.0878,1.1803,0.20848,0.12389,-0.1231,3.6801,1.6712,0.66522,0.54379,0.34116,-0.10864,-0.48301,-1.7105,-2.1419,-2.3591,1.9764,0.41421,-0.87502,-1.1397,-1.3812,2.4009,0.63745,-0.44917,-0.6029,-0.84537,1
1.6414,0.54137,-0.97333,-1.4851,-1.7163,2.8023,0.85065,-0.47131,-1.0576,-1.3307,1.6229,-0.3726,-1.6352,-2.0966,-2.7817,4.2508,1.6331,0.068929,-0.50707,-0.78038,2.4743,0.31098,-1.2313,-1.846,-2.0884,3.9272,0.76649,-0.95968,-1.5074,-1.8238,4.5233,1.4208,-0.3494,-0.95898,-1.2685,2.683,0.56802,-0.93216,-1.489,-1.8694,2.5456,0.31151,-1.2384,-1.8385,-2.1341,3.512,1.1755,-0.30509,-0.94549,-1.3197,-0.66294,-0.60099,-2.1327,-2.5281,-2.8673,0.59615,-0.20142,-1.6111,-2.0356,-2.3254,4.7014,2.4,0.94526,0.36618,0.11052,3.7065,1.5409,0.37076,0.056336,-0.12689,4.3946,2.0605,0.61935,0.080639,-0.24955,0.11268,-0.34507,-1.9287,-2.6707,-3.0805,3.942,1.4325,-0.055841,-0.64245,-1.0222,3.3601,1.6195,0.25093,-0.3338,-0.72165,3.7452,1.5802,0.090818,-0.53683,-0.8226,2.0097,0.010449,-1.3118,-1.9762,-2.7212,4.1425,1.8439,0.38164,-0.23794,-0.6329,3.23,0.97964,-0.55714,-1.1431,-1.4682,5.3823,2.7886,1.2521,0.62983,0.33022,4.39,1.7041,0.16726,-0.4522,-0.79183,2.3581,0.7184,-0.74044,-1.4125,-1.711,3.0803,1.4862,0.039058,-0.52452,-0.83081,-0.81587,-1.0313,-2.4753,-3.0084,-3.3683,4.1102,1.5837,0.089243,-0.56674,-0.87006,4.8552,2.1373,0.60271,-0.06985,-0.3916,0.086323,-0.5609,-1.9469,-2.4586,-2.5462,3.1412,0.75786,-0.87961,-1.5983,-1.8034,3.4813,1.0302,-0.35112,-0.87198,-1.0459,1
0.97525,0.2959,-1.0571,-1.3443,-1.564,1.7687,0.63904,-0.34783,-0.58703,-0.53656,0.58046,-0.32679,-1.419,-1.9115,-2.3558,3.0051,1.2177,0.21575,-0.021752,0.088026,1.3791,0.032673,-0.9693,-1.2762,-1.2525,2.6164,0.48711,-0.85569,-1.1957,-1.4272,3.245,1.1228,-0.18525,-0.53525,-0.55036,1.6479,0.34921,-0.3325,-0.4817,-0.2985,1.4892,0.062388,-0.7289,-0.98275,-0.89495,2.3181,0.82014,-0.25461,-0.60645,-0.55906,-0.48673,-0.40587,-1.9188,-2.3204,-2.5907,0.19528,-0.14123,-1.4799,-1.9756,-2.0284,3.5581,1.9968,1.037,0.71107,0.79669,2.667,1.1012,0.30069,-0.0030179,0.18431,3.2119,1.7132,0.7123,0.44448,0.47431,-0.22282,-0.31413,-1.7697,-2.5658,-2.8242,2.7589,1.0926,-0.007153,-0.38186,-0.47392,2.4182,1.1927,0.34146,-0.0012822,-0.010274,2.6467,1.1511,0.22261,-0.16759,-0.097368,0.9776,0.0044065,-1.1629,-1.9287,-2.5171,2.9836,1.4589,0.43634,0.078074,0.031517,2.0579,0.69291,-0.37752,-0.73819,-0.63202,4.1558,2.3033,1.3176,1.0112,1.0868,3.1386,1.2463,0.22478,-0.11439,-0.081748,1.3846,0.63121,-0.49517,-0.93983,-0.92186,2.1909,1.0257,0.12523,-0.21618,-0.14413,-0.76744,-0.77312,-2.152,-2.8197,-3.2854,2.8771,1.1807,0.14445,-0.17885,-0.11607,3.5872,1.7011,0.60376,0.29164,0.33901,-0.21252,-0.58787,-1.9057,-2.4286,-2.6691,1.9347,0.45323,-0.89544,-1.3375,-1.389,2.2512,0.6755,-0.47817,-0.85713,-0.88413,1
0.8709,0.026849,-0.93354,-1.1007,-1.1979,1.8138,0.69118,-0.042417,0.12942,0.2774,0.22572,-0.58233,-1.5649,-1.7265,-2.1583,2.6733,1.2705,0.5569,0.79838,0.90105,1.1877,0.060164,-0.80228,-0.75239,-0.63955,1.8068,0.11991,-0.42909,-0.38756,-0.42103,2.4311,0.73709,0.12197,0.27712,0.24652,1.5278,0.68578,0.12988,0.36789,0.37899,1.1973,0.1216,-0.61128,-0.6134,-0.45255,2.1217,0.92367,0.035153,0.17444,0.2438,-0.55405,-0.27347,-1.9025,-2.4052,-2.6268,0.24505,-0.036363,-1.354,-1.7266,-1.7552,3.3785,2.1788,1.2972,1.4595,1.5875,2.4112,1.3467,0.65077,0.78712,0.86836,3.0702,1.7412,0.97404,1.1187,1.2446,-0.29782,-0.20683,-1.7568,-2.4746,-2.6088,2.4663,1.0747,0.13081,0.22053,0.20907,2.6217,1.3468,0.57792,0.70738,0.80767,2.5004,1.2047,0.44245,0.59209,0.70157,0.61567,-0.077268,-1.2365,-1.5602,-2.1799,2.8263,1.4954,0.64724,0.75088,0.8003,1.8643,0.68594,-0.15791,0.034737,0.22192,3.7943,2.3307,1.6231,1.8296,1.9303,2.7155,1.286,0.5395,0.70408,0.76211,1.5377,0.57791,-0.34965,-0.2264,-0.051957,2.4303,1.1913,0.41801,0.50713,0.60437,-0.89111,-0.94487,-2.2888,-2.7306,-3.0513,2.6186,1.2302,0.44844,0.64019,0.73422,3.1739,1.6838,0.93514,1.1283,1.1745,-0.22451,-0.5618,-1.9503,-2.4188,-2.7583,1.595,0.4345,-0.70542,-0.67552,-0.72976,1.9466,0.61256,-0.25854,-0.18057,-0.15723,1
1.0884,0.20617,-0.92937,-1.4502,-1.6207,2.1106,0.82473,-0.54086,-1.0729,-1.387,0.82903,-0.33478,-1.4923,-2.1949,-2.7539,3.1998,1.4356,0.011309,-0.59962,-0.82783,1.4835,0.12515,-1.3038,-1.9026,-2.1745,2.8695,0.55003,-0.97147,-1.489,-1.775,3.3813,1.1417,-0.47337,-1.0511,-1.2661,1.7669,0.43002,-0.88297,-1.5953,-1.9045,1.6153,0.20859,-1.231,-1.8902,-2.1768,2.564,1.0682,-0.31685,-1.0474,-1.3937,-0.61374,-0.41481,-2.002,-2.5327,-2.758,0.32426,-0.16185,-1.4954,-2.1703,-2.3265,3.8058,2.1855,0.95317,0.25257,0.025374,2.8374,1.4008,0.5322,0.25222,0.19043,3.4948,1.9635,0.64186,0.10528,-0.11867,-0.054445,-0.17284,-1.8265,-2.6999,-3.0455,2.9607,1.3064,-0.037827,-0.71967,-0.98039,2.8535,1.5261,0.27144,-0.42528,-0.77746,2.911,1.3779,0.18636,-0.62107,-0.94733,1.1605,0.15563,-1.1695,-1.9541,-2.6177,3.2349,1.7189,0.43173,-0.30413,-0.65759,2.3197,0.88976,-0.53253,-1.2298,-1.5166,4.3538,2.5618,1.2237,0.50767,0.21771,3.3136,1.4962,0.14679,-0.58246,-0.87206,1.7882,0.80488,-0.62017,-1.417,-1.7282,2.6485,1.3727,0.12868,-0.61166,-0.90479,-0.62184,-0.72336,-2.1678,-2.8146,-3.2614,3.099,1.4061,0.032602,-0.64481,-0.94664,3.7905,1.9256,0.49358,-0.15965,-0.43599,0.079913,-0.42472,-1.761,-2.396,-2.6404,2.1614,0.63818,-0.97424,-1.5999,-1.8359,2.5051,0.92333,-0.4645,-0.91242,-1.06,1
1.191,0.26475,-1.0785,-1.4374,-1.7149,2.2903,0.69576,-0.47544,-1.2175,-1.5175,1.444,-0.34642,-1.5949,-2.2167,-2.9563,3.8605,1.4533,0.070225,-0.65128,-0.93361,2.0952,0.12884,-1.2821,-1.884,-2.2885,3.8813,1.011,-0.83338,-1.4934,-1.8906,4.3204,1.4711,-0.3463,-1.0263,-1.3733,2.3089,0.44606,-1.0337,-1.6712,-1.9781,2.0931,0.14874,-1.3236,-1.9424,-2.3189,3.0743,1.0442,-0.27772,-1.094,-1.4807,-0.77196,-0.5976,-2.0701,-2.5941,-2.8609,0.41677,-0.18056,-1.6767,-2.1469,-2.4171,4.2126,2.1887,0.88954,0.22065,-0.14387,3.2481,1.3556,0.29327,-0.044238,-0.30524,3.9445,1.8963,0.58957,-0.095402,-0.4164,-0.11761,-0.45818,-1.8612,-2.6565,-3.0915,3.5939,1.348,-0.017201,-0.73579,-1.0771,2.9822,1.4291,0.28446,-0.49343,-0.91033,3.2613,1.3493,0.041561,-0.61553,-1.0163,1.7897,0.030824,-1.2827,-2.0437,-2.8297,3.6958,1.675,0.3897,-0.3674,-0.84365,2.7537,0.84691,-0.64476,-1.3104,-1.6235,4.9635,2.5822,1.1907,0.48006,0.11805,4.0007,1.5512,0.16871,-0.59714,-0.97061,1.9318,0.70438,-0.83561,-1.5119,-1.8624,2.809,1.3479,-0.0079575,-0.72754,-1.0333,-0.8502,-0.8503,-2.3465,-2.9512,-3.3598,3.6868,1.4113,0.068207,-0.70409,-1.0838,4.4844,1.9825,0.55428,-0.20076,-0.59955,0.18022,-0.52233,-1.9273,-2.5517,-2.6897,2.8589,0.6259,-0.94151,-1.6686,-2.0347,3.1279,0.87174,-0.47616,-1.0906,-1.4619,1
1.0822,0.031733,-0.94212,-1.1658,-1.3571,2.3903,0.5971,-0.32832,-0.35889,-0.55159,1.1339,-0.47737,-1.505,-1.7794,-2.3537,3.7804,1.3159,0.23324,0.3341,0.18675,2.0427,-0.0082687,-1.0618,-1.115,-1.2583,3.3203,0.59235,-0.62893,-0.6889,-0.8962,3.9865,1.1849,-0.093841,-0.06069,-0.26374,2.2874,0.31987,-0.82095,-0.8717,-1.0064,2.1048,0.073195,-1.1495,-1.1862,-1.3105,3.0645,0.89926,-0.29973,-0.36128,-0.54249,-0.7257,-0.52797,-2.2199,-2.6519,-2.8684,0.54398,-0.16502,-1.635,-1.889,-2.0522,4.2575,1.9997,0.97595,0.95412,0.79328,3.2952,1.186,0.17918,0.25593,0.10225,3.9483,1.757,0.68162,0.71739,0.58869,-0.18815,-0.59671,-1.9436,-2.5871,-2.8777,3.5036,1.1447,-0.12585,-0.26433,-0.48736,2.9657,1.2488,0.28455,0.12246,-0.037918,3.3013,1.1646,0.18428,0.11592,-0.083047,1.5818,-0.0030817,-1.2923,-1.8885,-2.2965,3.6883,1.5359,0.38104,0.27766,0.080871,2.7982,0.73367,-0.38405,-0.36646,-0.57818,4.9073,2.4036,1.3381,1.3421,1.1657,3.9032,1.3613,0.23889,0.21278,0.041758,1.9862,0.55432,-0.63107,-0.73918,-0.93253,2.6745,1.116,0.17402,0.022981,-0.09769,-0.74636,-0.90456,-2.3017,-2.6628,-3.0869,3.6531,1.256,0.13943,0.13198,-0.043275,4.3697,1.8127,0.65126,0.64222,0.47513,-0.1864,-0.51908,-1.6824,-1.9316,-2.0764,2.673,0.52335,-0.77584,-0.83837,-0.89508,3.0129,0.9715,0.0080093,0.26626,0.22152,1
1.2524,0.20166,-0.77282,-0.96093,-1.1243,1.9368,0.73921,0.20633,0.35378,0.49928,1.0351,-0.34291,-1.2382,-1.3666,-1.6348,3.5468,1.4894,0.86614,1.0547,1.2277,1.8261,0.213,-0.297,-0.33437,-0.29495,3.3311,0.80854,-0.31284,-0.40109,-0.6136,3.9031,1.3981,0.39842,0.45832,0.4651,2.1879,0.82061,0.27118,0.4461,0.60839,1.9184,0.39734,-0.14731,-0.06989,-0.01359,2.7654,1.0086,0.34945,0.40132,0.52738,-0.54791,-0.26529,-1.8625,-2.1961,-2.3692,0.20341,0.033299,-1.2859,-1.3681,-1.4281,3.99,2.2413,1.5639,1.7017,1.8335,2.9619,1.3133,0.68946,0.82753,0.92557,3.646,1.8863,1.2614,1.3633,1.5274,-0.28734,-0.28252,-1.7552,-2.2291,-2.4377,3.2961,1.2278,0.40727,0.32165,0.49051,2.5361,1.3585,0.82729,0.87356,1.0054,2.9975,1.3444,0.70815,0.85844,0.98038,1.4933,0.0021442,-1.122,-1.6556,-1.8938,3.4653,1.6687,0.95952,1.018,1.1328,2.4377,0.80035,0.13718,0.28726,0.43004,4.6576,2.5516,1.9333,2.0808,2.2188,3.6772,1.5147,0.8221,0.9538,1.0573,1.5039,0.6827,-0.095097,-0.0047285,0.12013,2.2187,1.2541,0.63913,0.74052,0.89446,-0.46337,-0.64512,-1.9843,-2.4998,-2.786,3.3616,1.3737,0.75755,0.85732,1.0103,4.1555,1.9479,1.2187,1.3212,1.4633,-0.22468,-0.43497,-1.7006,-1.9264,-2.1348,2.481,0.61381,-0.38978,-0.4497,-0.37378,2.81,0.90914,0.24698,0.28953,0.38483,1
0.98978,0.071221,-0.93729,-1.2649,-1.3525,2.2313,0.82047,-0.018277,-0.18578,-0.01387,0.95785,-0.47566,-1.5717,-1.8832,-2.1715,3.6575,1.6663,0.5552,0.43674,0.51765,1.924,0.23072,-0.82606,-0.98196,-0.99644,3.3048,0.72561,-0.6278,-0.78644,-0.89671,3.908,1.3961,-0.0037304,-0.13823,-0.21431,2.1396,0.53,-0.43373,-0.63298,-0.65227,1.995,0.26209,-0.80943,-1.107,-1.0688,2.9146,1.1386,0.062474,-0.15812,-0.11775,-0.72294,-0.65652,-2.0194,-2.4605,-2.6814,0.4138,-0.24161,-1.5197,-1.8023,-1.99,4.1287,2.3843,1.3493,1.1988,1.2063,3.1609,1.5166,0.64035,0.50416,0.57308,3.7945,2.0564,0.98415,0.79961,0.92822,-0.21307,-0.44781,-1.8351,-2.4218,-2.7569,3.3591,1.3878,0.23276,-0.035412,-0.051105,2.843,1.5289,0.6357,0.40527,0.48308,3.1697,1.5208,0.48749,0.34208,0.32528,1.4973,-0.069386,-1.3031,-1.8262,-2.2354,3.5432,1.8165,0.72607,0.49211,0.51529,2.6447,0.95934,-0.039901,-0.20467,-0.16313,4.782,2.7442,1.6752,1.5124,1.5234,3.783,1.6922,0.55501,0.37501,0.37211,1.8524,0.73727,-0.24608,-0.40791,-0.42971,2.6269,1.3708,0.4574,0.32123,0.33399,-0.51082,-0.83624,-2.133,-2.5352,-2.961,3.4923,1.5587,0.49975,0.29626,0.3491,4.2314,2.1271,0.94146,0.74377,0.78325,-0.23364,-0.41426,-1.8141,-2.1754,-2.4551,2.5,0.74358,-0.65813,-1.0272,-1.0123,2.8562,0.99902,-0.23797,-0.5113,-0.45761,1
