@relation dominance

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
6.6554,6.4389,5.8009,5.4995,5.389,7.1316,6.5486,6.0034,5.7716,5.748,6.5247,6.1903,5.5674,5.2844,4.9795,7.5779,6.7502,6.2516,6.0658,5.9916,6.822,6.3125,5.7021,5.5433,5.4381,7.5248,6.4185,5.75,5.525,5.2921,7.6943,6.5993,6.0064,5.8297,5.6452,6.975,6.4759,5.8682,5.7284,5.5353,6.868,6.289,5.6663,5.4351,5.3307,7.3141,6.6213,6.1147,5.8601,5.71,6.0614,6.2673,5.3527,5.018,4.8467,6.4232,6.4042,5.6151,5.2951,5.1142,7.91,7.2201,6.683,6.5068,6.3678,7.4135,6.8446,6.3924,6.3721,6.321,7.7523,7.0612,6.5971,6.361,6.3133,6.1551,6.3028,5.393,4.9376,4.7503,7.5557,6.7352,6.2186,5.9552,5.8552,7.489,6.8843,6.3905,6.1419,6.023,7.4698,6.7684,6.2856,6.0512,5.9288,6.7995,6.3381,5.7114,5.2473,4.962,7.6085,6.9606,6.4711,6.1963,6.014,7.1578,6.4735,5.9457,5.7811,5.6491,8.1587,7.2627,6.8167,6.6398,6.4899,7.6712,6.7405,6.3015,6.0785,5.947,6.9251,6.5242,5.8632,5.6275,5.5369,7.3858,6.8282,6.2989,6.1037,5.9327,5.9277,5.9819,5.1867,4.8889,4.7166,7.5567,6.7299,6.2423,6.0606,5.9289,7.8801,6.985,6.4941,6.2918,6.1498,6.2858,6.2819,5.4236,5.1459,4.9876,7.0808,6.5269,5.7971,5.5406,5.3952,7.2774,6.6311,6.077,5.8518,5.7963,-1
6.6917,6.3139,5.834,5.5352,5.4604,7.1146,6.512,6.0305,5.9071,5.879,6.8066,6.2579,5.5478,5.2924,5.0016,7.9147,6.8407,6.3129,6.1667,6.0787,7.0633,6.2807,5.6721,5.5504,5.4122,7.9628,6.7789,5.9675,5.6133,5.4847,8.1543,6.9005,6.2455,5.8636,5.7689,7.172,6.435,5.9155,5.8382,5.7912,7.0686,6.2473,5.736,5.5119,5.5798,7.5184,6.6594,6.1202,5.95,5.8245,6.1165,6.1478,5.3465,4.9791,4.8855,6.3397,6.2654,5.561,5.2791,5.1869,8.0594,7.2058,6.7136,6.6322,6.5198,7.5753,6.82,6.346,6.3541,6.3091,7.9367,7.0286,6.5981,6.468,6.4056,6.091,6.2189,5.4012,4.9304,4.8235,7.8181,6.8467,6.2234,6.0874,5.9811,7.3703,6.7841,6.4081,6.279,6.1996,7.598,6.7879,6.3308,6.21,6.0794,6.9802,6.3949,5.7014,5.2632,4.9426,7.8579,6.9455,6.4377,6.3164,6.1554,7.3094,6.5383,5.9988,5.8725,5.8026,8.4622,7.3511,6.8869,6.7386,6.6449,7.9851,6.8786,6.3676,6.166,6.0484,6.7741,6.5007,5.9016,5.7597,5.723,7.2521,6.7591,6.3399,6.2125,6.105,6.0115,6.0173,5.2392,4.8861,4.6851,7.8192,6.8043,6.2633,6.1489,6.057,8.2403,7.1005,6.5108,6.3684,6.2706,6.2603,6.3201,5.4396,5.1739,5.0056,7.4256,6.6398,5.8204,5.5352,5.4628,7.5534,6.7104,6.0604,5.9325,5.8883,-1
7.3215,6.6627,6.1775,6.0546,5.9738,7.1544,6.3656,5.8122,5.6698,5.5816,7.7809,6.7591,6.0628,5.9667,5.8007,8.5054,7.4035,6.7186,6.6613,6.51,9.2303,7.9825,7.1351,7.1128,6.9982,7.9611,6.816,6.1573,6.1373,6.031,7.8545,6.6808,5.888,5.8426,5.703,9.3612,8.2633,7.6684,7.6414,7.538,8.2796,7.0777,6.2847,6.2171,6.0918,7.4731,6.4052,5.5659,5.4496,5.307,7.6075,6.9043,6.5218,6.4162,6.2869,8.0681,7.0574,6.5048,6.3204,6.2297,9.4982,8.2827,7.5364,7.5226,7.392,8.3858,7.1927,6.3926,6.2761,6.1085,7.0173,6.2551,5.7454,5.5621,5.4304,8.8891,7.7227,6.9355,6.8669,6.7266,8.2856,7.0497,6.1342,6.0133,5.9388,8.2979,7.2999,6.7378,6.7086,6.592,7.1508,6.1406,5.4335,5.2633,5.0134,7.3435,6.6264,6.2258,6.1511,6.0572,8.3837,7.2529,6.6462,6.4855,6.4114,9.5162,8.2922,7.4434,7.3995,7.263,7.9485,6.8374,6.136,6.0993,5.9903,7.3731,6.3385,5.6404,5.5985,5.4456,8.2973,7.1154,6.3522,6.3571,6.2234,6.6515,6.0321,5.5035,5.4138,5.3229,8.5669,7.4072,6.632,6.5618,6.3962,7.3925,6.4561,5.7692,5.7067,5.5554,7.6582,6.5911,5.8649,5.5775,5.5252,8.3461,7.2173,6.4504,6.4031,6.2577,7.3131,6.6809,6.3143,6.1392,6.0554,7.6197,6.5908,5.9247,5.8076,5.6678,1
7.0118,6.5422,6.1034,5.9798,5.9077,6.7203,6.1493,5.6833,5.526,5.3659,7.0582,6.2855,5.7545,5.6436,5.4032,7.8399,7.0129,6.4969,6.3831,6.1819,8.3354,7.166,6.694,6.7654,6.5108,7.0923,6.1823,5.8402,5.7533,5.5821,7.0181,6.099,5.5802,5.5209,5.3178,8.5391,7.6954,7.3643,7.2655,7.1079,7.4617,6.4864,5.9521,5.9141,5.6586,6.5905,5.8426,5.268,5.1438,4.9879,7.3383,6.7829,6.2969,6.0612,5.9453,7.5626,6.8702,6.2612,6.0546,5.895,8.5683,7.5154,7.1255,7.1267,6.9586,7.6228,6.5939,6.0722,5.9931,5.7483,6.5619,6.0639,5.5831,5.2791,5.1739,8.137,7.2031,6.6423,6.5555,6.3138,7.484,6.4106,5.8036,5.7889,5.622,7.5656,6.8758,6.4833,6.3426,6.2266,6.5545,5.7766,5.3489,5.1526,4.826,6.9099,6.4475,6.0516,5.8465,5.6818,7.724,6.8855,6.3526,6.2037,6.0057,8.66,7.5545,7.0636,7.1073,6.8246,7.0915,6.2733,5.8629,5.7818,5.5704,6.5895,5.7504,5.4026,5.2955,5.0342,7.3939,6.3745,5.9586,5.9853,5.7689,6.2322,5.7202,5.2883,5.1907,5.0433,7.7969,6.8395,6.2928,6.254,6.0169,6.6245,6.1043,5.5844,5.415,5.2726,6.9783,6.1849,5.5801,5.4662,5.2065,7.4666,6.6248,6.1572,6.1125,5.9445,7.1458,6.6138,6.111,5.9284,5.7268,6.9333,6.2196,5.7267,5.5212,5.2754,1
7.2817,6.6984,6.2795,6.143,6.178,6.9353,6.2737,5.795,5.5789,5.4371,6.9042,6.2544,5.7255,5.4713,5.2784,7.8093,7.027,6.494,6.3028,6.1581,8.0711,7.0516,6.566,6.4552,6.2905,7.028,6.2235,5.8712,5.7364,5.5805,6.8444,6.1291,5.4983,5.3035,5.0929,8.5965,7.7569,7.3894,7.2878,7.1692,7.282,6.4347,5.8593,5.7329,5.538,6.4634,5.8597,5.2266,4.9998,4.884,7.5367,6.8936,6.4264,6.2711,6.1055,7.6075,6.8997,6.3731,6.1734,6.0001,8.3914,7.4978,7.1117,6.9753,6.8595,7.4997,6.5709,5.9922,5.7935,5.6113,6.7906,6.1256,5.6459,5.4019,5.2484,8.0196,7.1813,6.5708,6.4149,6.2463,7.3014,6.3513,5.7656,5.6044,5.4767,7.724,6.9593,6.5381,6.4098,6.3129,6.5093,5.8398,5.3377,5.0257,4.7643,7.2161,6.5488,6.0932,6.0016,5.8294,7.6752,6.8955,6.3918,6.2476,6.0928,8.4576,7.4992,6.9382,6.81,6.6332,7.0502,6.3315,5.927,5.7882,5.5935,6.5402,5.8924,5.3516,5.1793,4.9835,7.2058,6.3551,5.9253,5.8033,5.6557,6.2378,5.8199,5.2224,5.1772,4.9861,7.694,6.8423,6.2498,6.0496,5.9056,6.7302,6.1677,5.6571,5.4092,5.3169,6.8433,6.2719,5.6259,5.3758,5.1545,7.3299,6.6222,6.1083,5.9194,5.8117,7.375,6.7321,6.2098,6.0787,5.9112,6.9137,6.3024,5.6977,5.4141,5.2442,1
7.3462,6.7676,6.5181,6.4624,6.4637,7.0551,6.3484,5.8666,5.7086,5.6605,7.1969,6.4422,5.8851,5.854,5.7339,7.9192,7.1828,6.6189,6.6428,6.5216,8.5504,7.5335,7.0175,7.0415,6.9544,7.4122,6.5656,6.1285,6.0724,5.9727,7.2097,6.3462,5.778,5.7379,5.5885,8.8657,8.0675,7.6752,7.5835,7.5091,7.6265,6.696,6.171,6.171,6.0532,6.8916,6.0498,5.4518,5.3634,5.2731,7.4492,6.9631,6.5262,6.3619,6.3162,7.6019,6.951,6.4298,6.3123,6.2015,8.8813,7.8976,7.4817,7.4482,7.361,7.7872,6.833,6.2766,6.1829,6.1126,6.897,6.2275,5.7544,5.5676,5.4719,8.2707,7.3855,6.8587,6.8519,6.7159,7.6967,6.6452,6.012,5.9886,5.9109,7.9476,7.1686,6.766,6.646,6.5854,6.7611,5.9212,5.3925,5.2348,5.0104,7.299,6.631,6.2419,6.1359,6.076,7.8141,7.0257,6.5666,6.4877,6.3919,8.8556,7.8775,7.3461,7.357,7.2241,7.4123,6.5721,6.1502,6.0634,5.9583,6.8498,6.0604,5.6173,5.5161,5.4234,7.6536,6.7711,6.3019,6.2962,6.1821,6.4073,5.9456,5.5188,5.4044,5.3375,7.9457,7.0747,6.5187,6.5039,6.3617,7.0341,6.2723,5.8069,5.664,5.5803,7.1206,6.327,5.7135,5.6495,5.5156,7.7733,6.8949,6.3952,6.3132,6.2693,7.2304,6.7312,6.3358,6.168,6.0855,7.0468,6.4054,5.8947,5.8311,5.6493,1
7.2094,6.6573,6.354,6.3027,6.2509,6.8597,6.1934,5.7754,5.5684,5.449,7.1673,6.3681,5.8007,5.5433,5.3131,7.8702,7.114,6.4693,6.2806,6.1254,8.4311,7.4011,6.6466,6.4126,6.2745,7.2564,6.3533,5.8539,5.6984,5.4992,7.1286,6.2724,5.5376,5.2595,5.0743,8.716,7.8325,7.3998,7.2667,7.0772,7.5882,6.6186,5.8962,5.6862,5.5378,6.7658,6.016,5.2374,5.0444,4.8161,7.4261,6.8229,6.379,6.2552,6.0376,7.5758,6.9132,6.3353,6.1298,6.0116,8.721,7.7236,7.1356,6.9965,6.7872,7.6862,6.7558,6.009,5.7597,5.6209,6.7363,6.1232,5.5909,5.409,5.1917,8.2259,7.3424,6.647,6.4259,6.2241,7.5381,6.6333,5.8188,5.5716,5.4729,7.7611,6.9564,6.517,6.4082,6.2241,6.5746,5.9018,5.3113,5.0543,4.7518,7.13,6.5049,6.0765,6.0117,5.7785,7.7752,6.9834,6.3913,6.2363,6.0723,8.7679,7.7831,6.997,6.7745,6.6174,7.2829,6.398,5.9006,5.6921,5.543,6.7257,6.0026,5.4076,5.1297,4.9373,7.5295,6.6033,5.9706,5.7724,5.5781,6.2402,5.845,5.2262,5.0665,4.9434,7.886,7.0384,6.2881,6.0565,5.8905,6.8803,6.1139,5.5982,5.4264,5.236,7.0533,6.288,5.5895,5.417,5.2006,7.6174,6.7853,6.111,5.9319,5.7665,7.2216,6.6224,6.1581,6.0489,5.8442,7.0329,6.3367,5.7144,5.4733,5.2235,1
7.2698,6.7514,6.489,6.4434,6.4667,6.9242,6.2482,5.7973,5.6467,5.567,6.9565,6.198,5.8485,5.641,5.5716,7.7191,6.9618,6.5375,6.4465,6.3165,8.3044,7.2547,6.8047,6.7275,6.7053,7.239,6.3855,5.9573,5.9247,5.7675,6.9961,6.1164,5.6404,5.5438,5.4384,8.7081,7.9271,7.4816,7.4792,7.297,7.3849,6.4367,6.0361,5.9412,5.8797,6.7167,5.8759,5.3419,5.1669,5.1014,7.4474,6.8679,6.407,6.3143,6.1543,7.4487,6.8602,6.3012,6.1382,6.0545,8.6699,7.7556,7.2888,7.2452,7.1251,7.5143,6.6238,6.1396,5.9768,5.9329,6.7567,6.1292,5.613,5.4653,5.271,8.0306,7.138,6.707,6.6107,6.5196,7.4434,6.4269,5.887,5.8131,5.7498,7.7864,7.046,6.5929,6.5535,6.389,6.5079,5.8582,5.3661,5.0982,4.9288,7.1627,6.5536,6.1248,6.0381,5.9159,7.6262,6.8416,6.4365,6.314,6.2424,8.601,7.5693,7.1695,7.0361,6.9994,7.2269,6.4573,5.9624,5.9359,5.7641,6.6458,5.9638,5.4589,5.3465,5.1884,7.4527,6.5218,6.1114,6.032,5.9122,6.2721,5.8376,5.3903,5.2305,5.1571,7.7041,6.837,6.3979,6.2984,6.1836,6.8425,6.2057,5.6326,5.5536,5.4039,6.8715,6.2614,5.6129,5.507,5.3477,7.5465,6.7413,6.2106,6.1783,6.0546,7.2313,6.6522,6.1579,6.0823,5.9448,6.8575,6.1817,5.7736,5.5824,5.4103,1
7.2645,6.6855,6.2004,5.8828,5.7856,6.9077,6.2821,5.8205,5.5127,5.3672,7.1705,6.2525,5.6901,5.5261,5.2896,7.9917,7.0385,6.5562,6.3252,6.1116,8.3703,7.1509,6.4905,6.5012,6.2911,7.1634,6.317,5.83,5.6462,5.4754,7.0932,6.0775,5.5105,5.3378,5.1138,8.6388,7.8713,7.4259,7.2024,7.0354,7.555,6.4715,5.8725,5.7383,5.5264,6.6609,5.8454,5.2012,5.0251,4.8532,7.5014,6.9481,6.4896,6.1277,5.9517,7.7064,6.9686,6.4792,6.2016,6.0609,8.6196,7.5758,7.058,6.9751,6.7799,7.6952,6.6549,6.0287,5.8416,5.6747,6.7552,6.2139,5.7108,5.4145,5.2232,8.2643,7.1917,6.6245,6.4454,6.203,7.525,6.4512,5.7273,5.7565,5.6539,7.7212,7.0481,6.5888,6.3121,6.2085,6.5749,5.8684,5.3189,5.0601,4.7485,7.2106,6.6239,6.1779,5.8816,5.6999,7.8856,6.9476,6.4049,6.1888,5.986,8.7324,7.5338,6.8911,6.8119,6.6153,7.1283,6.4099,5.8967,5.6721,5.5065,6.6464,5.8741,5.3153,5.1715,4.9154,7.4417,6.3744,5.8599,5.8146,5.59,6.3506,5.8557,5.3418,5.177,4.9676,7.9128,6.8437,6.2839,6.0744,5.8656,6.7337,6.2081,5.6706,5.3704,5.2148,7.1172,6.2806,5.5539,5.3681,5.159,7.5244,6.6604,6.1235,5.9123,5.7871,7.3484,6.7761,6.2699,5.9192,5.7405,7.1185,6.2281,5.7256,5.4862,5.2291,1
7.1353,6.5854,6.19,6.0776,6.0196,6.8952,6.1998,5.7851,5.6055,5.5054,6.9666,6.204,5.8812,5.8456,5.6367,7.5517,6.9527,6.6013,6.5938,6.5403,8.1854,7.0818,6.8488,6.9968,6.887,7.1481,6.2951,5.9582,5.9727,5.8458,6.8942,6.1272,5.6967,5.6983,5.5498,8.6325,7.7681,7.4952,7.4324,7.3466,7.1906,6.4002,6.0467,6.1376,5.9247,6.5994,5.9099,5.3216,5.2511,5.1359,7.3411,6.8743,6.4175,6.2871,6.199,7.2973,6.8443,6.3487,6.2739,6.1504,8.5687,7.4916,7.2387,7.2846,7.1623,7.4106,6.5226,6.1283,6.1437,6.0206,6.7928,6.0671,5.6823,5.5135,5.3809,7.866,7.0699,6.6761,6.7324,6.5731,7.3039,6.329,5.8259,5.9263,5.7512,7.6845,6.9513,6.6231,6.5145,6.4742,6.5873,5.8695,5.3621,5.12,4.9469,7.0847,6.5569,6.1745,6.0279,5.9982,7.4658,6.9034,6.5138,6.5031,6.4298,8.4349,7.3964,7.0823,7.23,7.0532,7.146,6.3125,5.9865,5.9128,5.7818,6.6466,5.8654,5.442,5.42,5.2231,7.3548,6.3891,6.0882,6.1695,5.993,6.2461,5.9549,5.4851,5.4004,5.3458,7.5331,6.7602,6.3194,6.4051,6.2295,6.7803,6.169,5.7088,5.4766,5.4461,6.7532,6.2529,5.6983,5.5826,5.4287,7.4923,6.6129,6.2078,6.217,6.0752,7.117,6.6732,6.2553,6.1452,6.0001,6.8121,6.2041,5.8034,5.6303,5.4671,1
7.2752,6.6104,6.0851,5.9122,5.7428,6.9575,6.303,5.7172,5.5614,5.3677,7.6507,6.5857,5.9618,5.9626,5.7291,8.3431,7.2936,6.6667,6.635,6.39,8.9927,7.7271,7.0559,7.2173,6.9543,7.7013,6.6083,6.0866,6.1191,5.9044,7.6314,6.5086,5.8636,5.9047,5.6351,9.1232,8.0551,7.5807,7.6156,7.4046,8.0753,6.8997,6.2213,6.343,6.0495,7.2522,6.201,5.4887,5.5221,5.2872,7.4988,6.8439,6.395,6.2579,6.0472,7.9193,6.9915,6.3558,6.2018,5.9933,9.2399,8.0379,7.4617,7.6009,7.341,8.1913,7.0192,6.3006,6.3788,6.0791,6.83,6.2001,5.6555,5.4689,5.2229,8.718,7.5725,6.8876,6.9495,6.6792,8.0772,6.8697,6.0912,6.1375,5.902,8.0803,7.1346,6.6221,6.6397,6.3966,6.9831,5.9863,5.413,5.2926,5.0004,7.2108,6.544,6.1267,5.98,5.7481,8.2287,7.1301,6.4995,6.4486,6.2256,9.306,8.075,7.4192,7.5441,7.2512,7.7111,6.5985,6.0804,6.1255,5.898,7.1544,6.1549,5.5864,5.6037,5.3557,8.0303,6.8951,6.3219,6.4098,6.1735,6.4454,5.9104,5.3867,5.3042,5.1014,8.3902,7.2567,6.5724,6.6452,6.3549,7.1613,6.2955,5.709,5.6454,5.4409,7.4879,6.5205,5.7616,5.6793,5.4315,8.0935,7.0169,6.3576,6.4637,6.2042,7.3513,6.642,6.1707,5.9807,5.7353,7.4235,6.4569,5.8758,5.8188,5.5064,-1
7.1398,6.5253,6.0928,5.8415,5.7233,6.8534,6.1902,5.734,5.5051,5.3586,7.1671,6.2742,5.9205,5.8349,5.5556,7.856,6.9955,6.5564,6.5443,6.323,8.375,7.3292,6.9101,7.0189,6.7276,7.2212,6.3938,6.0321,5.9753,5.7517,7.0909,6.179,5.7375,5.6955,5.4565,8.6685,7.8965,7.5287,7.4886,7.2494,7.4943,6.5154,6.0803,6.1027,5.8313,6.7384,5.9831,5.378,5.3479,5.1018,7.3684,6.8668,6.4432,6.1848,6.0319,7.5193,6.8421,6.3036,6.0747,5.9386,8.6727,7.7541,7.3432,7.4144,7.1356,7.6676,6.6931,6.1471,6.1534,5.8796,6.7265,6.127,5.6153,5.3549,5.1886,8.1543,7.1978,6.71,6.7107,6.4601,7.4957,6.4788,5.9011,5.9351,5.7362,7.6852,7.0092,6.6404,6.5268,6.3389,6.6003,5.8522,5.387,5.2194,4.8622,7.1053,6.4991,6.129,5.9334,5.7689,7.7048,6.8644,6.4172,6.292,6.087,8.7082,7.6659,7.2098,7.2884,7.0242,7.2145,6.4069,6.0434,5.9741,5.7451,6.6708,5.9788,5.5115,5.4511,5.169,7.4824,6.594,6.1719,6.2309,5.9395,6.235,5.7485,5.2898,5.1902,5.0182,7.8303,6.8721,6.4042,6.391,6.1681,6.7918,6.1617,5.666,5.5619,5.3761,6.961,6.2702,5.6155,5.5081,5.3082,7.5478,6.7538,6.3015,6.2833,6.0204,7.1958,6.6737,6.1747,5.907,5.7997,6.9874,6.2178,5.7726,5.607,5.3528,1
7.1262,6.4716,5.9701,5.7803,5.7202,7.0515,6.2232,5.6359,5.4579,5.3275,7.7553,6.5973,5.8088,5.4829,5.3123,8.3802,7.2523,6.4348,6.2419,6.0964,9.1363,7.843,6.7024,6.6347,6.4107,7.8762,6.7073,5.8681,5.6947,5.5069,7.7886,6.5529,5.6019,5.3226,5.1756,9.2856,8.1405,7.3589,7.2193,7.077,8.2189,6.9722,5.9071,5.7311,5.5695,7.4001,6.2396,5.2502,5.0062,4.8783,7.338,6.6989,6.3037,6.1163,5.9867,7.8898,6.8505,6.2823,6.0639,5.989,9.4121,8.1587,7.1614,7.0347,6.8573,8.3109,7.0348,6.0305,5.7985,5.6463,6.901,6.0937,5.5826,5.3149,5.2048,8.8322,7.5809,6.6055,6.3659,6.2268,8.2036,6.907,5.8467,5.5811,5.4871,8.2216,7.1568,6.5023,6.3358,6.2164,7.0798,6.0018,5.2734,5.0986,4.7641,7.1597,6.4561,6.0152,5.8585,5.7451,8.2744,7.1191,6.3586,6.1275,6.0738,9.4463,8.1411,7.0445,6.8806,6.6704,7.8553,6.7103,5.8859,5.7195,5.5233,7.3252,6.1996,5.3647,5.2126,4.9886,8.2167,6.9711,6.0117,5.8293,5.6387,6.6149,5.8586,5.3253,5.1631,4.9777,8.508,7.2455,6.2624,6.0443,5.8771,7.2804,6.2796,5.5822,5.3948,5.2216,7.5114,6.4433,5.5926,5.3285,5.1471,8.2516,7.0832,6.1257,6.0389,5.8462,6.9429,6.4579,6.1094,5.8719,5.7601,7.5529,6.4684,5.6925,5.3959,5.2162,1
7.1027,6.6443,6.3191,6.2372,6.244,6.7597,6.1721,5.7353,5.6612,5.488,6.8662,6.206,5.7525,5.623,5.4973,7.6245,6.9188,6.5541,6.4235,6.2898,7.9115,6.9311,6.7627,6.8216,6.6296,6.8181,6.1697,5.9276,6.0092,5.7268,6.7705,5.9762,5.5852,5.5664,5.3455,8.3263,7.6579,7.4984,7.5643,7.2739,7.1245,6.3289,5.9773,5.9645,5.84,6.3894,5.7528,5.3037,5.241,5.0338,7.2736,6.778,6.4614,6.4257,6.1472,7.3693,6.7757,6.3268,6.2178,6.052,8.221,7.3754,7.2208,7.3423,7.0847,7.3141,6.4766,6.1234,6.0255,5.8687,6.5711,6.0028,5.6362,5.5237,5.2611,7.848,7.0656,6.7013,6.6409,6.5028,7.1851,6.2138,5.8435,5.7785,5.6263,7.4757,6.8281,6.6033,6.6403,6.3908,6.4762,5.7687,5.3191,5.1174,4.8525,6.979,6.4384,6.1623,6.1632,5.9054,7.5214,6.7876,6.4519,6.3798,6.2069,8.3326,7.3705,7.0849,7.1053,6.9681,6.845,6.2036,5.9503,5.9938,5.7306,6.4257,5.7772,5.4465,5.4302,5.1625,7.0155,6.2976,6.0142,6.1439,5.8708,6.1809,5.7393,5.3238,5.284,5.0521,7.5226,6.7456,6.3556,6.3042,6.1706,6.546,6.0745,5.6744,5.6238,5.4078,6.9131,6.1921,5.6957,5.5059,5.3427,7.1779,6.5245,6.1834,6.2506,6.0018,7.0991,6.6006,6.249,6.1856,5.9414,6.7446,6.1339,5.7305,5.6065,5.404,1
