@relation valence 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
2360.8,1178.3,919.24,923.32,988.22,4320.1,2187.5,1581.2,1633.3,1780.1,4309.5,2102.7,1523.7,1566,1686,3769.8,1939.3,1430.6,1471.7,1599.7,1397.3,885.07,993.94,946.98,1050.1,1563.5,843.78,639.36,610.85,615.79,1710.9,892.2,752.51,725.92,799.86,12476,5304.6,3491.1,3588.6,3798.4,948.46,469.76,366.39,292.72,291,2080.7,848.99,550.36,530.01,529.31,3100.7,943.54,557.16,574.78,484.94,2493.3,1266.3,948.48,925.48,987.36,1820.7,906.45,565.51,452.91,419.91,2823.5,1422.6,1003.9,985.35,1084.5,4945.5,2520.9,1749.8,1797.2,1913.8,4768.5,2479,1762.3,1774.2,1920.8,3877.9,2035.6,1508.9,1504.1,1628.2,4050.6,1982.9,1375.2,1352.4,1458,3687.8,1973.4,1395.5,1405.8,1507.8,1341.4,696.26,493.64,482.18,492.58,4057.5,2102.1,1504.7,1482.7,1588,2635.4,1284.5,870.46,866.02,881.83,3375.1,1757.9,1295.8,1315.9,1420.4,2406.2,1272.2,933.43,930.5,999.23,1199.2,624.38,468,476.93,500.77,3994.7,1158.2,737.89,801.53,709.83,1904.8,970.17,735.61,754.94,821.58,2951.6,1274.4,858.12,863.29,916.61,5504.1,2781.8,1961.8,2008.5,2191.7,4894.7,2623,1838.5,1838.6,1989.4,3128.2,1110,678,581.98,451.12,3341.9,1794.5,1289.4,1284.8,1375.6,1
2378.3,984.39,664.33,568.67,478.91,4282.1,1777.1,1018.2,800.89,722.01,4342.5,1685.9,976.71,812.68,699.32,3753.7,1538.3,897.71,726.69,629.22,1277.1,500.83,333.74,294.38,243.29,1470,677.73,474.18,350.73,278.58,1698.9,655.06,426.79,373.34,303.11,12490,4444.7,2560.2,2316.7,1951.4,926.13,437.99,290.14,216.87,178.53,2066.7,724.09,446.97,388.26,310.4,2857.2,855.03,561.86,643.68,491.63,2380.6,1068.4,686.41,519.92,430.42,1656.3,794.97,484.5,370.55,287.87,2731.2,1176.4,736.57,607.78,536.82,4998.1,2061.4,1200.2,915.68,846.95,4802.9,2021.5,1164.4,886.6,792.76,3840.7,1677.4,1085.1,919.22,771.5,4155.1,1647.9,975.43,709.36,643.92,3612.4,1573.9,969.27,737.72,639.81,1325.7,584.23,400.48,335.06,260.65,4025.9,1724.5,1048.2,793.52,698.71,2657.4,1089.3,651.6,512.77,444.1,3247.3,1414.4,873.47,674.64,583.5,2358.7,1032.4,654.88,496.5,421.45,1205.1,514.41,326.45,252.35,206.33,3772,1025.4,664.32,808.32,620.77,1759.3,752.76,481.39,396.48,332.77,2974,1078.6,640.67,547.58,447.43,5518.9,2237.9,1305.9,1019.7,902.79,4861.6,2162.8,1263.8,973.46,876.41,2918.3,1052,697.36,583.11,463.21,3294.3,1503.3,929.13,760.36,693.35,1
1329.1,822.07,923.2,921.23,794.1,2221.3,1287.7,967.94,823.53,769.8,2382.1,1251.5,917.97,854.08,777.58,1941.2,1095.6,790.35,716.61,651.42,807.35,429.04,337.17,359.77,317.52,918.19,551.27,434.36,394.73,305.45,1044,519.24,424.31,454.36,381.03,8101.6,3535,2562.5,2955,2618.2,714.05,411.94,316.11,272.92,235.41,1382.4,591.09,458.55,482.95,415.68,2135.7,729.61,717.55,994.31,821.15,1404.5,839.22,626.51,533.27,483.91,1059.2,574.93,504.29,479.65,404.49,1678.8,966.48,764.3,744.34,734.55,2711.5,1516,1114.9,1041.2,951.79,2451.9,1438.9,1036.9,874.58,813.87,2002.4,1296.8,1184.3,1252.8,1080.8,2320.1,1253.1,904.42,780.81,708.32,2022.9,1178.5,842.47,749.56,676.66,923.02,480.23,427.87,432.08,358.27,2082.1,1265.7,896.94,786.88,705.44,1617.5,826.06,602.33,581.07,514.71,1772.7,1044.7,746.64,671.91,603.9,1293.1,761.26,575.31,512.47,442.91,711.73,408.32,310.59,255.13,231.05,2816.1,911.48,858.07,1240.1,1027.5,998.26,594.84,467.75,462.18,388.28,1833.9,812.93,614.52,633.13,570.74,2874.6,1657.4,1156.4,1015.8,956.05,2685.1,1597.1,1129.8,1003,939.69,1975.6,847.89,682.87,758.02,637.71,1934.9,1182.6,935.81,895.66,867.21,-1
1675.7,887.85,914.64,923.22,792.56,2850.5,1449.8,1129.4,1181.9,962.37,3027.9,1408.8,1079.2,1184.3,939.09,2459.6,1241,991.06,1041.8,843.12,971.19,443.17,379.23,434.11,335.22,1054,614.63,513.45,434.57,361.43,1329.3,587.59,481.93,544.86,412.72,9974.2,3885.9,2907.7,3593.7,2775.7,791.45,391.97,325.23,274.62,228.19,1631.2,645.32,506.31,568.91,429.67,2716.5,868.3,704.17,1034.6,786.32,1669.9,904.74,717.6,686.35,581.23,1397,703.94,525.3,498.89,407.2,2012,1031.6,819.59,880.4,739.3,3477.6,1702.4,1295.3,1337.6,1091,3125,1644,1260.8,1261.1,1035.8,2521.6,1413.2,1281.5,1387.1,1098.9,2896.2,1373.7,1039.6,1040.8,844.4,2429.6,1321.8,1050.8,1000.6,829.77,1092.2,544.85,458.52,482.91,362.94,2630.1,1424.2,1097.3,1045.7,872.86,1927.5,921.66,708.89,733.3,577.14,2169.2,1179.9,937.86,912.47,775.08,1565,868.14,711.15,657.81,557.42,866.51,436.6,354.44,350.92,276.94,3455.4,1068.1,841.93,1319.5,967.63,1254.6,656.31,529.03,580.12,473.98,2209.7,901.51,703.36,808.11,626.98,3677.6,1857.1,1424.1,1483.9,1206.2,3293.5,1785.4,1372.9,1366,1117.4,2445,938.57,675.48,796.26,624.64,2342.5,1296.7,1043.6,1038.1,907.95,-1
1631,893.81,823.67,701.98,701.52,2797.5,1401.5,958.24,724.21,652.58,2832.7,1321.7,935.01,710.08,640.11,2469.5,1169.9,799.88,621.73,549.99,903.58,425.75,318.84,285.2,256.39,1098.5,617.74,470.95,353.96,268.14,1186.2,542.57,436.4,335.09,304.63,8682.3,3535.5,2589.4,2150,1985.8,726.96,410.77,307.99,205.28,170.24,1486.5,627.01,486.33,367.5,326.95,2368.2,794.69,635.32,632.1,580.5,1846.1,954.44,657.03,452.15,386.12,1228.7,666.14,492.48,357.76,298.08,1884.8,963.9,694.85,550.07,496.77,3133.8,1646.2,1140.6,877.56,798.74,3068.1,1608,1083,753.2,684.96,2563.4,1445.3,1118.8,912.01,909.1,2658.6,1339.4,948.09,660.5,597.52,2419.6,1274.7,887.78,661.15,565.3,1021.1,520.07,424.39,342.57,288.26,2558,1403.5,970.36,707.15,627.37,1741.3,889.12,640.72,476.34,418.24,2264.9,1188.7,787.29,587.75,511.58,1657.6,884.43,618.57,445.59,385.02,852.98,432.19,324.19,233.44,193.39,2977.2,964.4,727.62,788.58,728.23,1334.4,672.42,458.18,348.13,306.7,2021.8,855.72,633.32,496.84,449.26,3525.5,1782.7,1214.6,875.6,800.97,3118.2,1729.2,1189.2,862.84,773.35,2230.7,971.19,682.39,589.57,525.99,2178.2,1287.4,1014.1,854.78,797.89,-1
2191,1156.4,986.28,845.71,817.85,4122.8,2093,1305.2,1019.5,923.2,3846.9,1957.9,1255.7,1025.1,937.06,3516.7,1841.7,1125.1,931.92,789.18,947.76,637.85,509.28,500.76,466.39,1383.6,765.67,555.02,445.45,361.02,1385.7,725.71,571.53,506.4,460.01,9232.1,4613.3,3148.8,3065.2,2549,648.85,432.66,354.36,266.43,256.46,1357.6,720.21,546.27,495.73,400.46,1546.4,715.79,702.58,918.56,707.4,2365.2,1251.1,821.02,670.05,548.44,1188.5,742.23,578.31,490.37,407.14,2460.2,1344.5,977.37,888.21,791.33,4547.6,2323.8,1461.6,1172.6,1075.5,4454.1,2324.8,1411.4,1095.7,959.29,3637.5,1927.8,1373.7,1217.8,1087.3,3515.9,1820.6,1174.5,889.86,775.09,3456.1,1861.3,1145.6,928.89,779.84,1149.1,640.18,507.75,461.34,375.01,3562.3,1931.9,1219.2,989.65,888.32,2132.8,1164.1,771.92,655.97,562.4,3238.9,1705,1042.9,850.53,727.73,2264.9,1219.8,768.52,615.06,520.59,1095,590.22,442.41,349.7,335.04,1991.9,863.76,919.57,1144.9,927.56,1851.8,931.32,648.16,543.55,485.05,2200.7,1140.5,783.52,691.41,572.06,5099.5,2631.4,1630.7,1286.7,1104.9,4604.1,2467.7,1491,1207.4,1038.8,1738.3,880.98,737.91,698.82,573.33,3081.6,1691.2,1151.2,991.8,891.43,-1
1799.5,904.38,771.74,628.07,598.18,3068,1548.3,1038.2,787.11,689.09,3290.8,1469.1,979.81,799.76,671.5,2687.7,1315.8,903.69,684.86,601.1,1129.2,437.3,323.91,310.77,250.01,1110.8,642.41,466.71,382.95,278.48,1436.3,580.7,422.49,377.82,307.08,10930,3814.3,2637.2,2535.8,2017.9,881.58,412.79,295.74,240.79,188.92,1838.5,617.88,467.21,437.27,330.3,2890.4,849.5,633.73,767.1,557.42,1765.3,997.17,693.72,512.25,436.08,1376.7,727.4,487.24,426.94,308.33,2044.8,1053.3,757.21,666.05,546.47,3660,1780.8,1235.4,930.35,857.99,3299.7,1756.8,1154.3,864.2,744.15,2540.2,1515.1,1153.7,965.65,841.36,3056.6,1423.2,971.36,743.11,637.92,2436.2,1393,946.33,747.29,599.7,1129.2,528.06,416.35,377.11,271.04,2650.5,1469,1017.1,776.19,663.4,2042,921.64,654.37,540.43,442.28,2209.7,1270.7,859.43,681.22,552.52,1631.1,938.33,647.38,511.77,406.62,950,479.08,327.82,267,203.91,3773.5,966.85,770.66,948.85,712.15,1317.7,740.47,499.5,403.82,337.33,2468,896.44,642.72,571.62,461,3855,1962.1,1308.1,988.88,868.27,3374.6,1882.3,1257.2,1001.9,829.87,2667,934.52,667.04,642.49,503.34,2337.8,1381.2,1006.4,883.62,761.91,1
1898.2,885.59,744.55,657.4,578.99,3446.1,1552.3,947.98,738.46,613.83,3547.7,1462,895.43,735.84,600.08,3050.4,1332,814.07,629.54,531.24,1055.6,433.75,300,304.17,236.65,1171.4,616.48,428.94,363.26,267.16,1449.9,563.4,398.22,360.33,272.98,10630,3717.8,2410.1,2347.4,1812.2,803.32,362.72,281.15,222.36,170.38,1743.4,614.51,436.65,403.13,312.24,2542.7,777.7,574.08,730.16,528.02,1972.7,984.55,667.85,496.08,401.15,1322.2,695.18,454.36,391.15,280.49,2295.4,1068.9,700.77,570.48,485.7,3966.7,1744.4,1112.7,908.23,773.82,3787.8,1750.1,1075.7,806.48,679.6,2964.6,1499,1058.3,997.34,768.26,3248.9,1399.3,912.08,689.61,565.76,2883.9,1374.6,877.25,688.02,549.8,1142.9,500.4,382.54,338.99,243.23,3051.6,1462.2,953.22,742.69,604.08,2107.3,900.01,600.71,496.31,401.63,2610.5,1274.5,790.93,632.94,507.8,1897.9,933.03,587.04,482.45,379.36,1053.6,466.39,303.95,241.84,184.56,3342.9,910.43,687.76,911.55,668.41,1529.8,712.09,455.23,394.33,304.99,2484.5,901.98,598.45,534.79,418.18,4438.4,1966,1205,920.33,773.39,3890.3,1836.9,1186.4,911.77,752.09,2401,900.27,623.1,623.8,493.57,2730,1341.7,969.19,843.36,735.9,-1
1695.4,883.22,850.13,786.69,692.85,2955.7,1446.7,945.47,764.83,709.57,3123,1396.2,905.14,884.36,743.8,2544.9,1240.5,778.94,689.99,619.53,1012.7,458.19,328.59,387.38,296.42,1204.3,636.48,435.81,359.64,283.84,1341.6,588.14,425.81,488.37,376.01,10143,3890.9,2533.3,3290,2530.3,810.86,393.27,306.41,270.75,223.56,1714.5,643.56,452.04,522.48,411.37,2737.3,898.39,682.08,1093.7,784.3,1870.8,933.46,600.2,485.54,453.37,1417.3,784.51,489.19,502.26,385.8,2136.8,1058.9,717.78,760.88,654.01,3578,1727.6,1133.5,995.93,908.93,3287,1647.9,1039.8,816,750.8,2702.4,1412.4,1132.8,1158.8,945.39,3037.8,1347.9,907.27,750.7,660.89,2666,1357.8,849.6,716.35,617.05,1112.2,561.74,407.37,467.48,334.5,2831.8,1434.4,924.01,756.24,684.25,2039,947.45,608.62,618.01,498.81,2335.9,1217.1,765.88,613.04,545.71,1716.2,887.98,570.48,452.77,402.68,950.2,436.97,304.43,266.31,221.83,3527.8,1111.2,822.85,1349.2,974.74,1318,654.5,450.17,426.03,353.05,2338.5,907.7,602.82,696.74,553.41,3833.6,1841.2,1163.4,1003.4,896.25,3527.7,1857.7,1159.2,999.08,871.01,2511.2,1010.1,673.84,815.65,629.58,2500.1,1352.8,980.31,942.51,890.61,-1
1401.6,823.34,807.01,683.7,679.03,2534.5,1361.5,1043.7,964.21,797.91,2577.7,1291.8,987.52,946.14,769.4,2235.8,1167.7,896.44,840.76,684.34,827.28,401.93,342.53,320.41,266.65,1035.4,607.33,472.16,411.12,313.39,1058.5,523.26,425.47,411.83,332.82,7947.7,3388.6,2643.9,2710,2245.5,701.6,410.79,337.02,248.76,217.36,1412.9,595.7,486.41,446.45,358.69,2157,755.2,656.01,724.87,600.91,1707.2,943.65,700.46,623.76,506.92,1164.6,754.39,543.13,416.68,337.47,1792.4,993.73,748.25,718.1,591.95,3008.8,1629.5,1218,1132,957.77,2874.7,1575.7,1168.5,1055.2,873.38,2380.2,1382.8,1190,1095.2,938.53,2485.3,1306.9,984.46,846.2,720.45,2291.9,1298.9,958.22,901.19,703.77,908.51,512.37,427.21,387.86,292.9,2434.9,1359.4,1037.5,917.16,759.25,1691,860.96,663.38,604.26,491.21,2121.2,1160.1,860.15,809.51,648.94,1558.3,855.83,650.11,597.71,468.91,743.7,425.29,336.15,297.26,229.3,2779.1,843.11,779.74,891.11,761.34,1195.8,634.81,496.61,440.15,385.99,1862.4,821.55,661.1,635.33,515.62,3214.1,1755.5,1311.1,1222.4,1004.7,3087.9,1708.9,1268.7,1179.7,957.63,2032.5,914.04,681.18,577.6,506.55,2152.4,1231.4,971.85,916.16,771.49,-1
1741.4,845.59,771.77,604.18,575.14,3222.4,1485,1005.7,759.79,661.52,3455.7,1418.4,968.75,786.09,639.61,2904.5,1291.5,859.46,670.22,569.88,1151.4,453.75,300.64,304.68,236.94,1192.4,638.85,452.42,347.22,276.06,1520.5,564.73,402.09,379.62,288.09,11229,3826.9,2518,2445.8,1960.3,830.12,400.3,290.19,227.61,174.77,1883.2,651.19,453.95,414.65,319.28,2991.6,908.91,578.69,736.62,585.88,1980.8,995.42,662.65,501.94,444.12,1365.1,765.96,487.7,405.09,325.1,2354.4,1072.3,726.54,625.17,534.83,3852.2,1732.4,1216.7,965,823.11,3562.2,1717.1,1138.4,852.58,727.71,2743,1485.4,1067.3,936.99,775.22,3240.1,1405.7,966.04,719.64,605.46,2917.5,1371.5,914.17,698.56,590.65,1230.3,522.53,389.03,345.85,260.71,3047,1486.4,1008.8,762.79,647.71,2192.1,927.59,640.42,538.78,429.1,2520.4,1256.8,822.72,620.13,548.69,1781.8,915.78,626.28,458.51,402.44,1012,459.1,316.66,235.66,196.17,3940.6,1080.5,692.2,915.76,723.02,1401.4,708.69,472.15,383.92,332.94,2578.3,915.19,620.49,555.29,442.08,4245.7,1910.7,1254,962.72,823.82,3837.5,1863.7,1263.7,1003.4,834.9,2882.6,1060.1,623.32,615.53,521.42,2724.7,1344.1,921.6,753.15,693.67,-1
1846.1,903.49,768.57,626.13,571.08,3313.4,1556.9,998.12,802.83,692.72,3478.7,1490.4,951.84,810.62,678.45,2895.4,1350.8,884.28,732.59,607.29,1141.1,446.84,297.96,308.69,234.62,1214.6,634.46,442.15,368.76,280.41,1463.3,595.22,404.95,380.51,301.48,11250,3953.3,2480,2433.6,2040.7,852.46,394.17,286.91,216.26,170.23,1916.7,651,437.14,405.14,330.38,2797.4,811.36,547.34,718.53,568.3,2011.5,999.63,674.24,512.15,435.74,1302.6,719.31,475.65,401.7,322.74,2330.6,1086.2,747.04,648.09,586.56,3954.2,1829.9,1207,1008.8,866.56,3661.9,1765.1,1147.5,902.39,768.32,2805.3,1485.2,1068.4,970,801.98,3306.2,1488.3,960.38,766.54,637.03,2878.7,1422,929.06,747.1,623.61,1193.3,532.75,381.88,339.07,269.38,3106.5,1538.2,1011.6,815.23,688.01,2258.1,980.71,632.82,551.26,451.9,2549.6,1268.9,846.61,677.82,572.39,1821.7,914.11,620.26,499.52,413.58,1013,454.96,308.1,251.71,204.17,3782.7,1005.4,655.8,876.68,717.14,1422.3,707.49,474.83,388.24,337.12,2595.1,930.93,616.99,570.21,469.88,4274,1988.5,1277.5,1045.3,870.47,3860.7,1892.5,1266.3,1016.8,874.98,2803.6,1012.6,662.96,653.64,510.98,2728.8,1339,949.26,810.54,754.14,-1
1862.1,888.52,754.03,577.01,574.59,3464,1630.3,995.66,753.61,670.14,3555.8,1539.6,930.07,767.47,655.86,2965.3,1402.5,835.74,661.07,584.83,1082.7,439.81,300.77,293.89,230.49,1283.1,689,441.97,348.32,273.04,1440,579.5,391.76,356.47,297.02,10992,3971.5,2399.3,2350.9,1971.1,848.49,373.77,278.7,206.92,166.49,1841.6,673.36,442.78,400.9,325.74,2783.3,887.71,584.11,704.47,553.62,2117,1065.7,685.57,499.12,444.74,1495.6,797.71,493.63,392.07,310.87,2367.6,1122.2,767.97,631.19,598.73,4045.7,1888.4,1160.3,910.3,809.21,3805.9,1874,1126.3,841.88,742.48,3135,1604.5,1100.7,906.83,770.38,3381.2,1514.7,945.1,701.82,613.17,2969.8,1505.9,908.03,702.44,609.93,1186.8,549.27,385.43,333.04,260.53,3227.8,1624.5,986.93,750.55,663.11,2248.5,998.78,608.76,516.51,435.68,2719.4,1384.3,828.05,640.49,553.21,1956.9,999.84,622.53,476.54,405.15,1008.3,462.57,309.33,245.14,202.72,3658.3,1031,667.11,884.08,693.09,1582,748.91,480.3,372.77,329.99,2528.9,955.2,597.92,545.98,451.86,4438.9,2053.3,1236,949.37,849.67,3985.5,2034.5,1204.4,978.58,830.8,2757,1073.7,628.74,605.51,493.22,2827.6,1436.5,880.38,716.46,666.93,-1
2208.4,978.21,759.24,614.02,651.07,3888.2,1728.1,1026.5,761.48,721.75,4193,1658,978.91,748.18,699.19,3332.2,1458.7,857.39,655,612.25,1340.1,496.25,345.25,304.59,281.55,1406.4,698.99,492.58,354.81,283.88,1809.9,661.21,431.6,354.02,321.1,14142,4630.2,2713.6,2247.5,2095,1114.8,417.56,309.36,240.35,209.78,2374.4,765.71,495.81,384.92,342.08,3785.8,1057.5,646.81,648.93,576.17,2377.8,1102.4,715.06,501.76,479.32,1603.8,801.43,492.03,410.69,345.09,2610.1,1221.2,860.34,680.32,692.31,4694.9,2044.3,1235.3,959.1,913.86,4266.7,1958.9,1159.9,808.01,760.43,3314.8,1677.1,1162.5,951.47,886.25,4010.3,1617.2,992.48,694.65,638.18,3257.3,1564.5,959.12,678.82,608.34,1371.8,594.92,423.8,339.69,292.33,3609,1695.1,1065.6,774.73,708.71,2734.9,1085,677.28,508.34,457.43,2901.6,1425.8,860.04,613.55,559.67,2078.4,1025.8,657.78,460.23,414,1144,496.07,319.72,242.83,216.86,5042.7,1309.3,805.31,834.64,738.28,1723.2,777.52,489.75,378.04,349.83,3191.4,1075.3,658.76,517.13,471.29,5085.1,2216.9,1303.4,919.42,884.26,4458.7,2097,1282.7,945.9,837.97,3476,1090.1,712.62,594.17,484.65,3133.9,1462.4,1006.7,810.9,768.13,-1
2001.6,954.33,725.68,575.62,572.67,3599.2,1707.9,1097.4,850.82,785.99,3887.9,1677,1150.4,911.58,872.34,3236.8,1502.6,1004,786.18,751.08,1600,1095.3,1164.2,1191.1,1320.8,1434,692.66,518.76,444.66,404.25,1812.1,871.24,783.48,781.25,811.65,13261,4493.6,2727.7,2344.8,2142,1079.2,462.53,420.46,318.8,375.31,2264.7,741.32,457.67,402.46,342.49,3835.1,975.62,538.58,590.1,460.84,2338.2,1035,696.45,519.3,477.24,1552.2,739.38,463.18,359.44,283.35,2471,1157.4,742.86,619.01,563.06,4276.2,1982.3,1262,965.66,903.08,3961.4,1937.6,1219.2,940.19,842.48,3192.3,1652.1,1108.9,954.96,834.86,3607.8,1622.1,1013.8,763.15,679.35,3168.8,1531.4,1004.8,770.4,680.26,1327.5,592.72,464.18,397.07,369.43,3352.7,1720.1,1276.6,977.79,1067.2,2469.6,1063.8,705.72,586.85,520.06,2987,1407.1,911.52,710.13,643.73,2092.2,1010.7,650.69,514.2,451.75,1124.9,542.61,393.62,352.37,337.18,5100.1,1237.7,713.18,801.45,697.66,1865.6,803.36,554.73,445.49,432.22,2995.9,1062.2,660.54,546.89,474.8,4680.8,2183.8,1392.2,1057.8,975.81,4194.4,2081.3,1324.5,1049.5,927.26,3674.6,1039.7,625.93,556.74,431.6,2877.9,1465.4,973.52,813.16,738.91,-1
1317.6,1088.7,717.89,679.36,654.69,1673.8,1006.6,664.25,696.96,705,14374,5084.5,3549.9,4391.5,4393.8,1909.6,1030.5,681.57,769.25,784.93,1678.2,921.53,516.98,503.23,494.59,1261.5,733.42,375.53,233.5,202.31,2383.2,1054.7,631.96,679.3,668.46,3815.3,1768.2,1239.3,1380.9,1443.7,1863.1,1054.2,654.36,645,667.81,8563.6,2970.8,2132.1,2654.9,2642.9,1941.8,1189.6,692.1,614.33,646.89,6531.9,2701.3,1790.7,2142.2,2132.6,1972.3,1047,626.78,510.8,525.75,2458.2,1337.1,799.09,760.44,780.99,1202.6,801.09,473.99,374.78,354.04,2172.8,1323.2,738.3,638.83,661.55,12453,4248.3,3022.7,3517.4,3496.3,5784,2004.8,1398.3,1617.4,1614.6,2663.8,1180.8,770.51,892.86,885.9,2303.5,1060.6,655.75,733.73,711.61,1560.1,924.98,515.09,503.42,471.61,5490.5,2232.6,1442.5,1767.7,1749.7,4621.1,2542.5,1557.6,1574.7,1644,8548.3,3468.5,2345.9,2836.4,2847.8,3211.4,1202.6,791.05,775.34,772.27,7499.1,2876.6,1986.2,2383.4,2362.4,3863.2,1783.7,1085.5,1205.8,1191,8295,3266.9,2265.9,2803.6,2807.3,8034.2,2624.8,1937.9,2466.5,2439.8,4987.3,2096,1320.2,1489.2,1476.8,6565.3,2161.6,1551.3,1900.7,1861.7,2118.6,925.62,631.7,703.35,668.84,1
