@relation dominance 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
2041.5,1249.7,1002.6,910.32,815.72,1409.9,859.71,706.98,699.48,635.63,3633.6,1582,1421.4,1322.6,1160.8,2947.7,1521.7,1248.8,1135.1,1010.4,1571.8,857.09,712.25,707.71,624.86,2171.8,1289.6,891.43,764.88,683.41,1680.1,1022.7,751.23,672.73,615.55,2675.9,1493.3,1073.3,932.83,839.86,6107.3,2783,2634.4,2618.7,2365.2,1362,846.87,605.53,587.57,530.01,1342,873.82,623.89,543.07,491.38,1214.4,772.45,475.57,362.56,319.19,1612.8,840.26,612.76,549.59,470.26,3444.5,1817.6,1371.5,1173.4,1060.1,1701.3,1103.8,671.32,631.69,543.17,2491.3,1682.8,1040.6,994.18,889.09,10601,4734.7,4374.1,4301.1,3914.7,1975.5,1280.5,757.1,664.25,570.53,2797.5,1181.1,1022.4,924.01,781.44,2973.5,1415.3,1333.5,1266.5,1130.4,1135.3,805.03,519.54,471.02,409.1,2556.8,1759.6,1036.7,937.67,820.34,2269.6,1060.1,917.77,862.91,728.18,2016.6,1096.8,837.2,741.38,635.59,985.96,706.22,436.69,373.94,313.92,2456.5,1192.8,1021,903.78,805.42,2425.5,1152,1000.2,905.43,796.95,1612.3,1062.4,702.16,600.35,525.23,1320.5,859.08,515.55,448.23,387.5,3235.9,1594.7,1249.6,1128.5,988.18,1484.4,1097.3,631.19,541.33,471.23,3720.5,1739.5,1445,1328.1,1168.7,1
16750,2815.4,1394.3,1174.8,1174.8,7207.1,1458.3,788.88,635.16,609.24,6152.8,2390.6,1136.5,880.25,865.03,7643.3,1868.4,1036.8,825.98,766.49,2766,737.33,432.55,400.56,409.65,1197.2,648.62,376.11,290.42,226.9,5823.1,1654.6,825.4,651.68,654.48,8863.3,1917.1,1109.7,944.11,983.87,3017.1,1174,603.92,552.53,489.79,2704.6,764.01,385.38,309.24,275.82,4363.4,865.23,454.25,363.75,338.42,3452.2,914.25,624.05,548.57,518.87,4972,975.11,533.04,433.81,410.86,3440.2,1007,704.19,602,545.77,2603.4,879.6,626.5,530.79,467.73,5129.4,1029.6,523.79,405.84,382.65,16737,2679.4,1200.3,1045.5,1043,9927.2,1809.5,864.6,720.73,716.95,1224.2,692.71,367.81,262.42,198.94,2581.4,1001.4,470.7,364.87,356.95,3044.9,825.62,407.19,357.98,359.67,2362.6,837.14,453.39,346.99,305.8,4068.3,828.48,399.21,302.05,264.14,7010.3,1254.6,596.11,490.73,446.66,2286.3,1099.8,559.39,409.24,357.41,2591.7,1248.5,678.96,582.98,516.18,2312.1,874.83,480.53,368.63,323.3,6016.6,1039.8,462.31,364.02,346.13,4920.2,960.34,434.91,360.1,323.71,1855.9,811.55,522.91,467.28,410.93,2132.6,1014.1,567.06,434.37,385.6,2197.1,1079.7,689.42,586.96,529.23,1
16361,3436.5,1586.9,1254.3,1214.9,6513.1,1590.8,821.61,654.42,619.51,4841.2,2004,1091.2,950.84,937.66,6314.2,1799.2,1010.5,832.34,779.68,2413.5,705.52,411.73,338.02,337.32,979.86,620.65,373,277.66,234.57,4469.9,1432.5,808.25,674.75,654.34,8114.9,2024.7,1022.7,847.69,769.31,3542.9,1087.9,568.94,463.86,429.11,2274.6,779.98,412.39,310.41,277.7,4350,1026.5,502.62,396.89,361.85,3054.1,970.53,584.3,518.74,469.06,5383.8,1202.6,592.31,483.8,456.32,2889.7,1072.3,707.93,642.42,605.85,2193.4,913.49,616.56,553.46,481.95,4761,1173,583.3,436.15,397.92,16762,3387.4,1464.9,1149.9,1117.6,9244.6,2066.8,987.57,780.58,770.95,1567.9,739.73,347.72,247.31,202.12,3134.2,1003.1,455.35,378.5,378.95,3789.3,945.86,400.23,340.17,356.5,1905.7,769.04,454.63,335.09,286.68,4284.9,997.47,451.55,309.56,256.81,6930.7,1503.5,679.09,514.9,455.31,1829.4,992.44,551.75,421.57,373.47,2640.9,1104.1,686.33,555.19,522.11,1746.3,873.38,501.74,367.97,339.1,6397.4,1338.1,574.82,395.24,362.64,5461.2,1206.6,511,372.07,342.78,1425.7,821.75,544.28,480.96,430.38,1996.1,926.17,551.89,427.41,387.1,2037,1029.7,668.7,556.56,525.54,1
14758,3344.4,1486.1,1305.7,1211.2,5940.7,1632.7,812.84,752,645.11,5215.7,2439.3,1447.4,1135.1,1125.4,6164.7,2249.6,1360.3,1278.8,1222.2,2377.2,1166.9,1119.2,930.01,1032.4,1061.1,760.03,493.23,364.61,316.79,4441.1,1907.4,1258.4,1015.4,991.73,7722.7,2537.5,1706,1516.7,1472.3,3415.3,1291.1,802.92,780.67,723.94,2162.4,912.1,496.99,389.12,360.75,3906.6,1075,509.22,452.93,409.09,2753.3,1154,832.94,786.68,805.9,4827.6,1141.7,550.72,494.73,457.78,2641,1138.8,728.15,673.19,633.19,2049.2,969.58,642.77,569.61,526.4,4369,1218.1,561.94,443.75,398.98,15324,3250.2,1366.6,1180.1,1129.7,8495.1,2135.3,986.86,831.29,795.56,1580.5,819.41,376.93,298.79,223.88,3110.6,1113.9,549.16,456.54,425.9,3582.1,967.93,505.75,440.52,431,1894.8,857,446.42,358.86,314.51,3956.4,998.51,432.26,313.62,271.37,6382.8,1497.6,652.12,525.84,462.94,2059.5,1092.2,550.3,434.46,375.62,2749.2,1236.8,654.44,608.16,545.37,1801.3,948.18,495.07,401.61,341.34,5834,1211.5,508.96,393.06,357.99,4989.8,1097,490.34,409.01,376.75,1401.2,973.01,616.36,551.64,504.41,2006.6,1058.5,606.08,502.18,474.88,2160.6,1172.6,715.75,675.32,600.33,1
18842,3428.7,1496.2,1284.8,1391.5,7716.8,1611.6,812.68,658.18,655.37,5370.6,2130,1038.7,853.28,776.65,7533.3,1877.1,1021.6,784.37,742.26,2837.7,722.77,388.49,327.67,326.6,1093.1,627.64,370.84,268.55,213.84,5433.1,1554.7,763.95,596.83,567.29,9356.2,1926.8,1001,802.14,776.85,3646.4,1094.8,518.76,463.91,415.57,2729.5,808.37,404.97,289.41,263.88,4907.6,1021.7,464.78,390.65,379.96,3507.2,928.81,568.77,512.36,471.65,5852.7,1167.4,536.45,486.1,472.68,3384.2,1036.1,658.02,558.31,497.23,2580,896.99,629.52,507.62,445.88,5519.7,1181.9,553.42,422.92,412.73,18814,3266.5,1299.7,1149.6,1251.4,10688,2008.3,889.91,752.75,777.09,1512.1,702.93,353.34,250.3,192.03,3173.4,1003.5,457.49,365.5,327.9,3895.7,919.52,392.79,345.01,356.28,2328.3,804.52,459.39,320.87,267.97,4717.5,957.64,432.81,326.17,308.32,7845.1,1483.5,629.38,509.63,507.32,1999.5,1005.7,536.8,376.15,316.22,2615.6,1150.6,655.38,538.71,455.97,2119.6,836.61,470.83,343.38,302.52,7026.9,1285.1,518.17,418,451.66,5903.7,1132.5,480.66,408.89,428.44,1663,837.52,553.93,456.51,418.21,2038,953.11,574.67,445.82,380.93,2095.6,1069.8,686.67,572.19,508.01,1
15815,2864.5,1464.5,1338,1335.7,6179.3,1495.3,821.53,716.91,700.69,4901.1,2390.4,1439.7,1309.4,1201.2,6303.7,2594.3,1974.3,1774.7,1679.2,2680.2,1195.7,1333.4,1278.7,1263.5,997.47,741.73,521.57,462.12,448.01,4380.6,1824.5,1552.1,1503.7,1401.5,8198.8,2390.9,2136.2,2049.4,2326.7,3622.7,1366.3,1034.5,1074.1,1143.3,2209.5,950.18,616.02,544.54,487.52,4261.5,1001.9,604.06,572.5,541.23,2881.6,1045.1,908.33,918.99,903.33,5333.1,1131,594.58,533.82,522.59,2699.7,1080.8,759.01,700.2,680.01,2053.9,962.71,639.03,577.81,524.68,4701.9,1241.4,601.66,467.66,428.24,16815,2802.6,1280.7,1240.2,1176.2,9202.5,1831.8,938.33,935.66,857.7,1578.9,805.08,396.18,298.8,239.32,3104.8,1124.5,604.95,593.67,588.13,3725.5,1052.2,708.67,514.78,555.2,1915.7,873.21,498.55,466.91,413.29,4271,936.44,435.94,352.77,310.44,6907.1,1317.7,650.4,564.99,518.51,1916.4,1110.7,573.09,414.13,370.46,2798.6,1220.2,706.8,585.14,527.71,1736.1,914.43,500.76,356.61,335.27,6379.1,1216.7,546.09,407.01,383.7,5473.8,1076.3,497.82,413.04,361.76,1485.6,860.06,573.11,560.09,465.1,2055.5,1021.7,607.08,543.96,430.32,2000.6,1137.3,656.15,544.59,508.05,-1
17717,2994.3,1450.3,1208.8,1194,7541.7,1489,803.85,650.16,606.03,5142.6,2164,1115.4,950.27,942.09,7694,1856.4,1138.2,996.78,1115.6,2889.4,1021.8,853.75,885.46,1035.5,1143,670.49,441.05,346.07,291.76,5691.3,1573.6,975.03,999.1,1060.2,9331.6,2062.5,1495.5,1482.9,1660.6,2869,1209.2,822.06,783.4,821.83,2776.2,837.79,456.88,389.83,381.07,4638.7,999.64,501.81,436.67,422.36,3589.5,1035.7,805.2,754.99,771.93,5231,1149.1,545.24,433.09,431.17,3447.6,1072.8,665.16,553.9,532.63,2608.1,917.47,600.25,459.63,415.15,5401.3,1137.2,556.88,420.54,380.99,17750,2859.7,1259.2,1061.2,1066.9,10429,1867,874.12,753.48,747.53,1226.8,732.26,372.46,257.37,202.04,2260.6,994.68,478.04,424.3,402.17,3002.9,944.87,495.64,458.21,434.43,2400.4,848.44,489.97,373.64,318.75,4306.9,893.64,443.95,302.48,260.18,7389.7,1301.5,636.94,490.19,451.38,1967.8,1022.4,549.02,381.29,323.07,2167.5,1159.3,670.77,534.28,498.26,2285.3,891.29,480.03,349.25,304.23,6376.1,1140.7,521.56,356.64,346.9,5137,1061.4,485.87,362.47,345.52,1756.6,905.69,542.6,499.28,435.12,1735.5,1019,592.74,445.3,402.84,1872.6,1087.5,677.16,565.41,520.94,-1
16134,3211.7,1463.8,1300.3,1291.2,6502.1,1682,830.87,685.49,648.56,5647.5,2530.1,1231,1069.9,913.97,6675.1,2130.5,1111.4,876.25,795.23,2520.2,726.11,364.5,343.98,303.67,1082.1,741.28,391.92,296.11,226.55,4936,1741.9,867.74,734.27,642.16,8459.5,2052.5,1009.9,789.05,736.58,3603.8,1213.1,595.36,489.83,419.16,2395.7,898.54,422.52,325.41,280.13,4323.1,1050.5,459.12,382.48,372.04,3073.5,1037.3,575.5,500.13,459.59,5256.8,1190.7,533.8,463.49,466.29,2984.9,1237.9,708.29,632.83,584.08,2244.8,1040.7,653.63,548.75,477.11,4834.2,1273.1,580.66,446.29,418.7,16845,3080.5,1285.9,1171.8,1167.2,9436.1,2057.6,926.72,819.36,776.46,1543.2,796.63,370.13,263.42,196.55,3155.9,1147.3,514.13,438.25,355.89,3625.5,967.1,415.66,377.89,343.45,2097.7,864.64,459.79,340.57,294.86,4255.3,939.81,417.4,313.36,275.51,6963.2,1427.6,627.74,506.53,479.61,2155.6,1213.7,601.03,444.54,368.94,2927.2,1335.8,694.31,600.36,500.64,1968.8,1005.5,509.9,393.59,330.93,6328.2,1244.9,490.63,407,390.57,5393.1,1119.1,465,403.09,377.58,1707,987.88,543.29,466.89,430.42,2241.4,1101.1,577.42,477.83,420.54,2185.1,1278.1,759.28,652.2,554.05,-1
11630,1900.2,1148.4,1066.7,1002.8,4789,973.21,633.42,566.82,493.72,2869.6,1317.5,914.25,715.88,708.54,4828.8,1171.6,828.41,730.29,649.44,1896.1,567.8,411.66,387.81,475.44,787.61,544.62,362.13,278.24,218,3379,904.88,656.25,569.55,564.67,6177.7,1296.5,960.25,919.78,890.72,2062.9,861.86,533.69,485.95,448.46,1733.4,542.83,325.24,261.41,238.32,3116.2,670.7,367.26,344.12,300.38,2271.1,725.83,595.13,594.69,577.58,3606,774.94,429.92,384.86,343.9,2153.9,753.43,603.31,512.21,467.86,1660.3,731.39,602.93,529.86,470.88,3514.1,740.99,437.17,354.89,320.66,12050,1804.2,1003.5,930.65,882.39,6850.6,1147,709.85,623.24,603.41,1066.3,609.07,373.31,261.2,199.63,1708.4,655.07,421.46,337.46,329.93,2303.5,648.48,450.21,384.85,392.47,1556.9,654.63,459.93,419.5,325.64,3027.6,634.18,388.12,284.18,233.44,5011.7,883.86,524.39,440.7,383.75,1212.8,812.46,493.3,370.25,296.85,1519.2,883.22,587.83,465.7,447.76,1407,715.78,430.22,362.96,284.55,4423.5,785.97,412.87,346.4,308.92,3628.8,761.36,408.58,346.59,301.34,1215.7,701.8,501.11,463.27,408.07,1093.9,709.97,495.33,395.09,346.43,1247.9,821.55,649.22,619.41,518.74,-1
15651,2767.7,1447.9,1266.6,1277.1,6952.6,1578.1,807.05,634.53,629.98,6503.6,2556.5,1184.9,825.31,827.03,7781.5,2118.7,1061.5,773.09,784.17,2806.7,741.39,488.62,404.98,441.4,1372.2,696.72,402.86,285.41,241.53,6088.6,1767.2,813.88,587.17,577.29,8942.2,1974,996.57,785.6,748.78,2796.6,1133.7,567.72,467.53,436.27,2699.5,830.85,412.39,285.53,253.83,4125.5,901.41,450.42,393.69,349.85,3438,988.96,594.43,549.4,515.47,4491,995.57,532.92,481.17,445.85,3452.4,1188,741.98,620.01,561.39,2638.5,1037.4,711.54,589.79,520.43,4976.4,1124.2,548.58,412.64,392.34,16022,2576.8,1266.8,1143,1156.5,9830.2,1889.4,915.48,740.51,760.62,1227.5,690.65,385.14,274.69,221.27,2433.6,1035.8,523.09,376.11,375.08,2698.1,800.76,484.47,420.97,433.23,2466.8,880.11,466.95,334.12,324.78,3815,766.5,420.76,312.35,278.54,6721.4,1203.9,606.65,491.01,463.26,2452.9,1170.8,559.29,377.04,352.8,2762,1348,673.37,493.1,498.29,2434.4,1014.2,498.38,359.61,340.44,5517.9,972.51,509.31,408.64,396.73,4354.2,969.36,495.61,404.9,392.13,1984.1,1033.1,592.64,503.84,465.04,2137.5,1125,617.35,437.39,406.79,2339.1,1239.9,769.78,637.12,595.07,-1
14382,3230.1,1449.7,1275.5,1230.4,5629.9,1606.2,786.28,638.55,624.78,5900.8,2443.5,1252.2,1193.2,1097,5697.6,2195.3,1322.2,1310.8,1180.6,2267.4,1155.1,1096.9,1082.1,1166.7,1150.9,675.03,443.03,358.55,323.19,4187.8,1928.8,1171.4,1189.8,1077,7300,2631.2,1711.1,1654.5,1746.6,3801.2,1374.1,897.43,846.24,912.42,1984.7,895.03,496.77,426.91,390.92,3853.4,1037.2,534.14,450.34,445.14,2660.2,1147.9,877.43,925.14,830.98,4928.1,1094.7,563.01,479.93,464.96,2548.1,1043.6,641.17,532.8,519.84,1980.3,886.71,567.21,442.63,414.43,4170.9,1144.5,548.13,419.07,379.37,14995,3099,1304.9,1182.8,1127.9,8137.1,2007.2,928.34,850.45,794.81,1647.9,731.02,378.47,260.07,218.01,3469.5,1076.7,542.92,493.91,474.6,3774.8,984.86,557.71,546.87,544.86,1744.9,926.46,475.81,364.81,366.62,3884.8,939.93,436.26,315.77,274.45,6170,1433.6,631.8,512.93,465.79,2262.2,1185.8,535.64,391.72,344.14,3211.8,1242.1,643.49,581.24,519.63,1730.5,947.96,460.72,340.36,312.48,5835,1201.5,491.29,385.73,361.11,5118.8,1075.2,455.47,380.44,360.16,1414.6,863.89,525.73,467.71,440.87,2411.9,1059.1,546.6,451.94,417.85,2492.9,1100,622.47,498.95,478.93,1
18792,4525.5,2611.2,2873.3,2437.5,7763.8,2026.4,1177.7,1288.5,1050.6,6593.4,2304.4,922.21,821.97,615.13,7710.5,2132.2,1142.4,1226.7,981.25,3004.1,818.52,467.35,488.73,393.33,1203.5,662.98,370.62,281.08,205.72,5935,1709,824.84,905.01,657.19,9314.3,2358,1245.6,1353.5,1108.3,3524.6,1193.9,622.31,478.83,457.49,2848.8,883.93,472.64,472.28,364.85,4806.1,1255.1,712.73,729.68,619.08,3616.4,1108,724.13,703.97,607.06,5568.1,1436.1,822.49,803.17,728.63,3493.9,1148.1,653.43,661.96,537.33,2624.1,960.79,599.44,574.7,469,5497.9,1426.6,795.39,827.48,682.8,18579,4297,2390.6,2676.8,2260.6,10749,2589.8,1405.9,1599.7,1292.4,1516.1,739.06,371.14,257.37,200.06,3254.5,1029.1,477.88,361.39,313.52,3812.7,1016.8,519.84,431.45,462.45,2360.7,854.23,465.85,419.82,349.22,4586.9,1159.2,642.71,639.9,537.58,7686.2,1814.8,1011.9,1099.3,914.85,2280.3,1085.3,493.2,371.65,280.49,2768.6,1148.1,620.14,557.42,476.9,2336.3,934.97,488.74,430.29,349.41,6792.5,1610.9,915.65,931.39,822.07,5664.9,1430.8,784.37,756.71,703.54,1847.6,864.19,553.8,542.63,472.33,2375.5,1023.1,544.77,442.32,399.35,2281,1089.3,738.45,697.3,617.98,-1
16136,2806.2,1326.8,1101.7,1064.3,6755.6,1330.9,708.71,586.07,546.68,3600.2,1467.9,910.82,852.58,787.95,6711.2,1439.2,857.16,722.42,679.94,2560.8,641.2,351.39,312.97,295.12,885.35,619.05,355.95,266.54,210.58,4794.8,1105.3,662.25,598.16,566.21,8276.5,1595.7,856.59,720.25,690.24,2365.8,881.61,483.05,394.17,355.52,2451.1,768.52,378.68,275.01,244.42,4249.3,957.41,431.95,321.4,292.74,3178.6,816.9,541.1,429.51,422.72,4828.8,1102.1,495.08,380.48,346.79,3056,944.48,644.18,559.83,513.34,2321.7,795.06,585.24,489.5,431.49,4878,1089.6,508.35,376.84,349.22,16299,2720.9,1192,985.88,959.43,9496.1,1634.1,811.88,700.8,656.01,1076,732.03,361.55,232.12,180.92,1843.9,833.44,436.09,365.51,308.98,2682.6,786.82,365.27,347.29,299.11,2037.9,745.66,417.75,305.76,267.45,3949,898.81,416.52,273.45,233.76,6733.7,1237.1,582.05,447.82,409.55,1428.6,861.65,502.41,372.6,329.35,1560.9,940.46,594.18,514.46,459.81,1869,782.56,435.86,319.52,287.72,5833.3,1146.6,490.64,335.85,317.84,4700.7,1043.4,437.1,327.1,294.47,1469.7,836.94,477.04,402.7,346.15,1150.2,819.79,489.9,384.54,336.94,1340.9,847.38,618.97,515.05,438.88,-1
14400,2328.6,1124.8,1034.3,1014.6,5835,1169.3,632.48,560.88,522.46,3873.5,1560.2,801.25,655.9,607.14,5882.9,1393.2,799.19,688.65,619.7,2273.2,572.32,339.66,307.09,290.91,856.68,538.92,353.86,260.26,203.94,4159.9,1134.2,578.38,484.55,455.46,7589.4,1464,785.18,700.4,643.71,2790.9,856.18,476.38,394.85,321.73,2107,689.65,358.55,237,207.64,3873.8,828.15,407.03,313.77,287.73,2739.4,779.26,519.59,423.43,388.39,4638.2,967.39,486.56,387.97,376.15,2630.6,896.12,623.87,563.8,536.47,1995,807.73,615.95,538.58,504.33,4365.3,987.1,474.57,347.03,314.54,15195,2279.3,973.62,893.03,892.71,8563,1445.8,680.97,593.06,579.72,1306.4,654.93,356.75,248.06,194.93,2339.3,807.76,402.46,291.64,257.27,2965.3,751.14,352.33,294.51,266.58,1825.6,696.64,387.55,297.39,247.22,3804.3,766.23,377.96,273.9,235.43,6246.9,1072.4,501.09,411.76,371.73,1512.9,846.12,451,343.43,270.32,2039.5,940.62,551.55,447.95,407.46,1659.6,710.41,423.8,336.63,283.06,5620.7,942.46,436.82,337.49,308.6,4707.6,836.66,405.62,340.4,326.98,1333.9,817.96,548.09,489.14,450.61,1494,822.46,509.11,421.92,385.49,1564,952.8,734.99,672.99,618.28,-1
11596,2188.9,1178.6,1058.3,972.02,4905.7,1157.4,662.5,581.17,494.16,4644.3,1788.4,841.84,696.67,629.48,5331.9,1500.3,839.62,717.99,605.74,2008.3,529.35,296.25,253.5,236.57,991.9,560.09,339.55,259.45,194.86,4146.5,1228.7,621.09,516.62,455.47,6486.4,1499.2,802.62,696.64,601.92,2427.7,907.03,423.33,359.61,307.61,1897.6,662.9,335.63,255.45,213.14,3114.4,709.67,405.78,351.9,297.06,2400.9,720.5,456.89,437.25,341.16,3631.2,809.18,498.42,445.1,391.15,2468.1,914.65,661.61,567.44,524.47,1879.7,808.73,596.19,492.81,422.62,3615.2,853.75,454.22,378.62,312.93,12220,2049.7,1009.1,917.84,859.64,7178.5,1379.6,707.68,627.66,561.36,1158.6,621.28,341.1,246.49,188.86,2141.1,804.66,382.54,299.73,257.48,2341,684.31,322.74,288.6,274.38,1692,689.67,379.63,302.39,253.57,3046.5,682.85,365.55,263.39,228.2,5077.9,983.22,508.82,423.6,374.87,1807.7,848.86,449.26,342.55,280.24,2261.9,1039.7,592.97,570.62,489.68,1697.5,739.85,407.74,324.52,266.99,4383.7,803.98,405.84,330,300.75,3589.5,760.83,389.07,341.71,304.92,1418.3,790.41,511.39,432.74,403.61,1631.6,839.84,484.1,392.8,348.48,1828.9,987.5,669.28,574.21,521.01,-1
20652,3785.1,1511.9,1277.4,1245.1,8036.8,1630.9,761.55,638.95,605.77,4346.6,1906.3,923.78,781.5,726.54,7384.5,1681.2,918.87,754.56,706.03,2911.7,686.91,406,371.98,353.59,988.87,652.72,364.42,270.58,211.18,4803.6,1298.9,702.13,590.58,552.22,9874.2,1980.2,1021.9,824.96,793.1,4210.1,1256.8,525.38,441.8,381.82,2640,788.31,392.79,278.05,256.48,5441.6,1173.5,485.19,370.27,350.21,3612.4,974.2,630.68,544.81,525.92,6757,1434.1,559.22,449.73,425.75,3336,1005.8,635.58,545.49,493.52,2569,914.88,649.91,547.97,459.5,5881.8,1263.2,556.06,415.51,386.17,21102,3747.5,1410.9,1170.7,1129.3,11443,2102.5,905.71,756.32,721.42,1825.3,793.67,356.26,249.83,191.22,3567.7,1131.1,422.6,342.87,290.98,4567.3,1158.5,405.51,329.79,311.36,2231.9,766.14,427.29,312.76,274.04,5371.4,1131.8,453.73,321.83,278.64,8674.3,1610.5,656.57,506.66,468.17,1660.8,984.89,506.08,359.8,309.35,2729,1159.3,618.53,525.87,488.03,1913.9,860.79,466.51,341.22,303.9,8086.6,1554.8,548.34,415.34,385.5,6893.5,1452.1,502.37,394.77,361.2,1468.3,813.74,569.39,446.59,427.19,1942.4,943,538.11,413.36,383.64,2016.6,1107.8,725.87,647.48,558.72,-1
