@relation dominance 

@attribute Theta1_1 numeric
@attribute Alpha1_1 numeric
@attribute LowBeta1_1 numeric
@attribute HighBeta1_1 numeric
@attribute Gamma1_1 numeric
@attribute Theta2_1 numeric
@attribute Alpha2_1 numeric
@attribute LowBeta2_1 numeric
@attribute HighBeta2_1 numeric
@attribute Gamma2_1 numeric
@attribute Theta3_1 numeric
@attribute Alpha3_1 numeric
@attribute LowBeta3_1 numeric
@attribute HighBeta3_1 numeric
@attribute Gamma3_1 numeric
@attribute Theta4_1 numeric
@attribute Alpha4_1 numeric
@attribute LowBeta4_1 numeric
@attribute HighBeta4_1 numeric
@attribute Gamma4_1 numeric
@attribute Theta5_1 numeric
@attribute Alpha5_1 numeric
@attribute LowBeta5_1 numeric
@attribute HighBeta5_1 numeric
@attribute Gamma5_1 numeric
@attribute Theta6_1 numeric
@attribute Alpha6_1 numeric
@attribute LowBeta6_1 numeric
@attribute HighBeta6_1 numeric
@attribute Gamma6_1 numeric
@attribute Theta7_1 numeric
@attribute Alpha7_1 numeric
@attribute LowBeta7_1 numeric
@attribute HighBeta7_1 numeric
@attribute Gamma7_1 numeric
@attribute Theta8_1 numeric
@attribute Alpha8_1 numeric
@attribute LowBeta8_1 numeric
@attribute HighBeta8_1 numeric
@attribute Gamma8_1 numeric
@attribute Theta9_1 numeric
@attribute Alpha9_1 numeric
@attribute LowBeta9_1 numeric
@attribute HighBeta9_1 numeric
@attribute Gamma9_1 numeric
@attribute Theta10_1 numeric
@attribute Alpha10_1 numeric
@attribute LowBeta10_1 numeric
@attribute HighBeta10_1 numeric
@attribute Gamma10_1 numeric
@attribute Theta11_1 numeric
@attribute Alpha11_1 numeric
@attribute LowBeta11_1 numeric
@attribute HighBeta11_1 numeric
@attribute Gamma11_1 numeric
@attribute Theta12_1 numeric
@attribute Alpha12_1 numeric
@attribute LowBeta12_1 numeric
@attribute HighBeta12_1 numeric
@attribute Gamma12_1 numeric
@attribute Theta13_1 numeric
@attribute Alpha13_1 numeric
@attribute LowBeta13_1 numeric
@attribute HighBeta13_1 numeric
@attribute Gamma13_1 numeric
@attribute Theta14_1 numeric
@attribute Alpha14_1 numeric
@attribute LowBeta14_1 numeric
@attribute HighBeta14_1 numeric
@attribute Gamma14_1 numeric
@attribute Theta15_1 numeric
@attribute Alpha15_1 numeric
@attribute LowBeta15_1 numeric
@attribute HighBeta15_1 numeric
@attribute Gamma15_1 numeric
@attribute Theta16_1 numeric
@attribute Alpha16_1 numeric
@attribute LowBeta16_1 numeric
@attribute HighBeta16_1 numeric
@attribute Gamma16_1 numeric
@attribute Theta17_1 numeric
@attribute Alpha17_1 numeric
@attribute LowBeta17_1 numeric
@attribute HighBeta17_1 numeric
@attribute Gamma17_1 numeric
@attribute Theta18_1 numeric
@attribute Alpha18_1 numeric
@attribute LowBeta18_1 numeric
@attribute HighBeta18_1 numeric
@attribute Gamma18_1 numeric
@attribute Theta19_1 numeric
@attribute Alpha19_1 numeric
@attribute LowBeta19_1 numeric
@attribute HighBeta19_1 numeric
@attribute Gamma19_1 numeric
@attribute Theta20_1 numeric
@attribute Alpha20_1 numeric
@attribute LowBeta20_1 numeric
@attribute HighBeta20_1 numeric
@attribute Gamma20_1 numeric
@attribute Theta21_1 numeric
@attribute Alpha21_1 numeric
@attribute LowBeta21_1 numeric
@attribute HighBeta21_1 numeric
@attribute Gamma21_1 numeric
@attribute Theta22_1 numeric
@attribute Alpha22_1 numeric
@attribute LowBeta22_1 numeric
@attribute HighBeta22_1 numeric
@attribute Gamma22_1 numeric
@attribute Theta23_1 numeric
@attribute Alpha23_1 numeric
@attribute LowBeta23_1 numeric
@attribute HighBeta23_1 numeric
@attribute Gamma23_1 numeric
@attribute Theta24_1 numeric
@attribute Alpha24_1 numeric
@attribute LowBeta24_1 numeric
@attribute HighBeta24_1 numeric
@attribute Gamma24_1 numeric
@attribute Theta25_1 numeric
@attribute Alpha25_1 numeric
@attribute LowBeta25_1 numeric
@attribute HighBeta25_1 numeric
@attribute Gamma25_1 numeric
@attribute Theta26_1 numeric
@attribute Alpha26_1 numeric
@attribute LowBeta26_1 numeric
@attribute HighBeta26_1 numeric
@attribute Gamma26_1 numeric
@attribute Theta27_1 numeric
@attribute Alpha27_1 numeric
@attribute LowBeta27_1 numeric
@attribute HighBeta27_1 numeric
@attribute Gamma27_1 numeric
@attribute Theta28_1 numeric
@attribute Alpha28_1 numeric
@attribute LowBeta28_1 numeric
@attribute HighBeta28_1 numeric
@attribute Gamma28_1 numeric
@attribute Theta29_1 numeric
@attribute Alpha29_1 numeric
@attribute LowBeta29_1 numeric
@attribute HighBeta29_1 numeric
@attribute Gamma29_1 numeric
@attribute Theta30_1 numeric
@attribute Alpha30_1 numeric
@attribute LowBeta30_1 numeric
@attribute HighBeta30_1 numeric
@attribute Gamma30_1 numeric
@attribute Theta31_1 numeric
@attribute Alpha31_1 numeric
@attribute LowBeta31_1 numeric
@attribute HighBeta31_1 numeric
@attribute Gamma31_1 numeric
@attribute Theta32_1 numeric
@attribute Alpha32_1 numeric
@attribute LowBeta32_1 numeric
@attribute HighBeta32_1 numeric
@attribute Gamma32_1 numeric
@attribute class {-1,1}

@data
57.642,0,0,0,0,35.398,0,0,0,0,29.02,0,0,0,0,139.98,0,0,0,0,10.891,0,0,0,0,39.149,0,0,0,0,14.625,0,0,0,0,460.91,0,0,0,0,15.809,0,0,0,0,229.68,0,0,0,0,12.181,0,0,0,0,529.59,0,0,0,0,15.085,0,0,0,0,15.056,0,0,0,0,5.753,0,0,0,0,8.185,0,0,0,0,41.45,0,0,0,0,63.881,0,0,0,0,211.75,0,0,0,0,32.33,0,0,0,0,23.136,0,0,0,0,159.54,0,0,0,0,5.1452,0,0,0,0,658.07,0,0,0,0,16.314,0,0,0,0,40.459,0,0,0,0,88.106,0,0,0,0,354.65,0,0,0,0,18.845,0,0,0,0,9.0109,0,0,0,0,37.47,0,0,0,0,175.33,0,0,0,0,-1
73.536,0,0,0,0,36.509,0,0,0,0,39.33,0,0,0,0,132.62,0,0,0,0,25.211,0,0,0,0,74.312,0,0,0,0,34.044,0,0,0,0,427.45,0,0,0,0,29.675,0,0,0,0,223.35,0,0,0,0,22.937,0,0,0,0,481.59,0,0,0,0,26.481,0,0,0,0,14.91,0,0,0,0,5.8034,0,0,0,0,20.457,0,0,0,0,113.73,0,0,0,0,56.579,0,0,0,0,195.14,0,0,0,0,66.213,0,0,0,0,31.884,0,0,0,0,146.78,0,0,0,0,7.2536,0,0,0,0,756.87,0,0,0,0,18.454,0,0,0,0,58.228,0,0,0,0,82.651,0,0,0,0,323.57,0,0,0,0,41.098,0,0,0,0,14.833,0,0,0,0,60.029,0,0,0,0,160.43,0,0,0,0,-1
42.392,0,0,0,0,30.208,0,0,0,0,22.419,0,0,0,0,101.03,0,0,0,0,13.2,0,0,0,0,38.091,0,0,0,0,21.852,0,0,0,0,326.22,0,0,0,0,21.42,0,0,0,0,193.13,0,0,0,0,16.137,0,0,0,0,387.35,0,0,0,0,19.438,0,0,0,0,12.535,0,0,0,0,4.2622,0,0,0,0,12.383,0,0,0,0,65.512,0,0,0,0,49.167,0,0,0,0,152.44,0,0,0,0,45.509,0,0,0,0,18.626,0,0,0,0,115.79,0,0,0,0,4.3688,0,0,0,0,638.04,0,0,0,0,16.208,0,0,0,0,46.242,0,0,0,0,63.79,0,0,0,0,274.84,0,0,0,0,27.204,0,0,0,0,8.3607,0,0,0,0,31.559,0,0,0,0,130.64,0,0,0,0,1
42.862,0,0,0,0,28.208,0,0,0,0,21.356,0,0,0,0,101.38,0,0,0,0,9.8511,0,0,0,0,31.108,0,0,0,0,15.199,0,0,0,0,338.39,0,0,0,0,15.581,0,0,0,0,182.78,0,0,0,0,12.089,0,0,0,0,397.16,0,0,0,0,14.709,0,0,0,0,12.073,0,0,0,0,4.3361,0,0,0,0,8.7424,0,0,0,0,42.732,0,0,0,0,48.933,0,0,0,0,156.24,0,0,0,0,32.427,0,0,0,0,16.354,0,0,0,0,118.47,0,0,0,0,4.0408,0,0,0,0,557.7,0,0,0,0,13.624,0,0,0,0,36.801,0,0,0,0,64.203,0,0,0,0,270.85,0,0,0,0,19.53,0,0,0,0,6.9351,0,0,0,0,28.016,0,0,0,0,131.45,0,0,0,0,-1
26.501,0,0,0,0,16.097,0,0,0,0,13.43,0,0,0,0,59.392,0,0,0,0,6.5282,0,0,0,0,20.265,0,0,0,0,9.4608,0,0,0,0,194.95,0,0,0,0,8.9833,0,0,0,0,104.07,0,0,0,0,6.9564,0,0,0,0,226.36,0,0,0,0,8.5486,0,0,0,0,6.938,0,0,0,0,2.7073,0,0,0,0,5.3676,0,0,0,0,28.133,0,0,0,0,28.289,0,0,0,0,90.701,0,0,0,0,19.119,0,0,0,0,10.829,0,0,0,0,68.375,0,0,0,0,2.75,0,0,0,0,316.38,0,0,0,0,7.7696,0,0,0,0,21.677,0,0,0,0,37.772,0,0,0,0,154.06,0,0,0,0,11.91,0,0,0,0,4.5476,0,0,0,0,17.902,0,0,0,0,75.865,0,0,0,0,-1
57.119,0,0,0,0,29.742,0,0,0,0,29.501,0,0,0,0,119.94,0,0,0,0,13.045,0,0,0,0,44.073,0,0,0,0,15.501,0,0,0,0,392.04,0,0,0,0,15.402,0,0,0,0,186.32,0,0,0,0,11.84,0,0,0,0,441.86,0,0,0,0,14.74,0,0,0,0,12.881,0,0,0,0,5.307,0,0,0,0,9.1019,0,0,0,0,50.693,0,0,0,0,51.036,0,0,0,0,180.93,0,0,0,0,33.164,0,0,0,0,23.249,0,0,0,0,134.77,0,0,0,0,5.4895,0,0,0,0,544.67,0,0,0,0,13.595,0,0,0,0,36.032,0,0,0,0,75.586,0,0,0,0,288.71,0,0,0,0,19.774,0,0,0,0,9.4642,0,0,0,0,38.66,0,0,0,0,146.39,0,0,0,0,-1
39.96,0,0,0,0,25.157,0,0,0,0,21.058,0,0,0,0,93.054,0,0,0,0,8.7247,0,0,0,0,29.907,0,0,0,0,13.367,0,0,0,0,304.84,0,0,0,0,13.884,0,0,0,0,158.68,0,0,0,0,10.467,0,0,0,0,353.69,0,0,0,0,12.884,0,0,0,0,11.108,0,0,0,0,4.5156,0,0,0,0,7.4288,0,0,0,0,40.816,0,0,0,0,41.448,0,0,0,0,140.34,0,0,0,0,29.364,0,0,0,0,16.185,0,0,0,0,106.35,0,0,0,0,3.791,0,0,0,0,479.24,0,0,0,0,13.314,0,0,0,0,32.418,0,0,0,0,57.654,0,0,0,0,238.55,0,0,0,0,16.454,0,0,0,0,6.9843,0,0,0,0,26.194,0,0,0,0,117.5,0,0,0,0,-1
90.548,0,0,0,0,35.971,0,0,0,0,48.869,0,0,0,0,172.74,0,0,0,0,24.794,0,0,0,0,80.11,0,0,0,0,23.731,0,0,0,0,551.73,0,0,0,0,21.476,0,0,0,0,231.62,0,0,0,0,16.321,0,0,0,0,588.3,0,0,0,0,18.817,0,0,0,0,15.286,0,0,0,0,6.8776,0,0,0,0,14.727,0,0,0,0,88.932,0,0,0,0,66.223,0,0,0,0,246.29,0,0,0,0,46.411,0,0,0,0,41.311,0,0,0,0,182.31,0,0,0,0,9.3292,0,0,0,0,659.55,0,0,0,0,16.354,0,0,0,0,44.586,0,0,0,0,104.24,0,0,0,0,369.21,0,0,0,0,28.683,0,0,0,0,16.832,0,0,0,0,70.384,0,0,0,0,190.01,0,0,0,0,-1
28.408,0,0,0,0,17.591,0,0,0,0,14.612,0,0,0,0,65.009,0,0,0,0,6.9049,0,0,0,0,21.641,0,0,0,0,9.8316,0,0,0,0,213.63,0,0,0,0,9.5728,0,0,0,0,111.5,0,0,0,0,7.2926,0,0,0,0,247.22,0,0,0,0,9.1736,0,0,0,0,7.6256,0,0,0,0,3.1723,0,0,0,0,5.5228,0,0,0,0,28.341,0,0,0,0,30.235,0,0,0,0,99.503,0,0,0,0,20.044,0,0,0,0,11.68,0,0,0,0,74.548,0,0,0,0,2.9974,0,0,0,0,336.33,0,0,0,0,8.2151,0,0,0,0,22.665,0,0,0,0,40.91,0,0,0,0,167.12,0,0,0,0,12.099,0,0,0,0,4.8131,0,0,0,0,19.166,0,0,0,0,82.578,0,0,0,0,1
48.855,0,0,0,0,27.27,0,0,0,0,25.161,0,0,0,0,106.36,0,0,0,0,9.8683,0,0,0,0,34.237,0,0,0,0,11.826,0,0,0,0,352.93,0,0,0,0,12.266,0,0,0,0,169.85,0,0,0,0,9.617,0,0,0,0,401.27,0,0,0,0,12.193,0,0,0,0,11.963,0,0,0,0,5.0989,0,0,0,0,6.951,0,0,0,0,35.996,0,0,0,0,47.307,0,0,0,0,163.1,0,0,0,0,25.563,0,0,0,0,19.351,0,0,0,0,121.83,0,0,0,0,4.7397,0,0,0,0,482.03,0,0,0,0,11.751,0,0,0,0,30.054,0,0,0,0,68.12,0,0,0,0,261.79,0,0,0,0,15.595,0,0,0,0,7.8951,0,0,0,0,31.377,0,0,0,0,133.43,0,0,0,0,1
27.14,0,0,0,0,19.95,0,0,0,0,15.827,0,0,0,0,69.205,0,0,0,0,6.9337,0,0,0,0,17.817,0,0,0,0,10.583,0,0,0,0,222.69,0,0,0,0,10.744,0,0,0,0,121.33,0,0,0,0,7.9982,0,0,0,0,261.03,0,0,0,0,10.085,0,0,0,0,8.7705,0,0,0,0,3.526,0,0,0,0,5.4776,0,0,0,0,24.042,0,0,0,0,32.697,0,0,0,0,104.37,0,0,0,0,21.103,0,0,0,0,12.197,0,0,0,0,79.077,0,0,0,0,2.8673,0,0,0,0,367.13,0,0,0,0,10.177,0,0,0,0,25.307,0,0,0,0,42.586,0,0,0,0,178.42,0,0,0,0,12.957,0,0,0,0,4.8435,0,0,0,0,16.293,0,0,0,0,88.916,0,0,0,0,-1
34.363,0,0,0,0,17.749,0,0,0,0,18.275,0,0,0,0,75.563,0,0,0,0,8.9498,0,0,0,0,28.027,0,0,0,0,10.187,0,0,0,0,238.88,0,0,0,0,9.3075,0,0,0,0,112.46,0,0,0,0,7.3364,0,0,0,0,264.53,0,0,0,0,8.7911,0,0,0,0,7.7227,0,0,0,0,3.4962,0,0,0,0,5.7204,0,0,0,0,33.783,0,0,0,0,31.072,0,0,0,0,109.42,0,0,0,0,19.953,0,0,0,0,14.269,0,0,0,0,81.556,0,0,0,0,3.5138,0,0,0,0,326.04,0,0,0,0,8.2319,0,0,0,0,22.353,0,0,0,0,45.579,0,0,0,0,172.99,0,0,0,0,12.383,0,0,0,0,6.397,0,0,0,0,24.729,0,0,0,0,87.471,0,0,0,0,1
33.08,0,0,0,0,21.72,0,0,0,0,19.334,0,0,0,0,84.697,0,0,0,0,8.4803,0,0,0,0,23.536,0,0,0,0,11.656,0,0,0,0,249.93,0,0,0,0,11.766,0,0,0,0,133.71,0,0,0,0,8.9162,0,0,0,0,291.98,0,0,0,0,11.289,0,0,0,0,9.3025,0,0,0,0,3.6754,0,0,0,0,6.4971,0,0,0,0,32.983,0,0,0,0,35.882,0,0,0,0,116.6,0,0,0,0,24.256,0,0,0,0,14.998,0,0,0,0,88.225,0,0,0,0,3.2437,0,0,0,0,406.03,0,0,0,0,10.705,0,0,0,0,28.273,0,0,0,0,48.407,0,0,0,0,198.62,0,0,0,0,14.515,0,0,0,0,5.5067,0,0,0,0,21.358,0,0,0,0,98.058,0,0,0,0,1
45.756,0,0,0,0,21.974,0,0,0,0,24.96,0,0,0,0,92.643,0,0,0,0,13.067,0,0,0,0,40.766,0,0,0,0,14.788,0,0,0,0,294.83,0,0,0,0,13.223,0,0,0,0,136.33,0,0,0,0,10.238,0,0,0,0,324.34,0,0,0,0,12.124,0,0,0,0,9.3974,0,0,0,0,4.0131,0,0,0,0,9.0172,0,0,0,0,51.527,0,0,0,0,37.055,0,0,0,0,133.88,0,0,0,0,28.651,0,0,0,0,19.156,0,0,0,0,100.31,0,0,0,0,4.7918,0,0,0,0,412.12,0,0,0,0,10.101,0,0,0,0,28.64,0,0,0,0,56.541,0,0,0,0,210.37,0,0,0,0,18.181,0,0,0,0,8.6368,0,0,0,0,34.419,0,0,0,0,107.97,0,0,0,0,1
29.539,0,0,0,0,14.466,0,0,0,0,15.647,0,0,0,0,54.551,0,0,0,0,7.4372,0,0,0,0,23.828,0,0,0,0,8.9231,0,0,0,0,180.54,0,0,0,0,9.2083,0,0,0,0,84.64,0,0,0,0,6.6637,0,0,0,0,201.63,0,0,0,0,7.7562,0,0,0,0,6.188,0,0,0,0,2.9123,0,0,0,0,5.6385,0,0,0,0,29.744,0,0,0,0,23.26,0,0,0,0,81.857,0,0,0,0,18.575,0,0,0,0,11.768,0,0,0,0,62.971,0,0,0,0,3.0205,0,0,0,0,257.03,0,0,0,0,6.9971,0,0,0,0,19.532,0,0,0,0,36.126,0,0,0,0,129.57,0,0,0,0,11.167,0,0,0,0,5.2174,0,0,0,0,20.176,0,0,0,0,67.156,0,0,0,0,1
17.688,0,0,0,0,9.0945,0,0,0,0,8.9652,0,0,0,0,32.149,0,0,0,0,5.5189,0,0,0,0,16.549,0,0,0,0,7.8132,0,0,0,0,104.77,0,0,0,0,6.9515,0,0,0,0,56.647,0,0,0,0,5.4531,0,0,0,0,119,0,0,0,0,6.5243,0,0,0,0,3.988,0,0,0,0,1.7738,0,0,0,0,4.7735,0,0,0,0,25.115,0,0,0,0,15.37,0,0,0,0,48.09,0,0,0,0,15.675,0,0,0,0,7.5612,0,0,0,0,36.33,0,0,0,0,1.8544,0,0,0,0,189.83,0,0,0,0,4.6926,0,0,0,0,14.743,0,0,0,0,20.303,0,0,0,0,81.547,0,0,0,0,9.889,0,0,0,0,3.7785,0,0,0,0,13.718,0,0,0,0,40.01,0,0,0,0,1
31.627,0,0,0,0,15.191,0,0,0,0,16.877,0,0,0,0,55.362,0,0,0,0,9.4395,0,0,0,0,29.226,0,0,0,0,12.407,0,0,0,0,181.9,0,0,0,0,10.956,0,0,0,0,90.735,0,0,0,0,8.5084,0,0,0,0,205.62,0,0,0,0,10.137,0,0,0,0,6.6266,0,0,0,0,2.941,0,0,0,0,7.5255,0,0,0,0,42.436,0,0,0,0,24.007,0,0,0,0,85.157,0,0,0,0,24.368,0,0,0,0,12.843,0,0,0,0,63.167,0,0,0,0,3.2829,0,0,0,0,297.3,0,0,0,0,7.2881,0,0,0,0,22.321,0,0,0,0,35.657,0,0,0,0,135.73,0,0,0,0,15.102,0,0,0,0,6.108,0,0,0,0,23.893,0,0,0,0,69.465,0,0,0,0,1
42.462,0,0,0,0,27.819,0,0,0,0,21.702,0,0,0,0,100.48,0,0,0,0,9.546,0,0,0,0,31.801,0,0,0,0,14.309,0,0,0,0,332.03,0,0,0,0,14.669,0,0,0,0,175.32,0,0,0,0,11.436,0,0,0,0,387.08,0,0,0,0,14.213,0,0,0,0,11.963,0,0,0,0,4.6838,0,0,0,0,8.353,0,0,0,0,41.529,0,0,0,0,47.419,0,0,0,0,154.86,0,0,0,0,30.784,0,0,0,0,16.589,0,0,0,0,117.23,0,0,0,0,4.0958,0,0,0,0,529.41,0,0,0,0,12.945,0,0,0,0,34.026,0,0,0,0,63.552,0,0,0,0,263.4,0,0,0,0,18.217,0,0,0,0,7.1978,0,0,0,0,28.232,0,0,0,0,130.19,0,0,0,0,1
35.173,0,0,0,0,15.349,0,0,0,0,17.95,0,0,0,0,66.39,0,0,0,0,8.2833,0,0,0,0,27.95,0,0,0,0,8.0839,0,0,0,0,216.22,0,0,0,0,7.5379,0,0,0,0,94.163,0,0,0,0,5.9835,0,0,0,0,235.59,0,0,0,0,7.1857,0,0,0,0,6.3833,0,0,0,0,2.945,0,0,0,0,5.1725,0,0,0,0,28.429,0,0,0,0,27.246,0,0,0,0,98.332,0,0,0,0,16.336,0,0,0,0,14.585,0,0,0,0,72.785,0,0,0,0,3.3072,0,0,0,0,263.28,0,0,0,0,6.2309,0,0,0,0,17.446,0,0,0,0,41.773,0,0,0,0,148.74,0,0,0,0,10.5,0,0,0,0,6.3754,0,0,0,0,24.603,0,0,0,0,77.725,0,0,0,0,1
6.389,0,0,0,0,36.552,0,0,0,0,15.196,0,0,0,0,9.3761,0,0,0,0,11.496,0,0,0,0,95.489,0,0,0,0,7.1398,0,0,0,0,12.497,0,0,0,0,5.6996,0,0,0,0,32.118,0,0,0,0,6.2082,0,0,0,0,2.6934,0,0,0,0,5.1493,0,0,0,0,3.6248,0,0,0,0,15.124,0,0,0,0,9.2542,0,0,0,0,36.438,0,0,0,0,14.031,0,0,0,0,5.3928,0,0,0,0,16.995,0,0,0,0,1.643,0,0,0,0,1.2844,0,0,0,0,32.738,0,0,0,0,9.6731,0,0,0,0,3.7062,0,0,0,0,27.664,0,0,0,0,3.9339,0,0,0,0,4.6137,0,0,0,0,4.5712,0,0,0,0,4.1998,0,0,0,0,8.7799,0,0,0,0,17.126,0,0,0,0,1
6.3832,0,0,0,0,46.701,0,0,0,0,19.402,0,0,0,0,10.908,0,0,0,0,13.628,0,0,0,0,103.09,0,0,0,0,8.7316,0,0,0,0,13.339,0,0,0,0,6.1643,0,0,0,0,33.896,0,0,0,0,7.5724,0,0,0,0,3.1058,0,0,0,0,5.6404,0,0,0,0,3.6566,0,0,0,0,18.095,0,0,0,0,9.8716,0,0,0,0,43.139,0,0,0,0,17.655,0,0,0,0,5.7009,0,0,0,0,18.799,0,0,0,0,1.6801,0,0,0,0,1.3962,0,0,0,0,40.614,0,0,0,0,10.296,0,0,0,0,3.9855,0,0,0,0,29.72,0,0,0,0,4.336,0,0,0,0,4.3413,0,0,0,0,5.0404,0,0,0,0,4.7787,0,0,0,0,8.6274,0,0,0,0,17.422,0,0,0,0,1
11.442,0,0,0,0,87.167,0,0,0,0,32.95,0,0,0,0,19.914,0,0,0,0,23.86,0,0,0,0,223.7,0,0,0,0,15.373,0,0,0,0,21.189,0,0,0,0,9.4405,0,0,0,0,61.648,0,0,0,0,11.685,0,0,0,0,4.2706,0,0,0,0,10.452,0,0,0,0,6.3979,0,0,0,0,35.339,0,0,0,0,19.602,0,0,0,0,72.564,0,0,0,0,31.016,0,0,0,0,8.3462,0,0,0,0,40.933,0,0,0,0,2.778,0,0,0,0,2.6667,0,0,0,0,69.228,0,0,0,0,21.09,0,0,0,0,7.0135,0,0,0,0,65.445,0,0,0,0,6.7652,0,0,0,0,7.8835,0,0,0,0,8.1717,0,0,0,0,6.4,0,0,0,0,14.659,0,0,0,0,33.606,0,0,0,0,1
5.5863,0,0,0,0,43.31,0,0,0,0,18.514,0,0,0,0,10.418,0,0,0,0,15.063,0,0,0,0,96.217,0,0,0,0,9.076,0,0,0,0,14.974,0,0,0,0,6.5837,0,0,0,0,37.812,0,0,0,0,8.0305,0,0,0,0,2.8708,0,0,0,0,5.3922,0,0,0,0,3.49,0,0,0,0,16.041,0,0,0,0,10.594,0,0,0,0,47.445,0,0,0,0,18.437,0,0,0,0,6.4658,0,0,0,0,17.188,0,0,0,0,1.9615,0,0,0,0,1.4326,0,0,0,0,42.587,0,0,0,0,9.8389,0,0,0,0,3.6108,0,0,0,0,27.734,0,0,0,0,4.7528,0,0,0,0,4.8338,0,0,0,0,5.165,0,0,0,0,5.1869,0,0,0,0,9.8243,0,0,0,0,18.269,0,0,0,0,1
6.8399,0,0,0,0,60.041,0,0,0,0,25.577,0,0,0,0,13.532,0,0,0,0,19.611,0,0,0,0,106.89,0,0,0,0,12.645,0,0,0,0,16.617,0,0,0,0,6.5165,0,0,0,0,39.924,0,0,0,0,10.114,0,0,0,0,3.1753,0,0,0,0,6.4119,0,0,0,0,3.4614,0,0,0,0,19.799,0,0,0,0,11.109,0,0,0,0,60.062,0,0,0,0,25.338,0,0,0,0,6.6355,0,0,0,0,21.019,0,0,0,0,2.2266,0,0,0,0,1.7184,0,0,0,0,57.249,0,0,0,0,10.75,0,0,0,0,3.8358,0,0,0,0,31.828,0,0,0,0,5.8564,0,0,0,0,4.3746,0,0,0,0,6.2997,0,0,0,0,5.1825,0,0,0,0,8.8039,0,0,0,0,17.258,0,0,0,0,1
7.0362,0,0,0,0,59.696,0,0,0,0,23.029,0,0,0,0,15.443,0,0,0,0,10.001,0,0,0,0,136.93,0,0,0,0,7.7557,0,0,0,0,7.4948,0,0,0,0,3.8926,0,0,0,0,20.987,0,0,0,0,5.3227,0,0,0,0,3.027,0,0,0,0,8.5418,0,0,0,0,5.2237,0,0,0,0,26.935,0,0,0,0,9.1527,0,0,0,0,27.519,0,0,0,0,17.153,0,0,0,0,4.3542,0,0,0,0,28.686,0,0,0,0,1.4378,0,0,0,0,2.0455,0,0,0,0,28.712,0,0,0,0,12.633,0,0,0,0,5.0367,0,0,0,0,42.153,0,0,0,0,3.4456,0,0,0,0,4.2596,0,0,0,0,6.46,0,0,0,0,3.8015,0,0,0,0,8.5612,0,0,0,0,17.804,0,0,0,0,1
11.679,0,0,0,0,92.194,0,0,0,0,39.302,0,0,0,0,19.588,0,0,0,0,36.296,0,0,0,0,189.43,0,0,0,0,21.852,0,0,0,0,32.915,0,0,0,0,13.152,0,0,0,0,82.759,0,0,0,0,18.221,0,0,0,0,4.5142,0,0,0,0,9.3168,0,0,0,0,5.7983,0,0,0,0,29.754,0,0,0,0,20.948,0,0,0,0,112.53,0,0,0,0,41.911,0,0,0,0,12.652,0,0,0,0,33.583,0,0,0,0,3.5922,0,0,0,0,2.3925,0,0,0,0,103.62,0,0,0,0,19.138,0,0,0,0,5.7569,0,0,0,0,55.831,0,0,0,0,10.35,0,0,0,0,8.3332,0,0,0,0,9.4335,0,0,0,0,8.6674,0,0,0,0,17.933,0,0,0,0,34.754,0,0,0,0,1
7.2925,0,0,0,0,61.113,0,0,0,0,26.122,0,0,0,0,14.35,0,0,0,0,17.437,0,0,0,0,117.03,0,0,0,0,11.092,0,0,0,0,16.335,0,0,0,0,6.8341,0,0,0,0,40.964,0,0,0,0,9.4816,0,0,0,0,3.3561,0,0,0,0,6.8346,0,0,0,0,4.4522,0,0,0,0,22.498,0,0,0,0,11.486,0,0,0,0,57.644,0,0,0,0,24.072,0,0,0,0,6.706,0,0,0,0,22.56,0,0,0,0,1.9992,0,0,0,0,1.5994,0,0,0,0,53.866,0,0,0,0,11.618,0,0,0,0,4.3114,0,0,0,0,34.882,0,0,0,0,6.0651,0,0,0,0,4.818,0,0,0,0,6.9256,0,0,0,0,4.9733,0,0,0,0,10.4,0,0,0,0,20.755,0,0,0,0,1
11.621,0,0,0,0,76.827,0,0,0,0,29.7,0,0,0,0,19.201,0,0,0,0,21.13,0,0,0,0,230.13,0,0,0,0,13.327,0,0,0,0,22.832,0,0,0,0,10.435,0,0,0,0,64.944,0,0,0,0,10.718,0,0,0,0,3.63,0,0,0,0,10.184,0,0,0,0,6.6258,0,0,0,0,34.029,0,0,0,0,19.988,0,0,0,0,66.242,0,0,0,0,26.99,0,0,0,0,9.1398,0,0,0,0,38.402,0,0,0,0,2.4703,0,0,0,0,2.4095,0,0,0,0,60,0,0,0,0,21.492,0,0,0,0,7.3819,0,0,0,0,67.207,0,0,0,0,6.2538,0,0,0,0,9.0991,0,0,0,0,7.6166,0,0,0,0,6.7463,0,0,0,0,16.627,0,0,0,0,36.296,0,0,0,0,1
