@relation liking 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
1541.7,913.71,591.86,534.94,491.52,1070.6,626.63,369.78,308.3,284.53,1238.5,588.93,385.31,376.96,301.19,2695.8,1278.4,804.25,758.09,663.75,3427.8,1367.9,1009.3,1159.3,949.1,1129.9,613.55,440.77,414.55,360.93,977.4,492.68,321.63,329.1,266.73,5350.8,2944.1,2025.2,1856.1,1648.5,1643.2,684.38,471.1,485.74,398.17,661.64,403.93,248.47,218.22,191.42,2000.5,1156.5,718.77,553.69,509.43,2131.4,1160.2,661.09,533.02,477.03,4473.8,2224.3,1613.6,1674,1431.5,1888.8,852.68,522.42,517.21,421.48,904.1,546.78,319.56,246.65,213.42,3315,1474,933.27,939.03,771.46,1500.3,663.59,403.87,414.27,361.93,2232.5,1295.5,840.19,733.2,657.89,726.09,423.7,241.94,199.03,159.47,1438.4,855.1,533.85,423.94,385.61,2431.2,1136,722.44,628.76,546.31,5053.3,2050.1,1424.1,1574.1,1283.8,1196,652.8,455.82,419.08,361.28,723.39,435.49,261.77,256.27,211.08,1353.8,725.86,492.45,514.1,435.89,563.7,422.94,243.29,199.28,175.86,2360.9,1081.2,663.75,666.96,552.24,889.27,568.89,340.6,275.38,253.89,1085.8,611.93,337.27,286.76,245.16,1576.6,894.06,561.76,565.43,483.37,1714.2,958.22,586.22,457.06,401.71,1100.9,585.44,357.78,314.1,255.32,1
1410,759.69,464.56,374.78,359.07,1243.3,580.72,329.67,272.83,243.95,2631.8,830.29,372.33,282.56,240.44,5084.9,1657.8,707.62,601.5,527.26,10309,3022.1,936.63,836.2,709.51,2891.3,926.35,405.66,341.25,285.56,2700.9,827.71,309.71,238.4,208.48,11663,3851.5,1807.9,1581.6,1361,4107.2,1242.5,428.58,347.61,304.49,1792.6,610.99,218.93,173.44,157.59,1702.7,918.57,638.05,529.75,459.46,3037.7,1140.6,613.35,502.45,456.62,13375,4051.7,1483.9,1295.4,1102,4513.7,1352.8,477.3,378.14,337.83,1081.2,514.06,307.5,239.58,209.04,7649.1,2306.2,840.16,653.22,591.69,4037,1202.8,391.58,308.08,298.06,4003.3,1447.4,754,640.79,578.85,1310.6,484.02,223,187.56,141.94,1418.1,729.66,472.43,396.6,357.92,4429.9,1472.3,656.21,523.44,500.8,14121,4105.1,1294.4,1078.7,935.26,2827.3,925.32,414.66,354.91,293.88,1645.7,561.84,239.73,205.9,167.9,4083.3,1255.5,460.34,391.24,329.31,825.9,397.11,238.3,199.1,167.93,5512.3,1689.5,598.32,476.76,423.34,1592.8,628.98,309.07,253.06,217.99,2082.4,735.18,310.95,237.29,206.37,4251.2,1380.9,528.69,475.27,409.3,1200.4,737.8,516.5,414.41,369.6,2127.4,730.39,344.54,251.55,217.6,1
1734.9,973.14,504,399.97,367.27,1213.3,686.81,362.87,282.23,253.94,1630,723.11,453.71,425.6,339.65,3357.4,1525.4,867.04,802.03,675.03,5746.9,2079.6,1274.3,1369.5,1148.9,1903.2,827.04,497.79,478.97,397.68,1591.4,647.73,378.76,370.67,309.72,8535.9,3728.1,2271,2079.3,1765.9,2358.5,949.63,558.11,554.22,472.86,1104,520.43,265.72,256.56,219.11,2357.8,1384.4,740.76,562.38,470.02,2558.2,1351.9,702.86,548.81,468.23,8154.9,3107.6,1920.6,1993.7,1659.1,2730.2,1133.7,604.01,582.71,493.35,1080.8,609.34,325.59,245.57,206.57,4605.4,1873.3,1090.2,1045.6,891.64,2403.4,940.12,481.15,478.44,423.22,3303.4,1547.4,883.24,769.33,665.83,897.89,477.55,253.31,216.17,177.04,1807.4,959.35,535.86,418.13,365.5,3020.1,1361.6,755.16,644.02,572.87,8014.6,2958.8,1781.1,1874,1567,1876.1,869.09,514.36,476.77,390.03,1087.3,508.58,297.9,282.33,239.07,2440.1,959.34,597.47,627.07,519.86,731.47,473.93,259.95,221.01,193.84,3318.4,1388.4,786.69,768.18,648.49,1223.3,695.44,352.96,301.14,249.7,1418.8,746.48,372.57,309.87,262.21,2604.6,1160.9,663.87,659.66,553.61,1940.3,1135.3,578.31,427.3,363.82,1357.5,685.63,395.7,343.93,278.31,-1
1423,900.36,665.37,607.4,595.29,990.04,558.23,370.34,337.56,282.47,1105.1,559.71,370.25,326.99,285.07,2372.7,1199.7,802.23,725.84,626.36,3133.3,1156.9,962.59,1057.2,881.88,1067.8,552.09,436.55,473.25,357.77,984.26,464.33,302.86,299.83,246.03,4817.3,2500,2084.2,2253.6,1708.3,1431.7,645.26,450.19,455.75,395.74,686.5,367.18,231.1,218.62,180.99,1708.5,1055.3,744.48,718.33,550.48,1872.9,1043.6,669.15,602.15,492.21,4244.8,1840.5,1599.6,1786.5,1397.2,1747.7,756.95,515.94,477.88,407.71,843.72,483.95,326.35,290.68,224.63,2939.9,1359.9,925.83,897.6,766.7,1530,568.42,388.82,371.36,334.28,2086.9,1100.4,858.82,893.47,692.69,728.61,364.46,235,194.3,150.78,1294.1,741.6,553.01,548.87,422.37,2103.4,1053,727.02,692.27,572.13,4683.2,1814.6,1362.7,1432.3,1225.6,1075.4,584.79,453.07,480.61,364.25,707.22,371.12,274.11,263.29,202.87,1326.2,609.24,482.62,540.72,418.77,573.28,363.07,237.61,231.76,181.92,2128.6,984.53,662.01,636.79,550.44,810.78,521.16,339.06,328.43,257.39,1132.6,575.41,339.73,286.63,242.41,1470.3,772.92,559.05,600.85,472.55,1454,871.38,602.1,568.54,445.81,975.01,546.84,354.14,318.47,255.94,1
2148.7,965.51,595.79,517.16,469.32,1674,688.94,394.2,335.88,298.85,2887.7,1051.7,471.15,397.16,360.46,5796.1,2093.9,965.75,804.58,760.09,11667,3816.8,1380.1,1260.6,1199.5,3355.9,1193.3,544.02,507.71,451.82,2990.5,1029.1,403.48,356.04,330.71,14218,5115.1,2496.9,2324.9,2066.9,4584.8,1577.1,607.64,523.7,490.17,2050.4,704.04,288.79,250.68,228.14,2713.5,1316.6,805.07,685.18,590.6,3754.1,1474.5,766.18,598.4,529.43,15490,5220.5,2099.8,1953.5,1784.2,5121.9,1739.7,647.29,546.77,500.41,1491.7,644.14,371.28,298.18,257.92,8653.1,2962.9,1192.9,990.3,917.65,4565.1,1489.5,521.43,449.16,426.49,5099.6,1897.6,1008.4,907.46,817.99,1492.3,558.85,261.46,208.55,178.11,2217.3,957.04,616.01,552.16,473.32,5171.3,1870.7,864.26,734.13,652.07,15861,5207,1887.2,1659.5,1569.5,3297,1214.5,551.08,499.84,446.69,1903.6,718.17,316.05,283.27,250.08,4679.9,1579.3,635.43,599.89,546.91,976.88,466.36,263.52,236.96,211.54,6212.4,2126.5,843.01,704.48,656.45,1967.9,766.56,381.74,329.59,296.03,2438.4,878.7,375.22,302.46,269.24,4954,1739,714.08,621.46,589.26,2060.2,1035.5,656.78,556.91,470.24,2372.3,903.91,424.72,355.13,316.78,1
1371.1,735.36,481.41,409.93,411.3,1010.4,544.18,340.47,273.43,274.53,1262.9,560.62,393.87,379.99,327.91,2395.3,1114.6,800.31,748.18,684.71,4499.7,1585.1,1047.8,1164.5,1046.4,1526.1,612,411.37,426.23,374.5,1188.6,512.54,317.67,334.43,293.16,6636.6,2786.5,1897.3,1858.3,1703.1,1746.3,701.2,467.18,482.12,417.43,855.13,398.85,228.34,228.93,206.38,1707.8,983.59,640.53,560.62,497.44,1767.1,947.71,621.41,543.65,498.07,6447.5,2389.1,1590.8,1659.5,1515.6,2025.9,815.81,529.86,507.13,459.92,862.36,477.8,307.81,229.67,224.93,3308.6,1350.2,921.5,911.81,826.06,1838,703.63,409.89,409.94,405.54,2569.3,1177.6,780.07,721.59,683.37,828.41,398.98,237.68,195.26,165.08,1289.9,721.34,495.26,416.97,402.94,2148.8,980.41,705.1,654.29,614.07,6011.8,2174.1,1464,1568.5,1411.7,1536.2,645.34,434.34,420.52,366.34,915.25,422.26,259.55,242.4,211.01,1934.1,754.83,495.93,521.41,471.66,598.65,406.42,228.15,209.81,192.66,2382.6,998.5,674.56,667.82,598.78,1047.1,534.69,308.49,274.86,253.71,1053.6,569.32,328.55,285.39,251.65,2149.8,942.29,550.47,559.61,493.66,1300.9,794.01,523.45,446.4,400.67,995.5,530.07,353.63,317.88,269.71,-1
1500.3,786.81,473.84,395.31,366.69,1131.8,563.24,336.26,278.54,249.04,1638.6,731.97,395.7,389.5,309.66,3346.5,1461.1,781.74,751.51,622.64,6174.9,2270.1,1060.8,1251.7,989.82,1810,767.33,438.84,447.62,352.73,1611.9,690.15,334.96,339.83,272.65,7961,3332.1,1963.7,1943.4,1593.1,2493.8,993.11,483.87,519.43,413.72,1115.3,513.18,239.99,236.48,196.03,1873.2,1041.8,651.68,543.73,454.67,2276.4,1138.9,635.9,514.12,470.07,8315.3,3133,1638.3,1823,1455.6,2855.9,1128,525.61,538.62,438.29,1017.8,506.03,305.72,243.34,201.68,4713.7,1930.1,945.43,969.99,796.44,2472.2,956.78,412.89,444.27,382.82,2963.1,1326.2,785.6,720.89,624.82,970.9,421.85,231.61,201.78,164.82,1485.4,759.45,475.46,403.06,349.71,2936.2,1282.3,684.79,631.11,533.32,8434.4,3206.6,1504.3,1699.7,1361.2,1789.8,785.5,454.19,441.83,352.94,1113.4,499.73,266.39,264.05,210.79,2494.7,992.43,514.51,569.46,449.16,647.88,392.2,231.17,213.79,178.58,3377.4,1409.9,683.96,710.65,573.93,1169.8,584.18,321.32,283.06,240.28,1417.8,704.12,344.78,301.62,248.02,2728.9,1109.2,583.41,598.41,489.9,1578.7,879.34,539.45,405.88,368.78,1349.7,654.95,364.15,322.59,256.78,-1
1253.1,737.99,487.52,463.65,385.74,945.86,523.36,338.68,319.29,251.47,838.37,526.08,360.59,363.34,288.11,1872.1,1042.2,738.17,759.93,607.84,2028.4,1063.5,934.84,1156.5,927.9,881.49,521.77,408.15,445.67,353.51,665.11,443.35,303.35,317.69,267.44,4164.7,2281.7,1832.1,2062.6,1648.9,979.58,549.13,447.87,494.13,397.9,513.63,357.65,223.91,233.8,187.72,1597.6,934.15,643.21,628.75,495.77,1571.9,917.1,624.65,561.35,457.74,3234.4,1757.6,1464.3,1768,1420,1366.4,704.7,497.21,525.08,414.69,838.57,487.2,302.87,278.23,215.56,2088,1141.3,883.11,949.77,759.14,1059.6,554.54,386.32,417.44,347.03,1806.9,1008.2,742.25,810.14,637.26,679.99,361.8,236.83,203.46,148.75,1156.3,660.3,467.38,491.44,371.74,1592.2,893.9,655.6,678.83,534.64,3093.7,1614.1,1318.2,1578.5,1279.9,920.41,549.78,424.36,452.62,356.65,626.85,354.16,249,259.61,205.54,1034.3,597.59,460.14,531.54,437.42,533.66,349.53,237.79,235.86,193.5,1544.2,897.4,629.85,690.12,554.12,730.97,481.07,304.16,306.37,239.49,750.06,480.39,306.49,291.39,231.24,1250.6,727.74,547.37,607.83,495.03,1305.7,777.98,530.96,487.75,389.16,825.58,518.94,352.48,313.8,256.1,1
1441.6,791.55,488.91,419.48,374.52,1068,569.83,349.93,282.95,249.3,894.2,535.29,365.38,358.15,303.83,1949.3,1127.8,714.13,741.12,612.96,2144.8,1162.8,901.72,1140.9,940.94,904.26,525.83,399.88,435.38,352.33,682.84,486.39,308.7,324.91,274.48,4404.8,2400.8,1841.5,1914.9,1581.5,1027.2,582.91,425.17,491.52,405.36,552.59,423.31,233.06,224.72,189.98,1655.5,1004.1,648.22,573.47,469.86,1684.5,1006.3,599.23,517.61,446.36,3463.8,1850.5,1466.6,1720.8,1413.1,1423.2,746.44,481.65,502.73,423.86,934.51,493.22,313.41,248.47,203,2213.5,1257.3,847.26,922.79,772.08,1220.3,613.47,388.69,408.76,362.03,2038.1,1083.2,752.97,738.19,623.31,743.81,393.34,241.07,193.52,153.34,1298.3,707.85,480.83,438.13,357.65,1737.9,955.5,639.12,627.35,528.73,3192.7,1776.3,1285.9,1560.4,1312.8,966.87,578.54,414.45,438.82,348.08,633.62,409.36,253.06,252.45,202.6,990.56,630.19,457.72,529.25,434.94,535.2,405.63,242.07,213.15,188.97,1586.9,955.02,602.94,664.29,559.51,800.07,577.25,311.32,277.43,238.41,815.22,535.49,317.74,282.43,231.65,1344.5,772.33,524.32,586.96,469.76,1393.2,803.38,528.64,439.99,369.32,853.09,537.44,339.01,315.75,253.72,1
1313.6,735.14,512.41,441.46,402.51,1035.3,539.95,369.45,310.18,275.54,1484.7,656.97,428.91,451.7,369.87,2928.2,1214.9,826.84,880.8,739.79,5379.1,1809.3,1290.2,1580.2,1299.9,1577.3,675.37,490.64,539.5,445.17,1409.6,564.15,371.01,411.67,340.19,6676.5,2825.7,2248.1,2425.2,2018.5,2184.7,798.35,542.33,639.37,520.21,987.97,444.86,283.04,286.5,238.75,1632.7,964.92,697.27,636.02,540.03,2095.7,959.64,653.2,603.38,529.01,7094.2,2583,1952.8,2286.4,1900.3,2575.6,902.23,604.32,668.71,544.01,946.64,500.49,338.62,273.45,238.26,4153.9,1541.5,1043.7,1201.7,976.79,2230.4,777.02,492.88,534.2,482.85,2541.6,1158.7,879.31,881.86,763.26,916.87,410.04,264.21,227.49,189.5,1243.3,703.46,534.88,497.62,412.43,2619.9,1063.8,729.94,772.41,630.62,7356.4,2493.8,1756.5,2120.3,1741.3,1601.9,700.1,498.59,537.05,444.46,978.77,424.71,301.03,328.52,262.88,2127.6,826.97,601.37,713.79,588.79,592.73,374.76,255.15,234.88,200.32,2964.1,1112.8,758.8,868.45,705.11,1015.5,542.13,348.16,333.62,282.35,1331.6,614.74,347.92,339.31,280.18,2404.6,952.9,667.09,732.08,613.47,1365.1,795.95,548.9,481.92,408.51,1235.6,598.29,383.25,379.03,305.48,1
1305,783.11,475.24,412.94,366.81,1021.1,564.62,331.08,290.1,246.39,1774.2,669.97,404.34,402.86,319.73,3500.4,1346.4,774.33,786.54,619.09,6456.3,2012.7,1173.1,1282.5,1071.1,1841.1,687.08,454.16,457.45,379.55,1697.7,607.19,349.93,355.24,285.04,7649.7,3028.3,1988.8,1961.5,1704.2,2621.3,912.61,511.13,539.47,438.43,1153.1,476.84,259.09,248.42,206.85,1730.7,994.84,643.36,544.41,458.96,2364.2,1070.9,623.23,536.17,445.39,8356.5,2795.6,1729.7,1836.7,1579.4,2980.8,996.29,571.01,555.68,453.99,924.78,491.15,296.01,248.14,203.71,5001.2,1750.6,992.03,1008.9,820.87,2675.8,845.28,461.77,470.87,406.12,2753.3,1248,787.45,751.53,648.03,955.21,408.48,242.76,204.17,167.38,1249,742.59,476.29,425,360.53,3119.4,1242.4,685.14,643.2,530.1,8900.1,2825.9,1635,1770,1449.7,1821.8,712.05,458.72,450.41,377.26,1092.7,478.67,271.62,258.78,222.26,2558.2,890.36,549.51,578.22,488.8,648.56,380.77,265.09,242.64,210.54,3594.8,1243.5,714.83,744.39,602.2,1123.4,549.72,323.87,283.63,249.43,1442.8,648.2,351.58,296.68,241.24,2714.8,1036.2,599.86,621.81,540.8,1463.5,823.48,524.81,419.68,350.58,1433.5,617.41,366.83,339.54,264.97,1
1270.1,762.75,480.6,374.46,356.43,927.96,549.37,345.73,259.01,234.22,962.18,525.42,328.02,264.77,228.26,1997,1082.4,677.91,546.45,502.75,2694,1136.3,716.65,646.86,620.77,907.56,504.74,353.23,305.17,267.85,835.45,425.77,267.28,222.52,198.42,4219,2349.8,1649.3,1397.9,1246,1203.4,584.61,354.91,293.95,283.52,556.16,361.51,204.02,166.15,146.95,1535.7,936.51,626.57,483.3,419.57,1668.7,959.64,611.97,469.21,428.63,3727.7,1843.8,1228.1,1082.7,997.51,1545.3,776.5,448.87,352.95,313.65,881.05,601.53,327.62,222.39,193.23,2476.3,1213.5,741.14,603.66,562.52,1242.8,582.3,354.09,299.51,303.3,1822.5,1074.5,723.62,592.48,531.19,727.62,399.51,229.15,169.91,135.67,1192.1,711.7,468.61,372.31,328.55,1817,946.49,611.86,479.31,453.23,3888.5,1688.9,1053.7,902.84,877.27,958.67,529.88,373.98,309.32,270.7,662.19,390.82,215.17,179.87,152.44,1143.7,614.25,386.46,334.58,305.07,544.49,405.76,239.24,186.89,164.83,1765.6,899.75,537.51,434.98,409.22,726.55,471.68,294.48,231.71,199.47,836.52,528.03,296.92,233.46,202.23,1401.2,782.84,476.73,422.23,373.63,1289.1,813.91,520.19,398.89,347.85,945.73,602.66,323.02,235.13,203.59,-1
1138.3,685.8,477.21,391.87,357.3,882.17,512.67,339.31,278.95,248.78,918.2,528.1,408.67,400.98,342.07,1716.1,965.87,746.9,768.34,666.44,2374.9,1211.5,1103.6,1351.3,1136.5,900.63,531.48,446.18,476.73,389.79,726.63,454.43,343.18,369.58,304.47,4093,2337,1999.5,2086.8,1701.5,1023.9,580.57,488.87,550.32,470.53,523.86,380.11,255.75,256.93,212.76,1431.4,910.44,644.99,547.59,457.2,1528.8,863.23,601.35,538.59,465.97,3562.8,1940.5,1718.8,1955.4,1632.9,1383.6,717.54,531.53,583.31,487.87,809.81,487.15,318.96,247.27,202.18,2096.2,1150.5,932.98,1026,888.71,1160.2,582.18,412.91,468.32,414.12,1706.3,1015.5,796.51,759.17,646.68,682.6,392.67,260.23,214.39,170.46,1091.4,669.05,494.05,430.79,355.02,1534.4,848.99,679.46,654.43,567.32,3343.6,1698.1,1521.6,1833.7,1564,937.48,565.76,458.84,466.71,381.59,618.03,394.82,276.42,285.07,223.22,1107.4,640.71,545.68,609.34,506.35,481.72,387.33,263.68,221.69,195.25,1499.4,829.11,671.75,743.53,645.93,702.46,491.01,323.59,292.45,245.52,839.12,547.51,330.61,310.84,260.09,1301,778.08,606.37,645.19,536.84,1251.9,770.36,530,429.1,350.59,795.89,512.76,358.62,340.02,284.62,-1
1491.3,821.66,513.08,444.28,393.63,1169.6,599.01,361.91,305.77,272.38,1817.1,731.56,433.87,416.91,349.93,3507.9,1415,820.16,835.56,676.14,7181.4,2355.5,1208.7,1360.7,1164.3,2239.8,805.33,473.59,485.21,430.48,1857.9,682.83,359.41,379.73,320.17,9341.8,3595,2162.8,2183.4,1935.9,2784.4,988.06,535.7,573.98,472.52,1307.8,525.86,265.35,248.73,223.4,1935.3,1111.8,711.19,609.08,539.49,2295.1,1145.7,669.28,582.24,497.02,9816.2,3341.2,1825.4,1987.1,1742.4,3141.5,1125.7,576.94,588.66,490.91,1008.1,528.09,334.7,266.79,238.21,5205.3,1899.3,1028.7,1072.2,892.52,2826.8,972.9,467.69,489.25,421.1,3338.7,1422.6,873.32,832.65,738.44,1025,446.67,255.97,227.81,173.28,1439.1,817,551.26,468.51,413.93,3081.6,1271.8,743.32,696.72,590.23,9657.3,3204.3,1661.4,1871.5,1567.7,2219.7,838.13,481.13,488.96,423.75,1239.4,513.68,288.55,281.12,246.44,2953.5,1038.9,576.16,613.24,538.01,725.81,411.75,281.12,234.41,211.31,3750,1376.6,734.26,773.59,642.79,1335.8,618.86,345.41,319.34,272.88,1502.1,689.85,374.84,317.52,261.67,3121.9,1165.8,655.35,641.36,574.98,1444.2,917.69,578.9,481.92,420.03,1502.5,654.68,394.67,360.39,299.44,1
1567.7,862.36,589.19,502.73,493.64,1091.1,590.61,351.03,270.13,248.18,957.03,514.04,348.47,322.35,268.02,1999.9,1109.5,731.3,678.54,588.44,2003.8,1058.5,847.29,953.2,836.66,1037.1,589.38,391.49,350.46,304.44,681.53,452.06,291.32,286.77,242.7,4991.2,2650.8,1838.5,1555.4,1368.9,1026.9,581.81,404.81,415.07,361.93,511.38,394.56,223.27,193.98,171.96,1896,1076.9,655.87,479.84,409.89,1746.4,1033.5,610.19,480.12,407.46,3554.9,1925.1,1400.2,1398.5,1222.3,1301.3,721.81,461.04,455.69,377.7,937.95,524.19,303.89,226.02,189.43,2206.8,1226.4,826.71,805.95,687.71,1058.9,592.07,367.53,374.11,340.15,2255.2,1184.3,765.35,620.5,540.01,666.13,389.59,232.24,188.82,149.56,1425.5,780.13,493.08,373.99,311.84,1807.2,971.88,630.73,539.98,470.49,2955.5,1598.4,1218.6,1343.5,1146.9,1095.2,621.03,401.54,356.56,305.6,642.01,374.99,245.24,218.14,184.75,1022.2,629.37,433.64,437.8,381.27,563.05,425.25,244.37,192.31,170.03,1585.5,885.2,587.08,584.61,498.16,859.57,539.68,304.6,236.85,214.21,811.72,580.35,314.47,257.47,212.82,1370.8,777.4,503.01,517.58,430.38,1542.9,938.03,546.99,383.15,317.13,906.34,528.15,331.25,276.17,236.39,-1
1542.4,906.1,696.43,661.69,647.77,1028,567.38,375.19,307.28,273.39,1046.2,547.97,414.45,460.45,391.05,2244.6,1182,860.81,897,798.56,2618.9,1280.5,1192.6,1556.8,1353.5,1102.2,577.37,485.67,521.08,447.09,828.31,466.05,364.49,419.96,353.89,5204.2,2712,2174.9,2268.9,1946.6,1259,649.58,521.05,624.03,549.76,585.21,371.69,257.08,283.06,242.09,1914,1087.5,695.61,565.71,489.15,1884.4,1060,655.46,567.87,514.24,4052.6,2042.7,1866.4,2223.3,1888.7,1570.6,795.39,571.67,650.64,570.28,923.46,508.48,328.88,258.02,222.22,2650.3,1348.9,1009.2,1163.7,1035.6,1269.8,613.15,441.95,522.94,462.28,2247.5,1173.1,870.56,830.81,706.38,650.95,355.07,247.33,238.83,185.83,1453.7,779.95,519.41,437.12,371.1,1990.3,1076.9,720.25,713.46,649.52,3932.7,1911.9,1645.5,2105.1,1838.8,1119.5,614.57,495.2,526.92,443.03,668.13,383.86,285.54,314.63,263.33,1249.6,643.79,573.89,692.19,592.19,591.58,369.19,257.14,245.87,218.4,1896.4,986.72,738.79,852.4,754.24,864.15,522.75,346.64,332.09,270.65,941.06,546.78,350.57,334.63,284.56,1389.9,785.77,629.16,713.87,612.7,1678.3,920.07,563.83,424.16,375.36,936.17,556.52,394.18,375.77,333.26,-1
